#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
BL01959_cuf17        -          KOG1836              -           6.2e-115  386.2   0.0    8e-115  385.9   0.0   1.1   1   0   0   1   1   1   1 -
BL97268_cuf1         -          KOG1836              -           3.2e-110  370.6   0.0  3.9e-110  370.3   0.0   1.0   1   0   0   1   1   1   1 -
BL97267_cuf0         -          KOG1836              -           1.8e-103  348.2   0.0    2e-103  348.1   0.0   1.0   1   0   0   1   1   1   1 -
BL96321_cuf5         -          KOG1836              -              1e-89  302.6  73.2   5.7e-68  230.6  47.5   4.2   3   1   0   3   3   3   3 -
BL95807_evm1         -          KOG1836              -            4.9e-89  300.4 232.2   5.6e-41  141.1  31.0   7.5   2   2   5   7   7   7   5 -
BL02579_cuf13        -          KOG1836              -            3.1e-80  271.2   0.0   3.6e-80  271.0   0.0   1.0   1   0   0   1   1   1   1 -
BL97224_cuf4         -          KOG1836              -              3e-69  234.8 192.8     9e-16   57.6  37.8   8.0   1   1   7   8   8   8   8 -
BL24175_evm3         -          KOG1836              -            4.8e-69  234.1 190.3   3.8e-37  128.4   0.1   5.7   2   1   3   5   5   5   5 -
BL97226_cuf2         -          KOG1836              -            1.5e-64  219.2 114.0   4.8e-30  104.9  28.9   5.0   1   1   4   5   5   5   5 -
BL10022_cuf12        -          KOG1836              -            5.1e-63  214.2 112.6   8.9e-25   87.4  30.1   5.0   1   1   4   5   5   5   5 -
BL19939_cuf27        -          KOG1836              -            1.9e-62  212.3 160.8   2.6e-14   52.7  24.0   7.6   1   1   6   7   7   7   7 -
BL09541_cuf4         -          KOG1836              -            2.2e-57  195.5 143.1   8.6e-28   97.4  39.5   5.2   1   1   2   3   3   3   3 -
BL10238_cuf15        -          KOG1836              -            2.6e-50  172.0   0.0     8e-50  170.4   0.0   1.6   1   1   1   2   2   2   1 -
BL96320_cuf4         -          KOG1836              -            5.2e-50  171.0   7.1   5.8e-50  170.9   7.1   1.0   1   0   0   1   1   1   1 -
BL97148_cuf3         -          KOG1836              -            2.3e-45  155.7 126.2   2.3e-22   79.4   1.1   6.9   2   2   5   7   7   7   6 -
BL10622_evm2         -          KOG1836              -            7.2e-40  137.4  99.6   1.9e-09   36.6  10.6   5.2   2   2   3   5   5   5   5 -
BL23495_evm0         -          KOG1836              -              8e-39  134.0   0.0   1.3e-38  133.3   0.0   1.3   1   1   0   1   1   1   1 -
BL04054_cuf18        -          KOG1836              -            7.9e-37  127.3   0.0     4e-16   58.7   0.0   5.8   2   1   2   5   5   3   3 -
BL96322_cuf6         -          KOG1836              -            1.1e-34  120.3  32.3   1.3e-34  120.0  32.3   1.0   1   0   0   1   1   1   1 -
BL97223_cuf2         -          KOG1836              -            2.4e-32  112.5  93.3   3.9e-10   38.9  14.3   4.1   2   2   2   4   4   4   4 -
BL96325_cuf14        -          KOG1836              -            4.4e-28   98.4   0.0   5.8e-17   61.5   0.0   4.8   2   1   1   4   4   2   2 -
BL97225_cuf1         -          KOG1836              -              9e-28   97.3  62.8   6.4e-11   41.5  16.4   3.0   1   1   2   3   3   3   3 -
BL97270_cuf5         -          KOG1836              -            7.6e-27   94.3   0.0     8e-27   94.2   0.0   1.0   1   0   0   1   1   1   1 -
BL97269_cuf2         -          KOG1836              -            1.6e-26   93.2  16.1   1.9e-26   92.9  16.1   1.0   1   0   0   1   1   1   1 -
BL24107_evm0         -          KOG1836              -            2.4e-26   92.6  32.6   1.2e-22   80.4  22.5   2.0   1   1   1   2   2   2   2 -
BL97146_cuf1         -          KOG1836              -            1.9e-24   86.3  86.1   9.4e-15   54.2  49.0   4.4   1   1   2   3   3   3   3 -
BL97152_cuf3         -          KOG1836              -              2e-22   79.6  97.0   2.5e-12   46.1  56.6   4.4   1   1   2   3   3   3   3 -
BL23705_evm2         -          KOG1836              -            1.6e-21   76.6  59.6   2.5e-09   36.2  13.3   3.8   1   1   2   3   3   3   3 -
BL97102_cuf5         -          KOG1836              -            3.9e-21   75.3   0.7   6.3e-20   71.3   0.7   2.9   1   1   0   1   1   1   1 -
BL56556_cuf11        -          KOG1836              -            9.5e-19   67.4  44.3   1.2e-18   67.1  44.3   1.0   1   0   0   1   1   1   1 -
