#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
WBGene00002280.1     -          KOG3544              -                  0 1569.5 584.3         0 1269.3 341.8   3.0   1   1   2   3   3   3   3 -
WBGene00001263.1     -          KOG3544              -                  0 1473.5 539.7         0 1187.6 324.1   3.0   1   1   2   3   3   3   3 -
WBGene00000708.1     -          KOG3544              -           1.5e-115  386.5 373.8   8.1e-61  205.1 187.1   2.2   1   1   1   2   2   2   2 -
WBGene00000674.1     -          KOG3544              -              9e-61  204.9 163.8   3.6e-37  126.7  88.7   3.2   2   2   0   2   2   2   2 -
WBGene00003169.1     -          KOG3544              -            5.3e-41  139.4  75.3   7.4e-41  138.9  75.3   1.1   1   0   0   1   1   1   1 -
WBGene00000651.1     -          KOG3544              -            1.7e-29  101.2  43.5   2.5e-29  100.7  43.5   1.1   1   0   0   1   1   1   1 -
WBGene00000755.1     -          KOG3544              -            1.2e-28   98.5  60.4   1.5e-28   98.1  60.4   1.0   1   0   0   1   1   1   1 -
WBGene00000729.1     -          KOG3544              -            2.4e-28   97.4  63.3   3.3e-28   97.0  63.3   1.1   1   0   0   1   1   1   1 -
WBGene00000678.1     -          KOG3544              -            2.8e-28   97.3  59.9     4e-28   96.7  59.9   1.1   1   0   0   1   1   1   1 -
WBGene00000679.1     -          KOG3544              -            5.4e-28   96.3  57.2   7.6e-28   95.8  57.2   1.1   1   0   0   1   1   1   1 -
WBGene00000683.1     -          KOG3544              -            1.4e-27   94.9  62.3   2.2e-27   94.3  62.3   1.2   1   0   0   1   1   1   1 -
WBGene00000684.1     -          KOG3544              -            1.5e-27   94.9  56.4   2.3e-27   94.2  56.4   1.3   1   0   0   1   1   1   1 -
WBGene00000256.1     -          KOG3544              -            1.9e-27   94.5  71.7   3.1e-27   93.8  71.7   1.2   1   0   0   1   1   1   1 -
WBGene00001067.1     -          KOG3544              -            2.7e-27   94.0  62.9   3.7e-27   93.5  62.9   1.1   1   0   0   1   1   1   1 -
WBGene00001074.1     -          KOG3544              -            4.5e-27   93.2  64.5   7.9e-27   92.4  64.5   1.3   1   0   0   1   1   1   1 -
WBGene00000703.1     -          KOG3544              -            7.7e-27   92.5  61.7   1.1e-26   91.9  61.7   1.2   1   0   0   1   1   1   1 -
WBGene00001066.1     -          KOG3544              -            9.5e-27   92.2  68.2   1.3e-26   91.7  68.2   1.0   1   0   0   1   1   1   1 -
WBGene00000687.1     -          KOG3544              -            2.9e-26   90.6  60.0     4e-26   90.1  60.0   1.1   1   0   0   1   1   1   1 -
WBGene00000725.1     -          KOG3544              -            2.9e-26   90.5  61.0     4e-26   90.1  61.0   1.1   1   0   0   1   1   1   1 -
WBGene00000730.1     -          KOG3544              -            2.9e-26   90.5  71.2   4.1e-26   90.1  71.2   1.1   1   0   0   1   1   1   1 -
WBGene00000649.1     -          KOG3544              -            3.4e-26   90.3  65.1   5.3e-26   89.7  65.1   1.2   1   0   0   1   1   1   1 -
WBGene00000631.1     -          KOG3544              -            3.6e-26   90.3  60.4     5e-26   89.8  60.4   1.1   1   0   0   1   1   1   1 -
WBGene00000611.1     -          KOG3544              -            5.7e-26   89.6  65.8   9.1e-26   88.9  65.8   1.2   1   0   0   1   1   1   1 -
WBGene00000696.1     -          KOG3544              -            1.4e-25   88.3  93.6   2.6e-15   54.2  45.5   1.6   1   1   1   2   2   2   2 -
WBGene00000706.1     -          KOG3544              -            1.4e-25   88.2  54.9   3.7e-22   77.0  41.6   2.0   2   0   0   2   2   2   2 -
WBGene00000652.1     -          KOG3544              -            2.5e-25   87.5  60.3   3.4e-25   87.0  60.3   1.1   1   0   0   1   1   1   1 -
WBGene00000672.1     -          KOG3544              -            2.6e-25   87.4  63.5   3.7e-25   86.9  63.5   1.1   1   0   0   1   1   1   1 -
WBGene00001065.1     -          KOG3544              -            2.7e-25   87.3  66.5   3.5e-25   87.0  66.5   1.1   1   0   0   1   1   1   1 -
WBGene00000639.1     -          KOG3544              -              3e-25   87.2  65.5     4e-25   86.8  65.5   1.1   1   0   0   1   1   1   1 -
WBGene00000680.1     -          KOG3544              -            3.1e-25   87.2  61.8     4e-25   86.8  61.8   1.0   1   0   0   1   1   1   1 -
WBGene00000710.1     -          KOG3544              -            3.3e-25   87.1  59.4   4.3e-25   86.7  59.4   1.0   1   0   0   1   1   1   1 -
