#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ML11032a-PA          -          KOG1216              -           1.4e-177  592.3 226.2   4.1e-66  223.2  36.2   9.1   4   3   3   7   7   7   5 -
ML45522a-PA          -          KOG1216              -           2.9e-110  369.4 149.4   1.7e-34  118.5  14.7   4.8   2   2   2   4   4   4   4 -
ML22323a-PA          -          KOG1216              -           2.1e-106  356.6 135.2   6.9e-39  133.0  28.2   4.4   2   2   2   4   4   4   4 -
ML03226a-PA          -          KOG1216              -           1.6e-103  347.0  92.7     2e-36  124.8  12.7   5.2   2   1   3   5   5   5   5 -
ML022012a-PA         -          KOG1216              -            1.4e-84  284.4 111.5   2.3e-63  214.1  70.5   5.0   2   1   1   3   3   3   3 -
ML231816a-PA         -          KOG1216              -            4.1e-76  256.3  59.3     1e-55  188.7   3.7   3.6   1   1   2   3   3   3   3 -
ML03227a-PA          -          KOG1216              -            1.2e-63  215.0  66.7   1.3e-29  102.3   0.1   6.0   1   1   5   6   6   6   4 -
ML065752a-PA         -          KOG1216              -            6.6e-47  159.5  23.3   6.6e-47  159.5  23.3   2.7   1   1   0   2   2   1   1 -
ML31161a-PA          -          KOG1216              -            1.5e-43  148.4  45.9   6.8e-25   86.7  12.0   4.3   1   1   3   4   4   4   4 -
ML11033a-PA          -          KOG1216              -            3.3e-43  147.3  33.2   5.5e-25   86.9  26.8   3.0   1   1   2   3   3   2   2 -
ML12185a-PA          -          KOG1216              -              1e-41  142.4  47.3     1e-41  142.4  47.3   2.4   1   1   0   1   1   1   1 -
ML145831a-PA         -          KOG1216              -            1.2e-37  128.9   0.0   1.7e-37  128.4   0.0   1.1   1   0   0   1   1   1   1 -
ML01517a-PA          -          KOG1216              -            2.7e-36  124.4   3.2   2.7e-36  124.4   3.2   2.6   2   1   0   2   2   1   1 -
ML239512a-PA         -          KOG1216              -            3.1e-36  124.2  29.6   1.2e-16   59.4   0.3   3.1   2   1   0   3   3   3   3 -
ML096926a-PA         -          KOG1216              -            3.4e-34  117.5  58.6   2.4e-20   71.6  32.9   3.7   1   1   1   2   2   2   2 -
ML019233a-PA         -          KOG1216              -            2.9e-31  107.7   0.5   2.9e-31  107.7   0.5   1.8   1   1   0   1   1   1   1 -
ML14013a-PA          -          KOG1216              -            1.1e-30  105.9  11.2   3.3e-30  104.2  11.1   1.6   1   1   0   1   1   1   1 -
ML093517a-PA         -          KOG1216              -            4.3e-30  103.9   1.1   4.3e-30  103.9   1.1   2.5   2   1   0   2   2   1   1 -
ML00638a-PA          -          KOG1216              -            1.6e-29  102.0   0.7   1.6e-29  102.0   0.7   2.1   2   1   0   2   2   1   1 -
ML18936a-PA          -          KOG1216              -            5.6e-29  100.2   4.0   5.6e-29  100.2   4.0   1.7   2   0   0   2   2   1   1 -
