#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSDARP00000007932   -          KOG1366              -                  0 2688.7   1.9         0 2688.0   0.5   1.7   2   0   0   2   2   2   1 -
ENSDARP00000123935   -          KOG1366              -                  0 2623.8   1.7         0 2623.6   1.7   1.0   1   0   0   1   1   1   1 -
ENSDARP00000056104   -          KOG1366              -                  0 2474.1   0.0         0 2473.9   0.0   1.0   1   0   0   1   1   1   1 -
ENSDARP00000141147   -          KOG1366              -                  0 2294.6   6.3         0 2294.6   6.3   1.5   2   0   0   2   2   2   1 -
ENSDARP00000077055   -          KOG1366              -                  0 1451.9   0.0  6.4e-299  995.6   0.0   3.3   3   1   0   3   3   3   3 -
ENSDARP00000117746   -          KOG1366              -                  0 1444.0   0.3  1.5e-293  977.7   0.0   3.0   3   0   0   3   3   3   3 -
ENSDARP00000005170   -          KOG1366              -                  0 1231.2   0.0  2.7e-254  847.6   0.0   3.7   3   1   0   3   3   3   3 -
ENSDARP00000114008   -          KOG1366              -            1.2e-35  123.0  10.0   1.9e-08   32.9   0.1   6.0   5   1   0   6   6   6   5 -
ENSDARP00000147383   -          KOG1366              -            2.8e-33  115.2   0.2   3.3e-12   45.3   0.0   3.1   3   0   0   3   3   3   3 -
ENSDARP00000133953   -          KOG1366              -              1e-29  103.3   0.1   7.4e-11   40.9   0.0   3.1   3   0   0   3   3   3   3 -
ENSDARP00000156601   -          KOG1366              -            9.5e-25   86.9   0.0   2.4e-13   49.1   0.0   2.0   2   0   0   2   2   2   2 -
ENSDARP00000012595   -          KOG1366              -            2.7e-23   82.1   1.0   8.1e-12   44.0   0.1   2.1   2   0   0   2   2   2   2 -
ENSDARP00000041860   -          KOG1366              -            2.9e-22   78.6   2.6   1.1e-10   40.3   0.2   2.3   2   1   0   2   2   2   2 -
ENSDARP00000122114   -          KOG1366              -            3.2e-22   78.5   0.8   3.6e-10   38.6   0.0   2.0   2   0   0   2   2   2   2 -
ENSDARP00000121161   -          KOG1366              -            2.9e-21   75.3   0.4   2.3e-11   42.6   0.1   2.1   2   0   0   2   2   2   2 -
ENSDARP00000154645   -          KOG1366              -            1.6e-20   72.9   0.0   2.9e-10   38.9   0.0   2.0   2   0   0   2   2   2   2 -
ENSDARP00000125697   -          KOG1366              -            2.4e-20   72.3   0.1   3.5e-10   38.6   0.0   2.0   2   0   0   2   2   2   2 -
ENSDARP00000154717   -          KOG1366              -            8.9e-20   70.4   0.0   3.6e-09   35.2   0.0   2.0   2   0   0   2   2   2   2 -
ENSDARP00000155812   -          KOG1366              -            1.2e-19   70.0   0.0   4.3e-09   35.0   0.0   2.0   2   0   0   2   2   2   2 -
ENSDARP00000100090   -          KOG1366              -            1.3e-19   69.9   0.2   9.8e-10   37.1   0.1   2.0   2   0   0   2   2   2   2 -
