#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSMODP00000042752   -          NOG46262             -           2.8e-250  833.9  83.0  5.5e-250  832.9  82.4   1.6   1   1   0   1   1   1   1 -
ENSMODP00000028971   -          NOG46262             -           2.1e-120  403.8   9.6  2.6e-120  403.5   9.6   1.0   1   0   0   1   1   1   1 -
ENSMODP00000030289   -          NOG46262             -              7e-79  266.2 187.8   1.4e-40  139.4  76.6   6.6   3   2   3   7   7   6   4 -
ENSMODP00000042543   -          NOG46262             -            1.2e-17   63.4   0.7   1.5e-17   63.1   0.7   1.0   1   0   0   1   1   1   1 -
ENSMODP00000013388   -          NOG46262             -             0.0012   17.0   0.0    0.0012   17.0   0.0   2.7   3   1   0   3   3   2   1 -
ENSMODP00000051195   -          NOG46262             -              0.012   13.8   7.0     0.014   13.5   7.0   1.0   1   0   0   1   1   1   0 -
ENSMODP00000011336   -          NOG46262             -              0.051   11.6   1.3     0.084   10.9   1.3   1.2   1   0   0   1   1   1   0 -
ENSMODP00000021015   -          NOG46262             -              0.059   11.4   0.4     0.062   11.4   0.4   1.0   1   0   0   1   1   1   0 -
ENSMODP00000006216   -          NOG46262             -               0.16   10.0   0.3      0.41    8.6   0.1   1.6   1   1   1   2   2   2   0 -
ENSMODP00000040527   -          NOG46262             -               0.18    9.8   0.2      0.19    9.7   0.2   1.0   1   0   0   1   1   1   0 -
ENSMODP00000026852   -          NOG46262             -               0.19    9.8  14.1    0.0053   14.9   7.3   1.8   2   0   0   2   2   2   0 -
ENSMODP00000007808   -          NOG46262             -               0.21    9.6  14.0      0.23    9.5  14.0   1.3   1   0   0   1   1   1   0 -
ENSMODP00000026821   -          NOG46262             -               0.21    9.6   1.6         2    6.4   1.3   2.4   1   1   0   1   1   1   0 -
ENSMODP00000051483   -          NOG46262             -               0.25    9.4   0.1      0.47    8.4   0.1   1.4   1   0   0   1   1   1   0 -
ENSMODP00000008207   -          NOG46262             -                0.3    9.1   1.1      0.37    8.8   1.1   1.2   1   0   0   1   1   1   0 -
ENSMODP00000005342   -          NOG46262             -               0.31    9.1  13.8      0.42    8.6  13.8   1.1   1   0   0   1   1   1   0 -
ENSMODP00000028287   -          NOG46262             -               0.32    9.0   2.2       0.4    8.7   2.2   1.1   1   0   0   1   1   1   0 -
ENSMODP00000051680   -          NOG46262             -               0.36    8.8  24.1      0.41    8.6  24.1   1.2   1   0   0   1   1   1   0 -
ENSMODP00000058801   -          NOG46262             -               0.38    8.8   4.6      0.51    8.3   4.6   1.1   1   0   0   1   1   1   0 -
ENSMODP00000039916   -          NOG46262             -                0.4    8.7   5.8      0.47    8.5   5.8   1.2   1   0   0   1   1   1   0 -
ENSMODP00000009423   -          NOG46262             -               0.41    8.7   0.0      0.52    8.3   0.0   1.2   1   0   0   1   1   1   0 -
ENSMODP00000040214   -          NOG46262             -               0.42    8.6   5.0      0.46    8.5   5.0   1.1   1   0   0   1   1   1   0 -
ENSMODP00000040426   -          NOG46262             -               0.44    8.6  12.7       0.5    8.4  12.7   1.1   1   0   0   1   1   1   0 -
ENSMODP00000041279   -          NOG46262             -               0.46    8.5   5.5       0.5    8.4   5.5   1.1   1   0   0   1   1   1   0 -
ENSMODP00000009610   -          NOG46262             -               0.47    8.5   0.5       0.6    8.1   0.5   1.2   1   0   0   1   1   1   0 -
ENSMODP00000006310   -          NOG46262             -               0.48    8.4   1.4      0.54    8.2   1.4   1.1   1   0   0   1   1   1   0 -
ENSMODP00000055174   -          NOG46262             -                0.5    8.4  22.5      0.63    8.0  22.5   1.2   1   0   0   1   1   1   0 -
ENSMODP00000017580   -          NOG46262             -               0.51    8.3   1.2      0.67    7.9   1.2   1.3   1   0   0   1   1   1   0 -
ENSMODP00000040092   -          NOG46262             -               0.52    8.3   5.3      0.59    8.1   5.3   1.1   1   0   0   1   1   1   0 -
ENSMODP00000056458   -          NOG46262             -               0.52    8.3  18.4      0.66    8.0  18.4   1.2   1   0   0   1   1   1   0 -
ENSMODP00000044992   -          NOG46262             -               0.54    8.3   3.8      0.67    7.9   3.8   1.2   1   0   0   1   1   1   0 -
ENSMODP00000000973   -          NOG46262             -               0.57    8.2   0.2      0.59    8.1   0.2   1.1   1   0   0   1   1   1   0 -
ENSMODP00000039269   -          NOG46262             -               0.67    7.9   7.7      0.85    7.6   7.7   1.2   1   0   0   1   1   1   0 -
