#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSMODP00000004596   -          COG5022              -                  0 2376.5  57.4         0 2375.8  57.4   1.3   1   0   0   1   1   1   1 -
ENSMODP00000002338   -          COG5022              -                  0 2242.7  83.8         0 2236.2  83.1   2.1   1   1   0   1   1   1   1 -
ENSMODP00000033779   -          COG5022              -                  0 2116.5  50.0         0 2115.9  50.0   1.2   1   0   0   1   1   1   1 -
ENSMODP00000006367   -          COG5022              -           6.3e-243  809.5   8.4  7.8e-243  809.2   8.4   1.1   1   0   0   1   1   1   1 -
ENSMODP00000059731   -          COG5022              -           1.7e-240  801.5  39.6  1.7e-240  801.5  39.6   4.0   1   1   2   3   3   1   1 -
ENSMODP00000042804   -          COG5022              -           2.5e-238  794.3  41.5  2.5e-238  794.3  41.5   4.0   1   1   3   4   4   2   1 -
ENSMODP00000045545   -          COG5022              -           3.2e-238  793.9  45.8  3.2e-238  793.9  45.8   4.0   1   1   3   4   4   2   1 -
ENSMODP00000050711   -          COG5022              -           6.6e-238  792.9  23.5  6.6e-238  792.9  23.5   4.0   1   1   3   4   4   1   1 -
ENSMODP00000049320   -          COG5022              -           1.1e-237  792.2  44.3  1.1e-237  792.2  44.3   4.0   1   1   3   4   4   2   1 -
ENSMODP00000042656   -          COG5022              -           1.4e-236  788.5  46.2  1.4e-236  788.5  46.2   4.1   1   1   3   4   4   1   1 -
ENSMODP00000001705   -          COG5022              -           3.6e-233  777.2  36.5  3.6e-233  777.2  36.5   4.0   1   1   3   4   4   1   1 -
ENSMODP00000010173   -          COG5022              -           2.3e-228  761.3   0.9  2.3e-228  761.3   0.9   5.0   1   1   4   5   5   2   1 -
ENSMODP00000001289   -          COG5022              -           1.9e-226  754.9   1.6  1.9e-226  754.9   1.6   5.2   1   1   4   5   5   3   1 -
ENSMODP00000051065   -          COG5022              -             5e-225  750.2   2.6    5e-225  750.2   2.6   5.5   1   1   5   6   6   3   1 -
ENSMODP00000001542   -          COG5022              -           2.9e-217  724.5  38.4  2.9e-217  724.5  38.4   4.2   1   1   3   4   4   1   1 -
ENSMODP00000054038   -          COG5022              -           6.8e-216  719.9  53.4  1.1e-169  566.8   4.6   3.1   2   1   0   3   3   3   2 -
ENSMODP00000048129   -          COG5022              -           7.6e-213  709.8  24.5  2.4e-212  708.2  24.4   1.7   1   1   0   1   1   1   1 -
ENSMODP00000055952   -          COG5022              -           9.7e-204  679.6  45.3  8.2e-153  510.9   9.9   4.2   3   1   0   3   3   3   2 -
ENSMODP00000058703   -          COG5022              -           8.8e-203  676.5  47.5  4.8e-121  405.6  38.8   2.1   1   1   1   2   2   2   2 -
ENSMODP00000042363   -          COG5022              -           4.4e-200  667.5  10.9  5.8e-200  667.1  10.9   1.0   1   0   0   1   1   1   1 -
ENSMODP00000044653   -          COG5022              -           7.2e-200  666.8   0.1  9.9e-200  666.4   0.1   1.0   1   0   0   1   1   1   1 -
ENSMODP00000004417   -          COG5022              -           1.8e-198  662.2   2.1  2.5e-198  661.7   2.1   1.1   1   0   0   1   1   1   1 -
ENSMODP00000011071   -          COG5022              -           6.6e-197  657.0   7.3    9e-197  656.6   7.3   1.0   1   0   0   1   1   1   1 -
ENSMODP00000023281   -          COG5022              -           8.5e-195  650.0   6.7  9.3e-195  649.9   6.7   1.0   1   0   0   1   1   1   1 -
ENSMODP00000034180   -          COG5022              -           7.7e-192  640.2   4.0  2.2e-184  615.5   0.0   2.0   2   0   0   2   2   2   2 -
ENSMODP00000010443   -          COG5022              -           1.1e-190  636.4   9.0  1.4e-190  636.0   9.0   1.0   1   0   0   1   1   1   1 -
ENSMODP00000027808   -          COG5022              -           4.8e-166  554.7   0.0    2e-165  552.7   0.0   1.7   1   1   0   1   1   1   1 -
ENSMODP00000006221   -          COG5022              -           8.8e-137  457.8   9.7  1.3e-136  457.2   9.7   1.1   1   0   0   1   1   1   1 -
ENSMODP00000005694   -          COG5022              -           1.1e-130  437.6  10.7    5e-107  359.2   2.1   2.9   3   0   0   3   3   3   2 -
ENSMODP00000024201   -          COG5022              -             3e-116  389.7   7.0   1.2e-88  298.2   0.4   2.1   2   0   0   2   2   2   2 -
ENSMODP00000015855   -          COG5022              -            1.6e-92  311.1 328.2     4e-12   44.7  20.5  14.1   2   1  14  16  16  15  15 -
ENSMODP00000052913   -          COG5022              -            7.2e-84  282.5   0.0   5.9e-73  246.3   0.0   4.2   2   1   2   4   4   3   3 -
ENSMODP00000031310   -          COG5022              -            1.4e-60  205.3   0.0   1.4e-60  205.3   0.0   4.7   2   2   3   5   5   3   1 -
ENSMODP00000040498   -          COG5022              -            8.6e-41  139.7   0.5   9.4e-41  139.6   0.5   1.0   1   0   0   1   1   1   1 -
ENSMODP00000039910   -          COG5022              -            2.9e-30  104.8   1.8   3.3e-30  104.7   1.8   1.0   1   0   0   1   1   1   1 -
ENSMODP00000004343   -          COG5022              -            2.5e-28   98.5   7.3   2.5e-28   98.5   7.3   2.2   1   1   1   2   2   1   1 -
ENSMODP00000038662   -          COG5022              -            1.5e-18   66.1   0.2   1.6e-18   66.0   0.2   1.0   1   0   0   1   1   1   1 -
ENSMODP00000022786   -          COG5022              -            1.1e-09   36.6   6.2   1.3e-09   36.5   6.2   1.1   1   0   0   1   1   1   1 -
ENSMODP00000042042   -          COG5022              -            8.8e-09   33.7  21.0   1.1e-08   33.4  21.0   1.0   1   0   0   1   1   1   1 -
ENSMODP00000057786   -          COG5022              -            3.6e-08   31.6   6.4   4.4e-08   31.4   6.4   1.0   1   0   0   1   1   1   1 -
ENSMODP00000040873   -          COG5022              -            8.2e-07   27.1  14.0   8.2e-07   27.1  14.0   3.1   3   0   0   3   3   1   1 -
ENSMODP00000033667   -          COG5022              -            1.7e-06   26.1  11.7   1.7e-06   26.1  11.7   1.5   2   0   0   2   2   1   1 -
ENSMODP00000000209   -          COG5022              -            2.8e-06   25.4  16.8   8.1e-05   20.5   0.0   2.0   1   1   1   2   2   1   1 -
ENSMODP00000027280   -          COG5022              -            3.8e-06   25.0   7.4   4.4e-06   24.7   7.4   1.0   1   0   0   1   1   1   1 -
ENSMODP00000060054   -          COG5022              -            1.1e-05   23.5  29.2   1.1e-05   23.5  29.2   2.2   2   0   0   2   2   2   1 -
