#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
EDO46878             -          COG1131              -                  0 1764.0   3.6         0 1758.5   0.0   3.0   2   1   0   2   2   2   1 -
EDO38879             -          COG1131              -                  0 1297.5   5.2         0 1296.4   0.0   2.9   2   1   0   2   2   1   1 -
EDO48951             -          COG1131              -                  0 1124.6   6.1  1.1e-201  673.1   4.4   3.7   4   0   0   4   4   3   2 -
EDO32071             -          COG1131              -            3.3e-96  323.7   0.0   3.7e-96  323.6   0.0   1.0   1   0   0   1   1   1   1 -
EDO28092             -          COG1131              -            3.5e-83  280.5   0.0   4.5e-83  280.2   0.0   1.0   1   0   0   1   1   1   1 -
EDO32070             -          COG1131              -            2.2e-72  244.8  15.3   9.3e-64  216.2   0.0   2.4   2   1   0   2   2   2   2 -
EDO49737             -          COG1131              -            6.9e-45  153.7   0.3   2.7e-22   78.8   0.0   2.1   2   0   0   2   2   2   2 -
EDO48846             -          COG1131              -            4.7e-43  147.6   0.6     2e-22   79.3   0.0   2.1   2   0   0   2   2   2   2 -
EDO26683             -          COG1131              -            1.5e-27   96.2   0.0   1.7e-27   96.1   0.0   1.0   1   0   0   1   1   1   1 -
EDO26024             -          COG1131              -            1.7e-25   89.4   0.0   2.6e-25   88.9   0.0   1.2   1   0   0   1   1   1   1 -
EDO38880             -          COG1131              -            1.7e-23   82.9   0.0   1.8e-23   82.7   0.0   1.0   1   0   0   1   1   1   1 -
EDO26061             -          COG1131              -              3e-23   82.0   0.0   6.3e-23   81.0   0.0   1.4   1   1   0   1   1   1   1 -
EDO39130             -          COG1131              -            6.8e-22   77.5   0.0   9.5e-22   77.0   0.0   1.1   1   0   0   1   1   1   1 -
EDO41257             -          COG1131              -            2.4e-21   75.7   0.0   2.4e-10   39.3   0.0   2.1   2   0   0   2   2   2   2 -
EDO39374             -          COG1131              -            2.5e-21   75.7   0.0   3.4e-21   75.2   0.0   1.1   1   0   0   1   1   1   1 -
EDO38355             -          COG1131              -            5.7e-21   74.5   0.0   1.7e-09   36.4   0.0   2.1   2   0   0   2   2   2   2 -
EDO46846             -          COG1131              -            6.2e-21   74.3   0.0   4.4e-10   38.4   0.0   2.1   2   0   0   2   2   2   2 -
EDO33526             -          COG1131              -            7.7e-21   74.0   0.1     1e-20   73.6   0.1   1.1   1   0   0   1   1   1   1 -
EDO25822             -          COG1131              -            8.8e-20   70.5   0.3   1.1e-19   70.2   0.3   1.1   1   0   0   1   1   1   1 -
EDO43923             -          COG1131              -            9.6e-20   70.4   0.0   1.3e-19   70.0   0.0   1.1   1   0   0   1   1   1   1 -
EDO37818             -          COG1131              -            1.3e-19   70.0   0.0   1.3e-09   36.8   0.0   2.2   2   0   0   2   2   2   2 -
EDO42945             -          COG1131              -              3e-19   68.7   0.0     4e-19   68.4   0.0   1.1   1   0   0   1   1   1   1 -
EDO42968             -          COG1131              -            8.3e-19   67.3   0.1   8.3e-19   67.3   0.1   1.6   2   0   0   2   2   1   1 -
EDO25929             -          COG1131              -            8.7e-19   67.2   0.0   1.2e-09   36.9   0.0   2.0   1   1   1   2   2   2   2 -
EDO29249             -          COG1131              -            1.9e-18   66.1   0.0   2.1e-18   66.0   0.0   1.0   1   0   0   1   1   1   1 -
EDO36317             -          COG1131              -            2.2e-18   65.9   0.2   1.5e-05   23.4   0.0   4.1   3   1   1   4   4   4   4 -
EDO46744             -          COG1131              -            2.3e-18   65.8   0.0   8.2e-09   34.2   0.0   2.1   2   0   0   2   2   2   2 -
EDO47159             -          COG1131              -            2.9e-18   65.5   0.0   2.4e-08   32.6   0.0   2.1   2   0   0   2   2   2   2 -
EDO36474             -          COG1131              -            2.9e-18   65.5   0.0     8e-09   34.2   0.0   2.2   2   0   0   2   2   2   2 -
EDO34777             -          COG1131              -            8.5e-18   63.9   0.0   3.3e-11   42.1   0.0   2.1   2   0   0   2   2   2   2 -
EDO42362             -          COG1131              -            9.9e-18   63.7   0.1   3.7e-17   61.9   0.1   1.5   1   1   0   1   1   1   1 -
EDO49953             -          COG1131              -            1.1e-17   63.6   0.1     1e-16   60.4   0.1   1.8   1   1   0   1   1   1   1 -
EDO25379             -          COG1131              -            2.7e-17   62.3   0.0   3.3e-17   62.0   0.0   1.0   1   0   0   1   1   1   1 -
EDO41448             -          COG1131              -            5.7e-17   61.2   0.0     8e-17   60.7   0.0   1.1   1   0   0   1   1   1   1 -
EDO44553             -          COG1131              -            1.7e-16   59.7   0.0   5.4e-11   41.4   0.0   2.2   2   0   0   2   2   2   2 -
EDO37533             -          COG1131              -            2.2e-16   59.3   0.1   3.4e-16   58.6   0.1   1.2   1   0   0   1   1   1   1 -
EDO40821             -          COG1131              -            2.3e-16   59.2   0.0     3e-08   32.3   0.0   2.2   2   0   0   2   2   2   2 -
EDO36998             -          COG1131              -            6.3e-16   57.8   0.0   4.3e-07   28.5   0.0   2.1   2   0   0   2   2   2   2 -
EDO37461             -          COG1131              -            6.9e-16   57.6   0.1   9.6e-11   40.6   0.0   2.1   2   0   0   2   2   2   2 -
