#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSGALP00000050711   -          KOG1366              -                  0 2620.5   0.1         0 2620.3   0.1   1.0   1   0   0   1   1   1   1 -
ENSGALP00000026707   -          KOG1366              -                  0 2484.1   0.0         0 2483.8   0.0   1.0   1   0   0   1   1   1   1 -
ENSGALP00000068818   -          KOG1366              -                  0 1453.6   0.0  4.1e-297  988.7   0.0   3.2   3   1   0   3   3   3   3 -
ENSGALP00000038965   -          KOG1366              -                  0 1142.9   0.1  1.3e-200  668.8   0.0   3.0   3   0   0   3   3   3   3 -
ENSGALP00000074076   -          KOG1366              -            7.8e-36  122.8   0.0   2.1e-32  111.4   0.0   2.0   2   0   0   2   2   2   2 -
ENSGALP00000073748   -          KOG1366              -            5.2e-31  106.8   0.1   2.4e-10   38.3   0.0   3.1   3   0   0   3   3   3   3 -
ENSGALP00000074066   -          KOG1366              -            4.8e-30  103.6   0.6   5.8e-30  103.3   0.6   1.0   1   0   0   1   1   1   1 -
ENSGALP00000042075   -          KOG1366              -            1.6e-22   78.6   1.7   5.3e-11   40.5   0.1   2.0   2   0   0   2   2   2   2 -
ENSGALP00000072409   -          KOG1366              -            1.3e-21   75.7   0.3   1.1e-11   42.8   0.1   2.1   2   0   0   2   2   2   2 -
ENSGALP00000047260   -          KOG1366              -            6.5e-21   73.3   0.3   7.2e-10   36.7   0.1   2.0   2   0   0   2   2   2   2 -
ENSGALP00000071704   -          KOG1366              -            8.9e-21   72.9   0.0   1.1e-20   72.6   0.0   1.0   1   0   0   1   1   1   1 -
ENSGALP00000010643   -          KOG1366              -            1.8e-20   71.9   0.0   7.9e-12   43.2   0.0   2.4   2   1   0   2   2   2   2 -
ENSGALP00000008437   -          KOG1366              -            6.9e-20   69.9   0.7   1.1e-09   36.2   0.2   2.1   2   0   0   2   2   2   2 -
