#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSRNOP00000018521   -          KOG3614              -                  0 2331.3   0.0         0 2331.0   0.0   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000021262   -          KOG3614              -                  0 2255.3   0.0         0 2255.1   0.0   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000070727   -          KOG3614              -                  0 2125.0   0.4         0 2124.8   0.4   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000017892   -          KOG3614              -                  0 2122.9   0.0         0 2119.3   0.0   1.9   1   1   0   1   1   1   1 -
ENSRNOP00000001631   -          KOG3614              -           5.5e-246  819.5  19.3  8.1e-133  444.6   0.1   3.0   2   1   1   3   3   3   3 -
ENSRNOP00000041387   -          KOG3614              -           1.8e-210  701.9   0.0  8.6e-111  371.6   0.0   2.0   1   1   1   2   2   2   2 -
ENSRNOP00000039981   -          KOG3614              -           5.5e-198  660.5   0.6  2.4e-116  390.0   1.7   2.0   2   0   0   2   2   2   2 -
ENSRNOP00000025879   -          KOG3614              -           5.7e-191  637.3  32.3  3.2e-104  349.8   0.3   3.0   1   1   2   3   3   3   3 -
ENSRNOP00000047354   -          KOG3614              -            6.4e-20   70.5  19.5   6.7e-15   53.9  16.7   2.9   2   1   0   2   2   2   2 -
ENSRNOP00000071700   -          KOG3614              -            1.2e-19   69.6  17.1   9.3e-17   60.0  11.4   2.4   1   1   1   2   2   2   2 -
ENSRNOP00000042886   -          KOG3614              -            2.7e-19   68.4  23.2   6.1e-15   54.0  19.4   2.6   2   1   0   2   2   2   2 -
ENSRNOP00000016982   -          KOG3614              -            7.8e-15   53.7  16.7   3.6e-11   41.5   7.7   2.8   3   0   0   3   3   3   2 -
ENSRNOP00000008905   -          KOG3614              -            2.7e-13   48.5   3.8   1.3e-12   46.3   1.3   3.3   4   0   0   4   4   4   2 -
ENSRNOP00000074229   -          KOG3614              -            5.4e-13   47.5  14.9   1.3e-08   33.0  11.6   2.7   2   1   0   2   2   2   2 -
ENSRNOP00000075444   -          KOG3614              -              1e-12   46.7   6.9     1e-12   46.7   6.9   3.4   3   1   0   4   4   4   2 -
ENSRNOP00000026596   -          KOG3614              -            7.3e-06   23.9  10.3   1.1e-05   23.3  10.3   1.2   1   0   0   1   1   1   1 -
ENSRNOP00000020616   -          KOG3614              -              4e-05   21.5  12.4   5.8e-05   20.9  12.4   1.1   1   0   0   1   1   1   1 -
ENSRNOP00000073949   -          KOG3614              -            0.00043   18.1   1.2   0.00047   17.9   1.2   1.1   1   0   0   1   1   1   1 -
ENSRNOP00000059209   -          KOG3614              -            0.00061   17.6   8.9   0.00074   17.3   8.9   1.1   1   0   0   1   1   1   1 -
ENSRNOP00000018960   -          KOG3614              -             0.0019   15.9   0.5    0.0021   15.8   0.5   1.1   1   0   0   1   1   1   1 -
ENSRNOP00000026493   -          KOG3614              -             0.0038   14.9  11.8    0.0092   13.7  11.8   1.5   1   1   0   1   1   1   1 -
ENSRNOP00000020975   -          KOG3614              -              0.016   12.8  12.3     0.023   12.3  12.3   1.1   1   0   0   1   1   1   0 -
ENSRNOP00000011794   -          KOG3614              -              0.017   12.8   2.3     0.019   12.6   2.3   1.0   1   0   0   1   1   1   0 -
ENSRNOP00000073827   -          KOG3614              -              0.034   11.8   0.4     0.039   11.6   0.4   1.1   1   0   0   1   1   1   0 -
ENSRNOP00000001586   -          KOG3614              -              0.079   10.6   6.3      0.11   10.1   6.3   1.3   1   1   0   1   1   1   0 -
ENSRNOP00000016042   -          KOG3614              -              0.098   10.2   5.5       0.1   10.2   5.5   1.1   1   0   0   1   1   1   0 -
ENSRNOP00000027193   -          KOG3614              -                0.1   10.2  17.8      0.12    9.9  17.8   1.0   1   0   0   1   1   1   0 -
ENSRNOP00000072088   -          KOG3614              -               0.13    9.8   5.3      0.14    9.7   5.3   1.1   1   0   0   1   1   1   0 -
ENSRNOP00000002568   -          KOG3614              -               0.15    9.7  16.6      0.17    9.5  16.6   1.1   1   0   0   1   1   1   0 -
ENSRNOP00000012240   -          KOG3614              -               0.15    9.7   1.7      0.18    9.4   1.7   1.2   1   0   0   1   1   1   0 -
ENSRNOP00000018689   -          KOG3614              -               0.15    9.6   6.2      0.16    9.5   6.2   1.0   1   0   0   1   1   1   0 -
ENSRNOP00000045312   -          KOG3614              -               0.16    9.5  12.3      0.18    9.3  12.3   1.0   1   0   0   1   1   1   0 -
ENSRNOP00000022041   -          KOG3614              -               0.17    9.4   0.6      0.16    9.6   0.6   1.0   1   0   0   1   1   1   0 -
ENSRNOP00000072802   -          KOG3614              -               0.18    9.4  11.7       0.2    9.2  11.7   1.0   1   0   0   1   1   1   0 -
ENSRNOP00000067202   -          KOG3614              -               0.19    9.3   4.1      0.19    9.3   4.1   1.2   1   0   0   1   1   1   0 -
ENSRNOP00000062181   -          KOG3614              -               0.19    9.3   3.3      0.26    8.8   3.3   1.1   1   0   0   1   1   1   0 -
ENSRNOP00000064126   -          KOG3614              -               0.19    9.3  12.6      0.22    9.1  12.6   1.0   1   0   0   1   1   1   0 -
ENSRNOP00000063522   -          KOG3614              -                0.2    9.2  32.6      0.29    8.7  32.6   1.3   1   0   0   1   1   1   0 -
ENSRNOP00000004941   -          KOG3614              -               0.21    9.1   2.0      0.21    9.1   2.0   1.0   1   0   0   1   1   1   0 -
ENSRNOP00000069145   -          KOG3614              -               0.21    9.1  11.9      0.23    9.0  11.9   1.0   1   0   0   1   1   1   0 -
ENSRNOP00000069832   -          KOG3614              -               0.22    9.1   0.0      0.27    8.8   0.0   1.2   1   0   0   1   1   1   0 -
ENSRNOP00000072521   -          KOG3614              -               0.23    9.0   1.9      0.29    8.7   1.9   1.1   1   0   0   1   1   1   0 -
ENSRNOP00000065021   -          KOG3614              -               0.24    9.0  12.2      0.25    8.9  12.2   1.0   1   0   0   1   1   1   0 -
ENSRNOP00000067538   -          KOG3614              -               0.25    8.9  13.1      0.27    8.8  13.1   1.0   1   0   0   1   1   1   0 -
ENSRNOP00000067458   -          KOG3614              -               0.27    8.8  11.3       0.3    8.6  11.3   1.0   1   0   0   1   1   1   0 -
ENSRNOP00000069443   -          KOG3614              -               0.28    8.8  12.8      0.29    8.7  12.8   1.0   1   0   0   1   1   1   0 -
ENSRNOP00000036500   -          KOG3614              -               0.28    8.7   1.3      0.38    8.3   1.3   1.1   1   0   0   1   1   1   0 -
ENSRNOP00000038504   -          KOG3614              -               0.31    8.6   0.1       0.6    7.6   0.1   1.4   1   1   0   1   1   1   0 -
ENSRNOP00000075648   -          KOG3614              -               0.33    8.5  12.0      0.36    8.4  12.0   1.0   1   0   0   1   1   1   0 -
ENSRNOP00000066519   -          KOG3614              -               0.33    8.5   9.8      0.37    8.3   9.8   1.0   1   0   0   1   1   1   0 -
