#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
EDO31103             -          KOG1836              -           1.1e-107  361.6 224.9   2.3e-61  208.2  35.3   9.2   3   3   6   9   9   9   9 -
EDO39502             -          KOG1836              -            1.2e-91  308.6 303.3   1.2e-35  122.9  46.3   9.4   2   2   6   8   8   8   8 -
EDO40131             -          KOG1836              -            1.5e-91  308.2 234.9   8.5e-37  126.7  12.0   7.1   3   3   3   6   6   6   6 -
EDO36501             -          KOG1836              -            1.2e-88  298.6 205.6   4.3e-22   78.0  12.2   9.5   3   3   6   9   9   9   9 -
EDO36523             -          KOG1836              -            6.2e-85  286.2 220.2   9.1e-38  129.9  35.3   6.0   2   2   3   5   5   5   4 -
EDO46760             -          KOG1836              -            1.1e-65  222.5 189.1   1.6e-13   49.6  64.1   8.1   4   2   5   9   9   9   7 -
EDO36500             -          KOG1836              -            1.1e-65  222.4 145.1   5.7e-25   87.5   3.8   7.1   3   3   3   6   6   6   5 -
EDO29695             -          KOG1836              -            2.5e-60  204.7 232.7   2.6e-24   85.3  42.2   9.3   3   3   6   9   9   9   9 -
EDO46873             -          KOG1836              -            1.8e-49  168.7   0.5   2.7e-27   95.2   0.0   4.2   1   1   3   4   4   4   3 -
EDO39274             -          KOG1836              -            1.2e-47  162.7  73.8   4.4e-38  131.0  47.2   2.2   1   1   1   2   2   2   2 -
EDO26205             -          KOG1836              -            9.3e-29  100.1  24.7     1e-28  100.0  24.7   1.0   1   0   0   1   1   1   1 -
EDO35294             -          KOG1836              -              5e-26   91.0  53.8   7.8e-14   50.6   0.0   6.6   3   3   3   6   6   4   3 -
EDO47422             -          KOG1836              -            1.3e-24   86.4   0.3   2.6e-18   65.5   0.2   2.1   1   1   1   2   2   2   2 -
EDO39906             -          KOG1836              -            2.6e-23   82.0 114.3   3.6e-08   31.8  22.0   5.8   1   1   2   4   4   4   4 -
EDO39907             -          KOG1836              -            7.2e-23   80.5  88.3   2.7e-15   55.4  58.2   4.6   1   1   2   3   3   3   3 -
EDO36836             -          KOG1836              -              3e-22   78.5  42.6   4.2e-22   78.0  42.6   1.1   1   0   0   1   1   1   1 -
EDO45682             -          KOG1836              -            5.7e-22   77.6  85.0   2.3e-07   29.2  22.1   4.0   1   1   3   4   4   4   4 -
EDO45834             -          KOG1836              -            6.9e-22   77.3   1.7   2.5e-09   35.7   0.0   4.1   4   0   0   4   4   4   2 -
EDO39276             -          KOG1836              -            2.1e-21   75.7   0.0   2.6e-21   75.4   0.0   1.0   1   0   0   1   1   1   1 -
EDO26070             -          KOG1836              -            3.8e-21   74.8  93.9   1.3e-06   26.7  19.1   5.0   1   1   4   5   5   5   5 -
EDO26882             -          KOG1836              -            8.9e-19   67.0  40.6     1e-18   66.8  40.6   1.0   1   0   0   1   1   1   1 -
EDO46759             -          KOG1836              -              2e-17   62.5 126.2   1.3e-11   43.2  59.3   3.9   3   1   1   4   4   4   2 -
EDO36109             -          KOG1836              -            1.9e-14   52.7  10.1   2.7e-10   38.9   0.0   3.2   1   1   1   3   3   3   2 -
EDO32106             -          KOG1836              -            6.2e-14   50.9  37.0   7.2e-11   40.8  20.7   2.0   1   1   1   2   2   2   2 -
EDO39261             -          KOG1836              -            7.2e-14   50.7   0.0   5.9e-10   37.7   0.0   3.5   3   1   0   4   4   2   2 -
EDO39900             -          KOG1836              -            1.8e-13   49.4   0.1   3.5e-13   48.5   0.1   1.3   1   1   0   1   1   1   1 -
EDO39901             -          KOG1836              -            2.4e-13   49.0   0.0   2.4e-13   49.0   0.0   2.0   1   1   1   2   2   2   1 -
