#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSCAFP00000037424   -          NOG46262             -                  0 1884.7 166.7         0 1882.9 159.2   3.9   2   1   1   4   4   3   2 -
ENSCAFP00000038345   -          NOG46262             -            1.2e-65  222.3  18.7   6.7e-38  130.4  10.5   2.0   1   1   1   2   2   2   2 -
ENSCAFP00000005299   -          NOG46262             -            3.9e-61  207.4 134.3   3.3e-31  108.3  73.9   6.1   2   2   3   5   5   4   4 -
ENSCAFP00000015918   -          NOG46262             -            9.5e-51  173.0  17.8   3.6e-46  157.8   7.3   3.0   1   1   2   3   3   3   3 -
ENSCAFP00000020658   -          NOG46262             -            0.00096   17.3  12.9    0.0016   16.5  12.9   1.3   1   0   0   1   1   1   1 -
ENSCAFP00000026919   -          NOG46262             -             0.0017   16.5   7.3    0.0017   16.5   7.3   2.4   2   0   0   2   2   2   1 -
ENSCAFP00000016667   -          NOG46262             -             0.0079   14.3   0.0     0.014   13.4   0.0   1.3   1   1   0   1   1   1   1 -
ENSCAFP00000029119   -          NOG46262             -              0.029   12.4   4.0     0.037   12.0   4.0   1.1   1   0   0   1   1   1   0 -
ENSCAFP00000040226   -          NOG46262             -              0.075   11.0   0.9     0.082   10.9   0.9   1.0   1   0   0   1   1   1   0 -
ENSCAFP00000009570   -          NOG46262             -               0.15   10.0   1.0      0.16    9.9   1.0   1.0   1   0   0   1   1   1   0 -
ENSCAFP00000021383   -          NOG46262             -               0.17    9.9  12.7      0.21    9.6  12.7   1.2   1   0   0   1   1   1   0 -
ENSCAFP00000022594   -          NOG46262             -               0.17    9.8   2.4      0.25    9.3   2.4   1.2   1   1   0   1   1   1   0 -
ENSCAFP00000048548   -          NOG46262             -               0.17    9.8   6.1      0.27    9.2   6.1   1.3   1   0   0   1   1   1   0 -
ENSCAFP00000047233   -          NOG46262             -               0.18    9.8   3.2      0.21    9.5   3.2   1.1   1   0   0   1   1   1   0 -
ENSCAFP00000023180   -          NOG46262             -               0.19    9.7   6.5      0.23    9.4   6.5   1.1   1   0   0   1   1   1   0 -
ENSCAFP00000026515   -          NOG46262             -               0.23    9.4   1.2      0.31    9.0   1.2   1.2   1   0   0   1   1   1   0 -
ENSCAFP00000055768   -          NOG46262             -               0.23    9.4   3.2      0.31    9.0   3.2   1.1   1   0   0   1   1   1   0 -
ENSCAFP00000006766   -          NOG46262             -               0.23    9.4  12.2      0.33    8.9  12.2   1.1   1   0   0   1   1   1   0 -
ENSCAFP00000009242   -          NOG46262             -               0.24    9.4  15.6      0.02   12.9   1.1   2.7   2   1   0   2   2   2   0 -
