#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
BL21967_cuf13        -          KOG3544              -           3.1e-177  591.8  56.8  3.8e-177  591.5  56.8   1.1   1   0   0   1   1   1   1 -
BL10400_cuf0         -          KOG3544              -           5.5e-166  554.5 110.5  6.8e-166  554.2 110.5   1.0   1   0   0   1   1   1   1 -
BL01498_cuf25        -          KOG3544              -           6.7e-166  554.2 558.4  6.3e-115  385.2 376.4   2.0   1   1   1   2   2   2   2 -
BL01927_evm0         -          KOG3544              -           1.3e-161  540.0 118.3  1.6e-161  539.7 118.3   1.0   1   0   0   1   1   1   1 -
BL10207_cuf7         -          KOG3544              -           2.1e-157  526.1  52.1  2.7e-157  525.7  52.1   1.1   1   0   0   1   1   1   1 -
BL97385_cuf0         -          KOG3544              -           1.4e-142  476.9  59.3  1.6e-142  476.7  59.3   1.0   1   0   0   1   1   1   1 -
BL24982_evm2         -          KOG3544              -           3.2e-137  459.2  51.2  4.1e-137  458.8  51.2   1.1   1   0   0   1   1   1   1 -
BL95506_evm0         -          KOG3544              -           2.7e-133  446.1 432.3   9.7e-73  245.4 279.9   2.6   1   1   1   2   2   2   2 -
BL03410_cuf18        -          KOG3544              -             3e-103  346.6   4.6  3.5e-103  346.3   4.6   1.0   1   0   0   1   1   1   1 -
BL95505_evm1         -          KOG3544              -           1.1e-102  344.6   9.5   2.2e-60  204.5   1.5   2.0   1   1   1   2   2   2   2 -
BL18703_evm0         -          KOG3544              -           5.6e-100  335.7 119.8   8.7e-99  331.8 119.8   2.0   1   1   0   1   1   1   1 -
BL30246_evm0         -          KOG3544              -            2.3e-87  293.9 249.5     1e-46  159.2 122.2   2.0   1   1   1   2   2   2   2 -
BL96457_cuf11        -          KOG3544              -            4.5e-86  289.6 249.1   6.2e-86  289.2 249.1   1.2   1   0   0   1   1   1   1 -
BL14886_evm2         -          KOG3544              -            5.3e-81  272.8  37.9   6.9e-81  272.4  37.9   1.2   1   0   0   1   1   1   1 -
BL14231_evm0         -          KOG3544              -            1.9e-77  261.0 212.5   1.6e-52  178.4 130.9   1.7   1   1   1   2   2   2   2 -
BL96458_cuf12        -          KOG3544              -            1.6e-74  251.3 198.2   1.9e-74  251.1 198.2   1.0   1   0   0   1   1   1   1 -
BL18517_cuf0         -          KOG3544              -            1.8e-72  244.5  20.7   2.3e-72  244.2  20.7   1.1   1   0   0   1   1   1   1 -
BL18157_cuf0         -          KOG3544              -            6.7e-66  222.7   4.8     8e-66  222.5   4.8   1.0   1   0   0   1   1   1   1 -
BL11379_evm0         -          KOG3544              -            2.3e-64  217.7 184.3   8.8e-64  215.7 184.3   1.8   1   1   0   1   1   1   1 -
BL02086_evm0         -          KOG3544              -            2.4e-60  204.4  40.9   8.1e-60  202.6  40.9   1.8   1   1   0   1   1   1   1 -
BL97118_cuf8         -          KOG3544              -            2.6e-46  157.8 154.6   5.3e-46  156.8 154.6   1.5   1   1   0   1   1   1   1 -
BL12401_cuf15        -          KOG3544              -            1.6e-34  118.7 132.9   4.7e-34  117.2 132.9   1.6   1   1   0   1   1   1   1 -
BL97119_cuf10        -          KOG3544              -            3.2e-34  117.8 104.0   4.8e-34  117.2 104.0   1.3   1   0   0   1   1   1   1 -
BL25802_evm0         -          KOG3544              -            4.6e-33  113.9 181.9   1.1e-32  112.7 181.9   1.5   1   1   0   1   1   1   1 -
BL30432_evm0         -          KOG3544              -              7e-33  113.3 102.4   9.5e-33  112.9 102.4   1.1   1   0   0   1   1   1   1 -
BL23415_evm0         -          KOG3544              -            3.3e-32  111.1  70.4   3.9e-32  110.9  70.4   1.0   1   0   0   1   1   1   1 -
BL47898_cuf3         -          KOG3544              -            2.5e-30  104.9  90.8   3.4e-30  104.4  90.8   1.1   1   0   0   1   1   1   1 -
BL09738_cuf0         -          KOG3544              -            1.6e-26   92.2  63.5   2.2e-26   91.8  63.5   1.0   1   0   0   1   1   1   1 -
BL04055_evm1         -          KOG3544              -            2.4e-26   91.7  65.9   3.6e-26   91.1  65.9   1.1   1   0   0   1   1   1   1 -
BL97041_cuf1         -          KOG3544              -            6.1e-26   90.3  83.5   9.5e-18   63.2  53.4   2.0   1   1   0   1   1   1   1 -
BL95375_evm1         -          KOG3544              -            8.1e-26   89.9  97.8   3.6e-24   84.5  90.6   2.2   2   0   0   2   2   2   2 -
BL24755_evm0         -          KOG3544              -            4.1e-25   87.6  27.3     6e-25   87.0  27.3   1.1   1   0   0   1   1   1   1 -
BL79794_cuf0         -          KOG3544              -            7.6e-24   83.4  62.5     9e-24   83.1  62.5   1.0   1   0   0   1   1   1   1 -
BL46524_cuf1         -          KOG3544              -            1.8e-23   82.1  44.2   2.7e-23   81.6  44.2   1.2   1   0   0   1   1   1   1 -
BL11365_cuf4         -          KOG3544              -            7.3e-23   80.1  66.8   8.8e-23   79.8  66.8   1.0   1   0   0   1   1   1   1 -
BL31184_evm0         -          KOG3544              -            6.1e-22   77.1  91.8   7.3e-22   76.8  91.8   1.1   1   0   0   1   1   1   1 -
BL31652_evm0         -          KOG3544              -            1.1e-21   76.3  63.7   1.4e-21   75.9  63.7   1.1   1   0   0   1   1   1   1 -
BL97042_cuf4         -          KOG3544              -            1.9e-21   75.4  51.9   2.4e-21   75.1  51.9   1.1   1   0   0   1   1   1   1 -
BL06531_evm0         -          KOG3544              -            1.2e-20   72.8  47.0   1.5e-20   72.4  47.0   1.0   1   0   0   1   1   1   1 -
BL00552_evm0         -          KOG3544              -            5.8e-20   70.5  53.0   1.3e-19   69.3  53.0   1.5   1   1   0   1   1   1   1 -
BL25572_evm0         -          KOG3544              -            2.7e-19   68.3  75.3   3.8e-19   67.8  75.3   1.1   1   0   0   1   1   1   1 -
BL11017_evm0         -          KOG3544              -            8.5e-19   66.6  63.2   1.7e-18   65.7  43.3   2.1   2   0   0   2   2   2   2 -
BL22396_cuf2         -          KOG3544              -              3e-18   64.8  48.0   3.9e-18   64.4  48.0   1.0   1   0   0   1   1   1   1 -
BL16713_cuf0         -          KOG3544              -            3.5e-18   64.6  89.1   4.6e-18   64.2  89.1   1.1   1   0   0   1   1   1   1 -
BL30442_evm0         -          KOG3544              -            2.1e-17   62.0  77.9   2.6e-17   61.7  77.9   1.1   1   0   0   1   1   1   1 -
BL31910_evm0         -          KOG3544              -            9.9e-17   59.8  53.8   1.3e-16   59.4  53.8   1.0   1   0   0   1   1   1   1 -
BL24347_evm0         -          KOG3544              -            1.1e-16   59.7  25.7   1.1e-16   59.7  25.7   2.1   2   0   0   2   2   2   1 -
BL06065_evm0         -          KOG3544              -            2.5e-16   58.5  47.5   2.9e-16   58.2  47.5   1.0   1   0   0   1   1   1   1 -
BL18112_cuf0         -          KOG3544              -            6.7e-16   57.0  57.5   7.9e-16   56.8  57.5   1.0   1   0   0   1   1   1   1 -
BL26713_evm0         -          KOG3544              -            9.4e-16   56.5  31.3   1.2e-15   56.2  31.3   1.0   1   0   0   1   1   1   1 -
BL27736_evm0         -          KOG3544              -            1.4e-15   55.9  31.7   1.9e-15   55.6  31.7   1.0   1   0   0   1   1   1   1 -
BL95376_evm0         -          KOG3544              -              2e-15   55.5  51.6   2.7e-15   55.0  51.6   1.0   1   0   0   1   1   1   1 -
BL02261_evm0         -          KOG3544              -            2.6e-15   55.1  81.2   5.8e-08   30.7  35.8   2.1   2   0   0   2   2   2   2 -
BL33887_cuf1         -          KOG3544              -            2.6e-15   55.1  22.1   3.3e-15   54.7  22.1   1.0   1   0   0   1   1   1   1 -
BL00488_evm0         -          KOG3544              -            2.8e-15   55.0  18.1   3.4e-15   54.7  18.1   1.0   1   0   0   1   1   1   1 -
BL43020_cuf1         -          KOG3544              -            3.8e-15   54.5  51.4     5e-15   54.1  51.4   1.0   1   0   0   1   1   1   1 -
BL32018_evm0         -          KOG3544              -            4.3e-15   54.3  23.3   5.7e-15   54.0  23.3   1.0   1   0   0   1   1   1   1 -
BL29053_evm0         -          KOG3544              -            1.4e-14   52.7  49.5   1.7e-14   52.3  49.5   1.0   1   0   0   1   1   1   1 -
BL06893_evm0         -          KOG3544              -              5e-14   50.8  28.9   6.7e-14   50.4  28.9   1.1   1   0   0   1   1   1   1 -
BL31393_evm0         -          KOG3544              -            8.8e-14   50.0  51.3   1.1e-13   49.7  51.3   1.1   1   0   0   1   1   1   1 -
BL25770_evm0         -          KOG3544              -              4e-13   47.8  25.9   5.5e-13   47.4  25.9   1.1   1   0   0   1   1   1   1 -
BL27912_evm0         -          KOG3544              -            4.4e-13   47.7  34.5   6.2e-13   47.2  34.5   1.1   1   0   0   1   1   1   1 -
BL12906_cuf1         -          KOG3544              -            5.5e-13   47.4  25.8   8.1e-13   46.8  25.8   1.1   1   0   0   1   1   1   1 -
BL28276_evm0         -          KOG3544              -              6e-13   47.3  30.4   6.5e-13   47.1  30.4   1.0   1   0   0   1   1   1   1 -
BL16942_evm0         -          KOG3544              -            9.4e-13   46.6  14.6   1.2e-12   46.3  14.6   1.0   1   0   0   1   1   1   1 -
BL13086_evm0         -          KOG3544              -              1e-12   46.5  29.1   1.3e-12   46.1  29.1   1.0   1   0   0   1   1   1   1 -
BL13694_evm1         -          KOG3544              -            1.2e-12   46.2  24.8   1.5e-12   45.9  24.8   1.0   1   0   0   1   1   1   1 -
BL13113_cuf3         -          KOG3544              -            1.3e-12   46.2  27.3   1.5e-12   46.0  27.3   1.0   1   0   0   1   1   1   1 -
BL61097_cuf1         -          KOG3544              -            1.3e-12   46.2  26.8   1.5e-12   45.9  26.8   1.0   1   0   0   1   1   1   1 -
BL26198_evm0         -          KOG3544              -            1.3e-12   46.1  38.0   1.7e-12   45.7  38.0   1.0   1   0   0   1   1   1   1 -
BL16525_evm0         -          KOG3544              -            2.5e-12   45.2  44.8     7e-08   30.5  25.9   2.1   2   0   0   2   2   2   2 -
BL14232_cuf0         -          KOG3544              -            2.9e-12   45.0  12.8   3.8e-12   44.6  12.8   1.1   1   0   0   1   1   1   1 -
BL15571_cuf1         -          KOG3544              -            3.1e-12   44.9  28.4   4.4e-12   44.4  28.4   1.1   1   0   0   1   1   1   1 -
BL13613_cuf8         -          KOG3544              -            6.6e-12   43.8  21.5   6.6e-12   43.8  21.5   1.4   2   0   0   2   2   2   1 -
