#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSTNIP00000021977   -          KOG1216              -                  0 1325.9 156.8         0 1223.6  39.2   4.8   1   1   3   4   4   3   3 -
ENSTNIP00000006580   -          KOG1216              -                  0 1310.5 249.8         0 1249.4 152.0   5.7   2   2   2   5   5   5   4 -
ENSTNIP00000022420   -          KOG1216              -                  0 1299.6 119.9         0 1164.7  73.4   5.8   1   1   3   5   5   3   3 -
ENSTNIP00000022424   -          KOG1216              -                  0 1250.2 193.8         0 1133.4 105.5   8.5   2   2   7   9   9   6   5 -
ENSTNIP00000021634   -          KOG1216              -             1e-251  838.1 234.2   1.7e-76  257.8  62.4   7.2   1   1   4   5   5   5   5 -
ENSTNIP00000013402   -          KOG1216              -           1.3e-183  612.6  79.1  1.6e-183  612.2  79.1   1.1   1   0   0   1   1   1   1 -
ENSTNIP00000005090   -          KOG1216              -           4.4e-159  531.3 137.4   8.3e-79  265.5  60.1   7.2   1   1   3   4   4   4   4 -
ENSTNIP00000006336   -          KOG1216              -             7e-119  398.2 121.1   1.8e-58  198.1  73.0   5.1   2   1   1   3   3   3   3 -
ENSTNIP00000001016   -          KOG1216              -           8.2e-116  388.0  63.9  2.4e-115  386.5  63.9   1.6   1   1   0   1   1   1   1 -
ENSTNIP00000009471   -          KOG1216              -            5.6e-96  322.3  39.9     7e-96  322.0  39.9   1.0   1   0   0   1   1   1   1 -
ENSTNIP00000011630   -          KOG1216              -            1.9e-80  270.9  82.8   2.7e-62  210.8  12.3   6.5   3   3   2   6   6   4   3 -
ENSTNIP00000006790   -          KOG1216              -            1.8e-74  251.1   8.1     2e-74  251.0   8.1   1.0   1   0   0   1   1   1   1 -
ENSTNIP00000022406   -          KOG1216              -            1.6e-63  214.9  21.8   1.8e-60  204.8   4.5  22.2   4   3  16  21  21  20   7 -
ENSTNIP00000015969   -          KOG1216              -            3.9e-58  197.0  16.9   3.9e-58  197.0  16.9   4.6   2   1   1   4   4   4   2 -
ENSTNIP00000004551   -          KOG1216              -            6.6e-48  163.1   6.5   8.1e-48  162.9   6.5   1.0   1   0   0   1   1   1   1 -
ENSTNIP00000006443   -          KOG1216              -            1.5e-47  162.0  21.4   1.1e-46  159.1  21.4   1.9   1   1   0   1   1   1   1 -
ENSTNIP00000007660   -          KOG1216              -            2.6e-34  118.1  78.5     4e-23   81.1  35.3   7.3   1   1   7   8   8   7   4 -
ENSTNIP00000001260   -          KOG1216              -            2.5e-30  105.0 144.0   7.3e-13   47.1  22.7   5.2   3   1   2   6   6   6   4 -
ENSTNIP00000011929   -          KOG1216              -            2.4e-14   52.0   0.4   2.4e-14   52.0   0.4   2.2   3   0   0   3   3   1   1 -
ENSTNIP00000000093   -          KOG1216              -            2.9e-11   41.8   0.7   2.9e-11   41.8   0.7   1.6   2   0   0   2   2   2   1 -
ENSTNIP00000018337   -          KOG1216              -            8.5e-11   40.3   5.4   3.7e-10   38.1   5.5   1.9   1   1   0   1   1   1   1 -
ENSTNIP00000016941   -          KOG1216              -            2.5e-06   25.4   7.4   2.5e-06   25.4   7.4   1.9   2   0   0   2   2   1   1 -
ENSTNIP00000001079   -          KOG1216              -            9.6e-05   20.2   0.1   9.6e-05   20.2   0.1   1.1   1   0   0   1   1   1   1 -
ENSTNIP00000012745   -          KOG1216              -              0.002   15.8  10.1     0.002   15.8  10.1   1.9   1   1   0   1   1   1   1 -
ENSTNIP00000009531   -          KOG1216              -             0.0032   15.2  10.6    0.0032   15.2  10.6   2.2   2   0   0   2   2   1   1 -
ENSTNIP00000001158   -          KOG1216              -             0.0039   14.9   0.4    0.0057   14.3   0.4   1.1   1   0   0   1   1   1   1 -
ENSTNIP00000007758   -          KOG1216              -              0.012   13.3  14.9    0.0068   14.1  11.0   1.9   2   0   0   2   2   2   0 -
ENSTNIP00000009281   -          KOG1216              -              0.069   10.7  20.4     0.084   10.5  20.4   1.1   1   0   0   1   1   1   0 -
ENSTNIP00000017557   -          KOG1216              -               0.29    8.7   0.8      0.44    8.1   0.8   1.2   1   0   0   1   1   1   0 -
ENSTNIP00000005224   -          KOG1216              -               0.29    8.7   6.8      0.42    8.2   6.8   1.1   1   0   0   1   1   1   0 -
ENSTNIP00000003879   -          KOG1216              -               0.32    8.5  36.1     0.019   12.6   3.7   3.1   2   2   1   3   3   3   0 -
ENSTNIP00000004205   -          KOG1216              -               0.69    7.4   0.1      0.88    7.1   0.1   1.0   1   0   0   1   1   1   0 -
ENSTNIP00000008921   -          KOG1216              -               0.74    7.3   0.3       1.2    6.6   0.3   1.3   1   0   0   1   1   1   0 -
ENSTNIP00000021429   -          KOG1216              -               0.77    7.3   0.1       1.1    6.8   0.1   1.1   1   0   0   1   1   1   0 -
ENSTNIP00000014103   -          KOG1216              -               0.81    7.2   3.3       1.3    6.6   3.3   1.2   1   0   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SEARCH
# Query file:      ../../profiles/RefOG023.strict.hmm
# Target file:     Tetraodon_nigroviridis.TETRAODON8.pep.all.fa
# Option settings: hmmsearch -o /dev/null --tblout ../../hmmer_results/Ref023.Tetraodon_nigroviridis.TETRAODON8.pep.all.fa.txt --noali -E 1 --max --cpu 1 ../../profiles/RefOG023.strict.hmm Tetraodon_nigroviridis.TETRAODON8.pep.all.fa 
# Current dir:     /data/orig/projects/OrthoFinder/benchmarks/Orthobench/v2/proteomes/primary_transcripts
# Date:            Wed Mar 11 18:54:53 2020
# [ok]
