#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
EDO42953             -          KOG3544              -           2.2e-173  578.5 496.5   5.6e-91  305.3 242.8   2.1   1   1   1   2   2   2   2 -
EDO42241             -          KOG3544              -           1.7e-153  512.6 465.9   7.8e-82  275.0 236.2   2.3   1   1   1   2   2   2   2 -
EDO44697             -          KOG3544              -           7.6e-136  454.1 517.5   2.9e-76  256.6 249.4   3.6   2   2   0   2   2   2   2 -
EDO34165             -          KOG3544              -           1.3e-133  446.7   9.1  1.4e-133  446.5   9.1   1.0   1   0   0   1   1   1   1 -
EDO44729             -          KOG3544              -           2.8e-120  402.4 331.7     1e-67  228.2 194.4   2.2   2   0   0   2   2   2   2 -
EDO42303             -          KOG3544              -           2.2e-101  339.8 306.8     1e-74  251.4 218.4   2.0   1   1   1   2   2   2   2 -
EDO29503             -          KOG3544              -            5.4e-99  331.9 111.2   8.5e-99  331.3 111.2   1.2   1   0   0   1   1   1   1 -
EDO33050             -          KOG3544              -            1.4e-93  314.0 243.5   1.1e-42  145.2 116.2   1.9   1   1   0   1   1   1   1 -
EDO28157             -          KOG3544              -            2.2e-75  253.7  96.3   5.8e-75  252.2  96.3   1.6   1   1   0   1   1   1   1 -
EDO30432             -          KOG3544              -            5.5e-74  249.0 159.7   1.2e-73  247.9 159.7   1.4   1   1   0   1   1   1   1 -
EDO34159             -          KOG3544              -            3.8e-67  226.3 194.8   4.5e-67  226.1 194.8   1.1   1   0   0   1   1   1   1 -
EDO34168             -          KOG3544              -            6.4e-65  219.0 135.1   7.5e-65  218.8 135.1   1.0   1   0   0   1   1   1   1 -
EDO42498             -          KOG3544              -            2.2e-62  210.6 146.0   2.8e-62  210.2 146.0   1.0   1   0   0   1   1   1   1 -
EDO49368             -          KOG3544              -            1.3e-59  201.4 179.2   3.5e-59  200.0 179.2   1.6   1   1   0   1   1   1   1 -
EDO49014             -          KOG3544              -            2.7e-57  193.7 185.6   5.5e-57  192.7 185.6   1.4   1   0   0   1   1   1   1 -
EDO48997             -          KOG3544              -            2.8e-54  183.7 169.7   3.2e-54  183.5 169.7   1.0   1   0   0   1   1   1   1 -
EDO49400             -          KOG3544              -            1.6e-53  181.2 182.9   7.7e-26   89.4  82.1   1.9   1   1   0   1   1   1   1 -
EDO27203             -          KOG3544              -            1.3e-52  178.1 132.9   4.3e-52  176.5 132.9   1.7   1   1   0   1   1   1   1 -
EDO42304             -          KOG3544              -            6.7e-50  169.2 128.3   1.7e-49  167.9 128.3   1.6   1   1   0   1   1   1   1 -
EDO38615             -          KOG3544              -            1.4e-47  161.5 120.2   1.8e-47  161.1 120.2   1.1   1   0   0   1   1   1   1 -
EDO46621             -          KOG3544              -            7.1e-46  155.8 141.9     1e-45  155.4 141.9   1.1   1   0   0   1   1   1   1 -
EDO34169             -          KOG3544              -              7e-41  139.3   8.6   7.6e-41  139.2   8.6   1.0   1   0   0   1   1   1   1 -
EDO49013             -          KOG3544              -            7.4e-40  135.9 142.3   1.8e-39  134.6 142.3   1.4   1   1   0   1   1   1   1 -
EDO34166             -          KOG3544              -            3.9e-30  103.7  72.4   4.3e-30  103.5  72.4   1.0   1   0   0   1   1   1   1 -
EDO48538             -          KOG3544              -            1.8e-29  101.5  71.8   2.1e-29  101.3  71.8   1.1   1   0   0   1   1   1   1 -
EDO34167             -          KOG3544              -            1.2e-28   98.7  78.7   1.4e-28   98.5  78.7   1.0   1   0   0   1   1   1   1 -
EDO29469             -          KOG3544              -            1.5e-27   95.1  40.6     2e-27   94.7  40.6   1.0   1   0   0   1   1   1   1 -
EDO30643             -          KOG3544              -            1.6e-27   95.0  58.6   3.6e-14   50.8  25.0   2.0   2   0   0   2   2   2   2 -
EDO29896             -          KOG3544              -            1.2e-26   92.1  74.7   1.3e-26   92.0  74.7   1.0   1   0   0   1   1   1   1 -
EDO46724             -          KOG3544              -            1.6e-26   91.7  40.1   1.3e-10   39.0   5.1   3.4   2   1   1   3   3   3   3 -
EDO42067             -          KOG3544              -            9.4e-25   85.8  75.4     1e-24   85.7  75.4   1.0   1   0   0   1   1   1   1 -
EDO33805             -          KOG3544              -            1.1e-24   85.6  69.0   1.2e-24   85.4  69.0   1.0   1   0   0   1   1   1   1 -
EDO38084             -          KOG3544              -            3.9e-22   77.2  39.5   6.4e-22   76.4  39.5   1.2   1   0   0   1   1   1   1 -
EDO37022             -          KOG3544              -            5.2e-21   73.4  32.7   5.8e-21   73.3  32.7   1.0   1   0   0   1   1   1   1 -
EDO49012             -          KOG3544              -            3.7e-19   67.3  51.3   6.4e-16   56.6  34.9   1.4   1   1   0   1   1   1   1 -
EDO30196             -          KOG3544              -            5.2e-19   66.8  51.1   5.9e-19   66.6  51.1   1.0   1   0   0   1   1   1   1 -
EDO47280             -          KOG3544              -            8.6e-19   66.1  25.4   9.4e-19   66.0  25.4   1.0   1   0   0   1   1   1   1 -
EDO47357             -          KOG3544              -            3.8e-17   60.6  30.6   4.9e-17   60.3  30.6   1.0   1   0   0   1   1   1   1 -
EDO46730             -          KOG3544              -            4.1e-16   57.2  26.2   4.9e-16   57.0  26.2   1.0   1   0   0   1   1   1   1 -
EDO26504             -          KOG3544              -            1.7e-15   55.1  49.5   2.1e-15   54.8  49.5   1.1   1   0   0   1   1   1   1 -
EDO49085             -          KOG3544              -            4.3e-15   53.8   3.9   4.7e-15   53.7   3.9   1.0   1   0   0   1   1   1   1 -
EDO28241             -          KOG3544              -            1.3e-14   52.2  50.4   1.6e-14   52.0  50.4   1.1   1   0   0   1   1   1   1 -
EDO28863             -          KOG3544              -            1.4e-14   52.2  37.8   1.6e-14   51.9  37.8   1.0   1   0   0   1   1   1   1 -
EDO30974             -          KOG3544              -            3.4e-14   50.9  29.8   3.6e-14   50.7  29.8   1.0   1   0   0   1   1   1   1 -
EDO28011             -          KOG3544              -            7.1e-14   49.8  42.9   7.8e-14   49.6  42.9   1.0   1   0   0   1   1   1   1 -
EDO34157             -          KOG3544              -            1.1e-13   49.2  35.4   1.5e-13   48.7  35.4   1.1   1   0   0   1   1   1   1 -
EDO38723             -          KOG3544              -            1.2e-13   49.0  22.8   2.5e-13   47.9  22.8   1.4   1   0   0   1   1   1   1 -
EDO33801             -          KOG3544              -            2.3e-13   48.1  31.1   2.5e-13   48.0  31.1   1.0   1   0   0   1   1   1   1 -
EDO26280             -          KOG3544              -            7.5e-13   46.4  23.6   8.6e-13   46.2  23.6   1.0   1   0   0   1   1   1   1 -
EDO26487             -          KOG3544              -            2.4e-12   44.7  36.4   2.6e-12   44.6  36.4   1.0   1   0   0   1   1   1   1 -
