#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
BL15500_cuf0         -          NOG45942             -              3e-13   50.6   3.4   3.6e-13   50.3   3.4   1.1   1   0   0   1   1   1   1 -
BL11349_cuf0         -          NOG45942             -              1e-12   48.9   2.7   1.7e-12   48.1   2.7   1.3   1   0   0   1   1   1   1 -
BL14793_evm0         -          NOG45942             -            1.6e-12   48.3   9.7   3.2e-06   28.0   3.4   2.1   1   1   1   2   2   2   2 -
BL23209_cuf0         -          NOG45942             -            2.8e-12   47.5   3.9   3.5e-12   47.2   3.9   1.1   1   0   0   1   1   1   1 -
BL04701_cuf0         -          NOG45942             -            1.6e-11   45.0   2.7   2.2e-11   44.6   2.7   1.2   1   0   0   1   1   1   1 -
BL19171_cuf0         -          NOG45942             -            6.4e-11   43.1   2.2     8e-11   42.8   2.2   1.1   1   0   0   1   1   1   1 -
BL27801_evm0         -          NOG45942             -            1.1e-10   42.3   3.2   1.5e-10   42.0   3.2   1.1   1   0   0   1   1   1   1 -
BL16536_evm0         -          NOG45942             -            1.6e-10   41.8   2.2   1.9e-10   41.6   2.2   1.1   1   0   0   1   1   1   1 -
BL14582_evm1         -          NOG45942             -            1.7e-10   41.8   5.2   2.3e-10   41.3   5.2   1.2   1   0   0   1   1   1   1 -
BL03661_cuf0         -          NOG45942             -            6.7e-10   39.9   3.5   9.9e-10   39.3   3.5   1.2   1   0   0   1   1   1   1 -
BL02013_cuf0         -          NOG45942             -            1.3e-09   38.9   6.8   1.7e-09   38.5   6.8   1.1   1   0   0   1   1   1   1 -
BL04695_evm0         -          NOG45942             -            1.6e-09   38.6   3.4     2e-09   38.3   3.4   1.1   1   0   0   1   1   1   1 -
BL08703_cuf3         -          NOG45942             -            1.4e-08   35.6   2.8   1.8e-08   35.3   2.8   1.1   1   0   0   1   1   1   1 -
