#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
BL95773_evm0         -          KOG4475              -                  0 1298.7  36.3  8.7e-157  523.9  11.4   3.5   1   1   2   3   3   3   3 -
BL95774_evm1         -          KOG4475              -                  0 1080.0  28.5    1e-207  693.0  10.0   3.0   1   1   2   3   3   3   3 -
BL95169_evm1         -          KOG4475              -                  0 1043.7  30.2  7.9e-180  600.4   7.5   7.5   4   1   0   6   6   6   6 -
BL95170_evm0         -          KOG4475              -           9.3e-175  583.6  15.6   5.8e-38  129.5   0.1   8.0   2   1   5   7   7   7   7 -
BL20417_cuf6         -          KOG4475              -           2.3e-168  562.3   0.7  3.1e-166  555.3   0.7   2.9   1   1   0   1   1   1   1 -
BL96400_cuf6         -          KOG4475              -           2.1e-112  376.6   0.0   1.3e-63  214.7   0.0   4.7   1   1   2   4   4   4   4 -
BL00215_evm1         -          KOG4475              -           3.3e-110  369.3 462.0   7.9e-21   72.6  55.9   4.9   1   1   6   7   7   7   7 -
BL96197_cuf6         -          KOG4475              -           3.4e-101  339.4 376.8   3.7e-22   77.0  56.9   7.8   1   1   7   8   8   8   8 -
BL03850_evm0         -          KOG4475              -            2.1e-95  320.2   0.0   2.3e-95  320.0   0.0   1.0   1   0   0   1   1   1   1 -
BL03394_evm7         -          KOG4475              -            8.5e-91  304.9 318.3   7.8e-25   85.9  56.4   5.4   1   1   5   6   6   6   6 -
BL04054_cuf18        -          KOG4475              -            2.6e-85  286.7   0.7   6.7e-44  149.2   0.5   3.0   2   1   1   3   3   3   3 -
BL96996_cuf13        -          KOG4475              -            5.6e-83  278.9   1.1     2e-59  200.7   0.6   2.0   1   1   1   2   2   2   2 -
BL31229_evm0         -          KOG4475              -            4.4e-80  269.3 226.3   7.9e-24   82.6  57.0   4.2   1   1   3   4   4   4   4 -
BL95351_evm1         -          KOG4475              -            1.1e-79  268.0  17.2   1.1e-76  258.1  17.2   2.8   1   1   0   1   1   1   1 -
BL00908_evm21        -          KOG4475              -            9.4e-79  264.9   0.8     1e-78  264.8   0.8   1.1   1   0   0   1   1   1   1 -
BL24592_cuf33        -          KOG4475              -            4.4e-77  259.4   5.4   5.1e-31  106.5   0.5   3.2   1   1   2   3   3   3   3 -
BL04894_cuf9         -          KOG4475              -            2.4e-71  240.3   8.7   9.5e-71  238.3   7.9   1.9   1   1   0   1   1   1   1 -
BL22551_evm0         -          KOG4475              -            1.1e-69  234.8   0.1   1.7e-35  121.4   0.0   2.0   1   1   1   2   2   2   2 -
BL02395_cuf3         -          KOG4475              -            6.7e-69  232.2 277.6   3.1e-25   87.3  53.1   4.5   1   1   5   6   6   6   6 -
BL08868_evm0         -          KOG4475              -            1.2e-67  228.1 286.8   1.4e-20   71.8  59.9   3.5   1   1   4   5   5   5   5 -
BL21446_evm0         -          KOG4475              -            1.2e-67  228.0   0.1   5.8e-36  122.9   0.0   2.5   1   1   1   2   2   2   2 -
BL01025_evm0         -          KOG4475              -            2.1e-67  227.2 230.2   1.5e-15   55.1  43.2   8.2   2   2   5   7   7   7   7 -
BL11100_cuf3         -          KOG4475              -            6.3e-66  222.3 210.5   6.1e-21   73.0  67.0   5.7   2   2   4   6   6   6   6 -
BL03904_evm16        -          KOG4475              -            8.6e-63  211.9   2.2   1.5e-62  211.1   2.0   1.4   1   1   0   1   1   1   1 -
BL96240_cuf4         -          KOG4475              -              1e-61  208.4 189.4   1.3e-27   95.1  68.6   3.0   1   1   2   3   3   3   3 -
BL21667_evm16        -          KOG4475              -            1.7e-58  197.7   0.1   1.6e-27   94.9   0.0   3.0   1   1   2   3   3   3   3 -
BL10100_evm1         -          KOG4475              -            2.1e-58  197.3   0.0   5.6e-58  195.9   0.0   1.5   1   1   0   1   1   1   1 -
