#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Smp_163920           -          KOG4475              -                  0 1715.1   0.0  3.1e-140  467.2   0.0  10.5   1   1   6   7   7   7   7 -
Smp_157020           -          KOG4475              -           1.6e-209  697.2  42.2   2.3e-47  159.0   1.8  14.4   7   4   4  11  11  11  11 -
Smp_126240           -          KOG4475              -           1.8e-182  607.4  34.9   7.6e-44  147.3   8.5  15.9  14   2   0  14  14  14  14 -
Smp_204750           -          KOG4475              -            9.1e-83  276.5   0.0   6.9e-52  174.0   0.0   2.5   1   1   1   2   2   2   2 -
Smp_157010           -          KOG4475              -            7.4e-78  260.2   0.0   9.3e-22   74.0   0.0   7.9   6   2   0   6   6   6   6 -
Smp_167190           -          KOG4475              -            2.1e-69  232.1 151.5     2e-28   96.1  47.8   5.0   1   1   3   4   4   4   4 -
Smp_148020           -          KOG4475              -            3.8e-67  224.6   1.2     5e-67  224.2   1.2   1.1   1   0   0   1   1   1   1 -
Smp_173380           -          KOG4475              -            2.1e-55  185.7   0.0   2.4e-17   59.3   0.1   3.9   3   1   0   4   4   4   4 -
Smp_024660           -          KOG4475              -            3.8e-54  181.5   0.4   2.4e-30  102.5   0.0   3.2   3   1   1   4   4   4   3 -
Smp_173100           -          KOG4475              -            7.1e-49  164.0   0.0   1.3e-29  100.0   0.0   2.3   1   1   1   2   2   2   2 -
Smp_130070           -          KOG4475              -            5.8e-43  144.4   0.0   3.2e-16   55.6   0.1   4.3   4   1   0   4   4   4   3 -
Smp_164270           -          KOG4475              -            8.7e-38  127.2   0.0   1.3e-23   80.2   0.0   5.0   5   1   0   5   5   5   3 -
Smp_141410           -          KOG4475              -              2e-36  122.7   5.4   1.1e-25   87.0   0.5   4.6   3   1   2   5   5   5   4 -
Smp_128750           -          KOG4475              -            2.6e-36  122.3   8.7   2.8e-11   39.2   0.0   5.2   2   2   0   4   4   4   4 -
Smp_105020           -          KOG4475              -            7.1e-36  120.8   0.2   3.6e-15   52.1   0.1   3.9   2   2   1   3   3   3   3 -
Smp_144050           -          KOG4475              -              7e-35  117.5   0.1   9.9e-35  117.0   0.1   1.1   1   0   0   1   1   1   1 -
Smp_001900           -          KOG4475              -            2.8e-34  115.6   0.0   2.9e-31  105.5   0.0   3.5   1   1   0   1   1   1   1 -
Smp_108050           -          KOG4475              -            2.3e-31  105.9   4.8   2.1e-16   56.2   0.1   3.4   2   2   0   2   2   2   2 -
Smp_171680           -          KOG4475              -            1.5e-30  103.1   0.0   9.9e-16   54.0   0.0   4.1   3   1   1   4   4   4   4 -
Smp_171460           -          KOG4475              -            1.6e-30  103.1   0.0   1.4e-17   60.1   0.0   3.0   1   1   2   3   3   3   3 -
Smp_144130           -          KOG4475              -            2.4e-30  102.5   0.0     3e-30  102.1   0.0   1.0   1   0   0   1   1   1   1 -
Smp_130560           -          KOG4475              -            2.6e-30  102.4   0.1   5.1e-30  101.4   0.1   1.4   1   1   0   1   1   1   1 -
Smp_188590           -          KOG4475              -            9.5e-30  100.5   0.0   1.1e-29  100.3   0.0   1.0   1   0   0   1   1   1   1 -
Smp_176350           -          KOG4475              -            3.8e-28   95.2   0.0   1.5e-16   56.7   0.0   4.0   3   2   0   3   3   3   3 -
Smp_153170           -          KOG4475              -              1e-25   87.1   0.2   7.8e-12   41.0   0.0   2.7   2   1   0   2   2   2   2 -
Smp_134190           -          KOG4475              -            2.8e-23   79.0   0.2   8.3e-15   50.9   0.0   2.1   1   1   1   2   2   2   2 -
Smp_104390           -          KOG4475              -            4.1e-23   78.5   0.0   3.2e-14   49.0   0.0   1.7   1   1   1   2   2   2   2 -
Smp_132700           -          KOG4475              -            6.4e-23   77.8   0.5   4.1e-11   38.7   0.0   4.7   4   1   1   5   5   5   3 -
Smp_174040           -          KOG4475              -            5.8e-22   74.7   0.0   2.4e-18   62.7   0.0   2.8   2   1   0   3   3   3   2 -
Smp_194780           -          KOG4475              -            7.3e-22   74.3   0.0     9e-18   60.8   0.1   3.2   2   2   0   2   2   2   2 -
Smp_143300           -          KOG4475              -            1.2e-20   70.4 229.7   5.4e-07   25.0  43.4   6.4   1   1   5   6   6   6   5 -
Smp_197080           -          KOG4475              -            2.1e-19   66.1   0.0   8.6e-12   40.9   0.0   2.3   2   1   0   2   2   2   2 -
Smp_127810           -          KOG4475              -            5.5e-18   61.5   0.0   1.6e-13   46.7   0.1   2.0   1   1   1   2   2   2   2 -
Smp_146950           -          KOG4475              -            5.5e-18   61.5   0.7   5.2e-06   21.7   0.0   5.2   6   0   0   6   6   6   4 -
Smp_181250           -          KOG4475              -            6.6e-17   57.9   3.7   2.8e-15   52.5   1.1   2.5   1   1   0   2   2   2   2 -
Smp_124370           -          KOG4475              -            1.8e-16   56.4   0.2     4e-09   32.1   0.0   3.1   3   0   0   3   3   3   3 -
Smp_123660           -          KOG4475              -            1.3e-14   50.3   0.3     1e-12   44.0   0.1   2.0   1   1   0   1   1   1   1 -
Smp_126940           -          KOG4475              -            4.4e-14   48.5   1.1   1.4e-06   23.6   0.1   5.0   4   2   1   5   5   5   3 -
Smp_134430           -          KOG4475              -            5.8e-14   48.1  16.4     2e-08   29.7   3.7   2.0   2   0   0   2   2   2   2 -
