#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSMUSP00000088254   -          NOG46262             -                  0 1874.1 174.8         0 1867.7 169.5   4.3   4   1   0   4   4   3   2 -
ENSMUSP00000119891   -          NOG46262             -            1.5e-72  245.3 128.3   1.4e-40  139.4  59.1   4.7   2   1   1   4   4   3   3 -
ENSMUSP00000111527   -          NOG46262             -              0.003   15.8   8.3     0.003   15.8   8.3   1.9   2   0   0   2   2   1   1 -
ENSMUSP00000151708   -          NOG46262             -              0.023   12.9   0.6     0.026   12.7   0.6   1.2   1   0   0   1   1   1   0 -
ENSMUSP00000109737   -          NOG46262             -              0.032   12.4   3.4     0.036   12.3   3.4   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000135905   -          NOG46262             -              0.037   12.2   9.6     0.036   12.2   9.6   1.0   1   0   0   1   1   1   0 -
ENSMUSP00000151319   -          NOG46262             -              0.037   12.2   9.6     0.036   12.2   9.6   1.0   1   0   0   1   1   1   0 -
ENSMUSP00000151398   -          NOG46262             -              0.037   12.2   9.6     0.036   12.2   9.6   1.0   1   0   0   1   1   1   0 -
ENSMUSP00000039121   -          NOG46262             -              0.056   11.6   5.7      0.07   11.3   5.7   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000112500   -          NOG46262             -              0.072   11.2   7.4     0.084   11.0   7.4   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000027988   -          NOG46262             -              0.088   11.0   2.0     0.092   10.9   2.0   1.0   1   0   0   1   1   1   0 -
ENSMUSP00000003669   -          NOG46262             -              0.098   10.8  16.5      0.18    9.9  16.5   1.4   1   0   0   1   1   1   0 -
ENSMUSP00000137447   -          NOG46262             -               0.11   10.6   1.9      0.14   10.3   1.9   1.2   1   0   0   1   1   1   0 -
ENSMUSP00000047700   -          NOG46262             -               0.12   10.5   3.3       0.2    9.8   3.3   1.2   1   0   0   1   1   1   0 -
ENSMUSP00000115695   -          NOG46262             -               0.14   10.3   0.0      0.14   10.3   0.0   2.5   1   1   1   3   3   1   0 -
ENSMUSP00000131344   -          NOG46262             -               0.15   10.2   1.1      0.19    9.9   1.1   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000131605   -          NOG46262             -               0.17   10.0  13.3      0.17   10.0  13.3   1.0   1   0   0   1   1   1   0 -
ENSMUSP00000025786   -          NOG46262             -               0.18   10.0   3.0       4.8    5.2   0.0   2.5   2   0   0   2   2   2   0 -
ENSMUSP00000021251   -          NOG46262             -                0.2    9.8   2.3      0.25    9.5   2.3   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000018431   -          NOG46262             -               0.21    9.7   5.8      0.26    9.4   5.8   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000139588   -          NOG46262             -               0.24    9.5  11.8      0.22    9.6  11.8   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000140999   -          NOG46262             -               0.24    9.5  11.8      0.22    9.6  11.8   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000081541   -          NOG46262             -               0.28    9.3   0.2      0.38    8.8   0.2   1.4   1   0   0   1   1   1   0 -
ENSMUSP00000088801   -          NOG46262             -               0.39    8.8   2.4      0.58    8.2   2.4   1.2   1   0   0   1   1   1   0 -
ENSMUSP00000071687   -          NOG46262             -               0.54    8.3   2.7      0.84    7.7   2.7   1.2   1   1   0   1   1   1   0 -
ENSMUSP00000107939   -          NOG46262             -               0.54    8.3   4.8      0.55    8.3   4.8   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000052174   -          NOG46262             -               0.55    8.3   4.1       0.8    7.8   4.1   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000144411   -          NOG46262             -               0.56    8.3   0.7      0.65    8.1   0.7   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000144181   -          NOG46262             -               0.56    8.3   0.7      0.65    8.1   0.7   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000004156   -          NOG46262             -               0.58    8.2   0.4      0.75    7.9   0.4   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000124963   -          NOG46262             -                0.6    8.2   0.5      0.83    7.7   0.5   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000029547   -          NOG46262             -               0.64    8.1   1.2      0.81    7.8   1.2   1.2   1   0   0   1   1   1   0 -
ENSMUSP00000044831   -          NOG46262             -               0.66    8.1   2.8       1.2    7.2   2.8   1.5   1   0   0   1   1   1   0 -
ENSMUSP00000103978   -          NOG46262             -               0.66    8.1   0.3         1    7.5   0.3   1.2   1   0   0   1   1   1   0 -
ENSMUSP00000070596   -          NOG46262             -               0.73    7.9   2.0       0.8    7.8   2.0   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000133298   -          NOG46262             -                0.8    7.8   7.8      0.99    7.5   7.8   1.2   1   0   0   1   1   1   0 -
ENSMUSP00000054718   -          NOG46262             -               0.82    7.8   2.8      0.92    7.6   2.8   1.2   1   0   0   1   1   1   0 -
ENSMUSP00000034791   -          NOG46262             -               0.86    7.7  24.9       1.7    6.7  24.9   1.5   1   0   0   1   1   1   0 -
ENSMUSP00000143501   -          NOG46262             -               0.86    7.7   9.2      0.98    7.5   9.2   1.0   1   0   0   1   1   1   0 -
ENSMUSP00000022616   -          NOG46262             -               0.96    7.5   6.9      0.69    8.0   0.6   2.1   2   0   0   2   2   2   0 -
ENSMUSP00000137824   -          NOG46262             -               0.96    7.5   5.4      0.91    7.6   5.4   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000137711   -          NOG46262             -               0.97    7.5   3.6       0.9    7.6   3.6   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000136519   -          NOG46262             -               0.98    7.5   3.6      0.92    7.6   3.6   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000137128   -          NOG46262             -               0.98    7.5   3.6      0.92    7.6   3.6   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000137930   -          NOG46262             -               0.98    7.5   3.6      0.92    7.6   3.6   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000137957   -          NOG46262             -               0.98    7.5   3.6      0.92    7.6   3.6   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000127137   -          NOG46262             -               0.99    7.5   5.9      0.94    7.6   5.9   1.1   1   0   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SEARCH
# Query file:      ../../profiles/RefOG014.strict.hmm
# Target file:     Mus_musculus.GRCm38.pep.all.fa
