#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSRNOP00000062744   -          KOG0161              -                  0 3481.4 200.6         0 3481.2 200.6   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000007398   -          KOG0161              -                  0 3414.4 199.2         0 3414.2 199.2   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000035440   -          KOG0161              -                  0 3414.4 199.2         0 3414.2 199.2   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000073929   -          KOG0161              -                  0 3376.9 199.8         0 3376.7 199.8   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000072636   -          KOG0161              -                  0 3146.4 148.2         0 3146.1 148.2   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000024186   -          KOG0161              -                  0 1714.2 172.7         0 1713.9 172.7   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000004147   -          KOG0161              -                  0 1693.1 172.0         0 1692.7 172.0   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000023301   -          KOG0161              -                  0 1687.6 175.1         0 1687.3 175.1   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000004295   -          KOG0161              -                  0 1676.6 174.1         0 1676.3 174.1   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000025859   -          KOG0161              -                  0 1650.9 144.2         0 1650.6 144.2   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000054082   -          KOG0161              -                  0 1464.2  91.6         0 1463.9  91.6   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000070522   -          KOG0161              -                  0 1380.2 141.6         0 1379.8 141.6   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000072468   -          KOG0161              -             8e-205  683.3   6.6    8e-205  683.3   6.6   3.6   2   1   0   3   3   1   1 -
ENSRNOP00000073223   -          KOG0161              -           6.1e-202  673.8   2.3  6.1e-202  673.8   2.3   2.5   1   1   1   2   2   1   1 -
ENSRNOP00000011768   -          KOG0161              -           2.5e-199  665.1   6.8  2.5e-199  665.1   6.8   4.0   2   1   2   4   4   4   2 -
ENSRNOP00000019053   -          KOG0161              -             1e-184  616.7   3.1    1e-184  616.7   3.1   2.2   1   1   1   2   2   2   1 -
ENSRNOP00000021405   -          KOG0161              -           7.9e-182  607.1   3.5  7.9e-182  607.1   3.5   2.1   2   0   0   2   2   2   1 -
ENSRNOP00000071821   -          KOG0161              -           1.2e-174  583.2  13.5  6.2e-174  580.9  13.5   1.7   1   1   0   1   1   1   1 -
ENSRNOP00000063102   -          KOG0161              -           1.7e-174  582.7   7.6  1.7e-174  582.7   7.6   2.1   1   1   0   2   2   1   1 -
ENSRNOP00000061523   -          KOG0161              -           3.7e-174  581.7   9.9  6.9e-174  580.7   9.5   1.6   1   1   0   1   1   1   1 -
ENSRNOP00000070473   -          KOG0161              -           9.3e-173  577.0 155.2  3.6e-100  336.3   0.0   5.2   2   1   2   4   4   4   3 -
ENSRNOP00000005575   -          KOG0161              -           2.1e-166  555.9   8.3  2.1e-166  555.9   8.3   2.2   2   1   0   2   2   2   1 -
ENSRNOP00000028929   -          KOG0161              -           2.5e-166  555.7   0.6    6e-166  554.4   0.6   1.5   1   1   0   1   1   1   1 -
ENSRNOP00000004609   -          KOG0161              -           3.4e-166  555.2  11.0  4.7e-166  554.8  11.0   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000073777   -          KOG0161              -           2.5e-156  522.5   0.0  3.4e-156  522.1   0.0   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000016428   -          KOG0161              -           7.1e-156  521.0   7.5   1.4e-82  278.0   2.4   3.1   2   1   1   3   3   2   2 -
ENSRNOP00000032998   -          KOG0161              -           9.2e-156  520.6   3.7  1.2e-155  520.3   3.7   1.0   1   0   0   1   1   1   1 -
ENSRNOP00000011513   -          KOG0161              -           1.7e-155  519.8   2.9  2.9e-155  519.0   2.9   1.2   1   0   0   1   1   1   1 -
ENSRNOP00000025053   -          KOG0161              -           2.2e-153  512.8  12.5  3.1e-153  512.3  12.5   1.1   1   0   0   1   1   1   1 -
ENSRNOP00000070646   -          KOG0161              -           6.4e-153  511.2  20.8  4.3e-131  438.9   1.3   3.5   2   1   1   3   3   3   2 -
