#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ML14737a-PA          -          KOG1366              -                  0 1227.9   0.5  3.3e-268  892.9   4.4   3.9   3   1   0   3   3   3   3 -
ML14736a-PA          -          KOG1366              -           3.1e-245  816.7   4.3  1.7e-164  549.1   1.8   6.0   3   3   2   5   5   5   5 -
ML08307a-PA          -          KOG1366              -           2.1e-208  694.6   0.0  2.5e-208  694.4   0.0   1.0   1   0   0   1   1   1   1 -
ML024411a-PA         -          KOG1366              -           4.8e-202  673.6   9.6  1.7e-104  350.3   2.7   4.4   1   1   2   3   3   3   3 -
ML08309a-PA          -          KOG1366              -           4.1e-190  634.0   0.0  2.7e-141  472.2   0.0   3.0   3   0   0   3   3   3   3 -
ML009811a-PA         -          KOG1366              -             2e-129  432.9   0.2   1.5e-38  131.7   1.4   7.4   2   2   4   7   7   7   6 -
ML097526a-PA         -          KOG1366              -            8.6e-95  318.1   0.1   4.8e-37  126.7   0.0   4.0   4   0   0   4   4   4   4 -
ML024410a-PA         -          KOG1366              -              1e-81  274.8   0.5   3.8e-80  269.6   0.0   2.2   1   1   1   2   2   2   1 -
ML14733a-PA          -          KOG1366              -            4.5e-78  262.7   0.3   7.4e-64  215.6   0.0   2.0   2   0   0   2   2   2   2 -
ML14734a-PA          -          KOG1366              -            1.9e-34  118.1   0.0   2.6e-34  117.7   0.0   1.1   1   0   0   1   1   1   1 -
ML16111a-PA          -          KOG1366              -            9.8e-21   72.7   0.0   5.8e-12   43.6   0.0   3.2   3   0   0   3   3   3   3 -
ML04974a-PA          -          KOG1366              -            5.6e-14   50.3   0.2   7.9e-14   49.8   0.2   1.1   1   0   0   1   1   1   1 -
ML020710a-PA         -          KOG1366              -            1.8e-12   45.3   0.5   2.8e-11   41.3   0.2   2.0   2   0   0   2   2   2   1 -
ML13931a-PA          -          KOG1366              -            1.1e-09   36.1   0.0   5.3e-07   27.2   0.0   2.0   1   1   1   2   2   2   2 -
ML06161a-PA          -          KOG1366              -            2.8e-09   34.7   4.2   6.6e-06   23.5   0.0   2.7   3   0   0   3   3   3   2 -
ML15199a-PA          -          KOG1366              -            4.3e-09   34.1   0.2   5.2e-09   33.8   0.2   1.2   1   0   0   1   1   1   1 -
ML09491a-PA          -          KOG1366              -            6.6e-09   33.5   0.1   9.9e-06   22.9   0.0   2.3   2   0   0   2   2   2   2 -
ML199827a-PA         -          KOG1366              -            2.5e-08   31.6   0.0    0.0012   16.0   0.0   2.6   1   1   1   2   2   2   2 -
ML062210a-PA         -          KOG1366              -              5e-07   27.3   0.0   7.7e-07   26.6   0.0   1.2   1   0   0   1   1   1   1 -
ML072819a-PA         -          KOG1366              -            1.5e-06   25.7   0.0     0.018   12.1   0.0   2.0   2   0   0   2   2   2   2 -
ML07523a-PA          -          KOG1366              -            5.3e-06   23.8   0.1    0.0023   15.1   0.0   2.1   2   0   0   2   2   2   2 -
ML050715a-PA         -          KOG1366              -            1.1e-05   22.8   0.0   1.8e-05   22.1   0.0   1.2   1   0   0   1   1   1   1 -
ML07526a-PA          -          KOG1366              -            1.3e-05   22.5   0.0     0.015   12.4   0.0   2.0   2   0   0   2   2   2   2 -
ML17217a-PA          -          KOG1366              -            2.2e-05   21.8   0.0   2.2e-05   21.8   0.0   2.5   2   1   0   2   2   1   1 -
ML24335a-PA          -          KOG1366              -            4.3e-05   20.8   0.0   7.4e-05   20.1   0.0   1.3   1   0   0   1   1   1   1 -
ML08528a-PA          -          KOG1366              -            8.4e-05   19.9   0.0     0.014   12.6   0.1   2.0   2   0   0   2   2   2   2 -
