#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
WBGene00001863.1     -          KOG0200              -                  0 1267.4  10.6   5.2e-20   71.4   0.2  36.9   2   2  28  33  33  33  33 -
WBGene00006820.1     -          KOG0200              -                  0 1161.2  42.3   6.7e-20   71.0   2.0  42.5   7   4  30  39  39  39  37 -
WBGene00001184.1     -          KOG0200              -           3.9e-260  864.6   1.4  3.3e-249  828.5   0.3   2.0   2   0   0   2   2   2   2 -
WBGene00006436.1     -          KOG0200              -           2.4e-214  713.4 144.5   3.2e-19   68.8   0.3  40.5  21  12  15  38  38  35  26 -
WBGene00006759.1     -          KOG0200              -           5.9e-175  583.2   0.7   4.2e-10   38.7   0.0  26.5  22   4   2  26  26  26  22 -
WBGene00004130.1     -          KOG0200              -           5.9e-175  583.2   0.0   3.3e-11   42.3   0.2  32.0   9   6  16  30  30  30  27 -
WBGene00006897.1     -          KOG0200              -            2.9e-75  253.9   0.2   2.1e-62  211.4   0.0   5.0   2   2   1   5   5   5   3 -
WBGene00006896.1     -          KOG0200              -            6.2e-75  252.8   2.4   3.2e-63  214.1   0.0   5.3   3   1   1   4   4   4   2 -
WBGene00000289.1     -          KOG0200              -            2.7e-73  247.4   0.0   1.8e-59  201.7   0.0   2.3   2   1   0   2   2   2   2 -
WBGene00000018.1     -          KOG0200              -            7.1e-70  236.1   0.0   4.8e-69  233.4   0.0   1.9   1   1   0   1   1   1   1 -
WBGene00008599.1     -          KOG0200              -            7.5e-70  236.0   0.3   1.1e-69  235.4   0.3   1.1   1   0   0   1   1   1   1 -
WBGene00020106.1     -          KOG0200              -            1.9e-68  231.4   0.0   5.3e-68  229.9   0.0   1.7   1   1   0   1   1   1   1 -
WBGene00016059.1     -          KOG0200              -            2.7e-67  227.6   0.1     4e-67  227.0   0.1   1.3   1   0   0   1   1   1   1 -
WBGene00006894.1     -          KOG0200              -            3.4e-66  223.9   0.1     3e-52  177.9   0.0   5.0   3   1   1   5   5   5   4 -
WBGene00012270.1     -          KOG0200              -              3e-64  217.5   0.0   3.8e-64  217.2   0.0   1.1   1   0   0   1   1   1   1 -
WBGene00002200.1     -          KOG0200              -            2.8e-63  214.3   0.0   5.4e-63  213.4   0.0   1.3   1   1   0   1   1   1   1 -
WBGene00021745.1     -          KOG0200              -            5.4e-63  213.4   0.0   6.6e-63  213.1   0.0   1.0   1   0   0   1   1   1   1 -
WBGene00005077.1     -          KOG0200              -            6.7e-63  213.1   0.0   8.2e-62  209.5   0.0   2.0   1   1   0   1   1   1   1 -
WBGene00002195.1     -          KOG0200              -            8.5e-63  212.7   0.0   1.1e-62  212.3   0.0   1.1   1   0   0   1   1   1   1 -
WBGene00002211.1     -          KOG0200              -            9.6e-61  205.9   0.1   1.2e-60  205.6   0.1   1.0   1   0   0   1   1   1   1 -
WBGene00003863.1     -          KOG0200              -            2.7e-60  204.5   0.0   1.3e-59  202.2   0.0   1.8   1   1   0   1   1   1   1 -
WBGene00003862.1     -          KOG0200              -            1.2e-59  202.3   0.0   2.2e-59  201.5   0.0   1.3   1   1   0   1   1   1   1 -
WBGene00002199.1     -          KOG0200              -            1.2e-59  202.3   0.1   1.6e-59  201.9   0.1   1.0   1   0   0   1   1   1   1 -
WBGene00005078.1     -          KOG0200              -            1.3e-58  198.9   0.0   1.2e-57  195.7   0.0   1.9   1   1   0   1   1   1   1 -
