#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
FBpp0304920          -          KOG4475              -                  0 1662.4  33.1   1.6e-56  189.7   4.5  30.3  19   8   5  28  28  28  28 -
FBpp0290554          -          KOG4475              -                  0 1172.1  21.6   2.3e-38  129.5   0.2  24.4  17   7   3  24  24  24  24 -
FBpp0112375          -          KOG4475              -           8.5e-224  745.0  24.6   8.5e-90  300.2   5.9   8.4   4   2   4   8   8   8   8 -
FBpp0307635          -          KOG4475              -           7.4e-222  738.6   0.0   1.6e-32  110.1   0.1  12.1   9   3   2  12  12  12  11 -
FBpp0303244          -          KOG4475              -           2.9e-128  427.9   0.0   6.9e-79  264.0   0.0   3.3   2   1   1   3   3   3   3 -
FBpp0305767          -          KOG4475              -           1.8e-126  421.9  10.6   9.3e-73  243.6   1.8   3.9   2   1   1   3   3   3   3 -
FBpp0297683          -          KOG4475              -           2.3e-125  418.3   5.3   5.3e-96  320.8   3.0   3.6   2   1   1   4   4   4   3 -
FBpp0303369          -          KOG4475              -           5.7e-125  416.9  10.1   4.3e-77  258.0   3.9   4.0   2   1   1   4   4   4   4 -
FBpp0311546          -          KOG4475              -           4.1e-110  367.6   4.6   6.2e-66  221.0   0.2   2.7   1   1   1   2   2   2   2 -
FBpp0309655          -          KOG4475              -           2.7e-109  364.9   0.0   3.4e-72  241.8   2.6   8.0   5   3   2   7   7   4   4 -
FBpp0304429          -          KOG4475              -           1.2e-100  336.2   5.8   4.1e-37  125.3   0.0   5.0   3   1   1   5   5   5   5 -
FBpp0110338          -          KOG4475              -            1.4e-88  296.1   5.1   3.3e-66  221.9   1.2   2.3   1   1   1   2   2   2   2 -
FBpp0297081          -          KOG4475              -            9.2e-85  283.5   1.6   1.2e-84  283.0   1.6   1.1   1   0   0   1   1   1   1 -
FBpp0290439          -          KOG4475              -            3.6e-84  281.5 198.1   2.9e-17   59.4  37.1   7.2   1   1   7   8   8   8   8 -
FBpp0309765          -          KOG4475              -            9.4e-82  273.5   0.1   5.5e-44  148.1   0.0   2.0   1   1   0   1   1   1   1 -
FBpp0303020          -          KOG4475              -            9.2e-76  253.6   0.0   4.6e-61  204.8   0.0   1.8   1   1   1   2   2   2   2 -
FBpp0307368          -          KOG4475              -              2e-75  252.5   0.1   9.6e-75  250.2   0.1   1.7   1   1   0   1   1   1   1 -
FBpp0309170          -          KOG4475              -            3.5e-73  245.1   0.0   2.1e-42  142.9   0.0   2.7   1   1   0   2   2   2   2 -
FBpp0088211          -          KOG4475              -            1.4e-65  219.8 155.8   5.7e-33  111.6  51.0   6.0   1   1   4   5   5   5   5 -
FBpp0077154          -          KOG4475              -            7.5e-65  217.4   1.1   6.1e-35  118.1   0.2   2.5   1   1   1   2   2   2   2 -
FBpp0078557          -          KOG4475              -            2.2e-64  215.9   0.0   1.1e-49  167.1   0.1   2.0   2   0   0   2   2   2   2 -
FBpp0300449          -          KOG4475              -              4e-63  211.7   0.0   2.1e-31  106.4   0.0   2.0   1   1   1   2   2   2   2 -
FBpp0089215          -          KOG4475              -            6.6e-62  207.6   0.1   1.3e-44  150.3   0.0   2.0   2   0   0   2   2   2   2 -
FBpp0312489          -          KOG4475              -            5.6e-60  201.2   0.6   1.5e-30  103.5   0.0   2.1   1   1   1   2   2   2   2 -
FBpp0310127          -          KOG4475              -            1.4e-59  199.9   2.0   1.6e-42  143.3   2.3   2.0   1   1   1   2   2   2   2 -
FBpp0087135          -          KOG4475              -            1.8e-53  179.6   0.1   2.1e-35  119.6   0.1   2.3   2   0   0   2   2   2   2 -
FBpp0293373          -          KOG4475              -            8.5e-47  157.5  10.2   1.3e-15   53.9   0.0   4.1   2   1   2   4   4   4   4 -
FBpp0086935          -          KOG4475              -            2.7e-43  145.8   0.0   1.5e-33  113.5   0.0   2.2   1   1   0   2   2   2   2 -
FBpp0303681          -          KOG4475              -            2.8e-42  142.5   1.8   1.4e-41  140.1   1.7   1.9   1   1   0   1   1   1   1 -
FBpp0308425          -          KOG4475              -            5.5e-41  138.2   0.3   1.8e-27   93.3   0.1   1.6   1   1   0   1   1   1   1 -
FBpp0291358          -          KOG4475              -            5.7e-41  138.1   0.5   7.9e-21   71.3   0.0   3.1   3   0   0   3   3   3   2 -
FBpp0081135          -          KOG4475              -            1.8e-40  136.5   1.0   5.7e-38  128.2   0.1   1.9   1   1   1   2   2   2   2 -
FBpp0087044          -          KOG4475              -            2.2e-38  129.5   0.5   1.2e-37  127.1   0.5   1.8   1   1   0   1   1   1   1 -
FBpp0111939          -          KOG4475              -            1.1e-37  127.3   0.5   4.8e-37  125.1   0.5   1.7   1   1   0   1   1   1   1 -
FBpp0311556          -          KOG4475              -            1.3e-37  127.0   0.1   1.7e-37  126.6   0.1   1.0   1   0   0   1   1   1   1 -
FBpp0087134          -          KOG4475              -            1.3e-37  127.0   2.9   2.2e-22   76.4   0.1   2.0   1   1   1   2   2   2   2 -
FBpp0110105          -          KOG4475              -            6.3e-37  124.7   0.2     1e-36  124.0   0.2   1.2   1   0   0   1   1   1   1 -
FBpp0301098          -          KOG4475              -            1.4e-36  123.5   0.0   3.2e-27   92.5   0.0   2.0   1   1   0   2   2   2   2 -
FBpp0291051          -          KOG4475              -            7.8e-36  121.1   0.1   1.3e-24   83.9   0.0   3.1   3   0   0   3   3   2   2 -
FBpp0083730          -          KOG4475              -            3.3e-35  119.0   0.0     6e-35  118.1   0.0   1.3   1   1   0   1   1   1   1 -
FBpp0289244          -          KOG4475              -              5e-35  118.4   1.9   3.8e-32  108.8   0.7   2.1   1   1   1   2   2   2   2 -
FBpp0305585          -          KOG4475              -            1.2e-34  117.1   0.0     2e-34  116.4   0.0   1.2   1   0   0   1   1   1   1 -
