#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
FBpp0072306          -          KOG0161              -                  0 2990.4 194.0         0 2990.2 194.0   1.0   1   0   0   1   1   1   1 -
FBpp0298829          -          KOG0161              -                  0 1691.5 161.3         0 1691.2 161.3   1.1   1   0   0   1   1   1   1 -
FBpp0080282          -          KOG0161              -           4.7e-190  633.7   1.7  4.7e-190  633.7   1.7   2.1   1   1   1   2   2   2   1 -
FBpp0088684          -          KOG0161              -           4.9e-186  620.4   4.9  4.9e-186  620.4   4.9   3.9   1   1   2   3   3   2   1 -
FBpp0079097          -          KOG0161              -           2.8e-172  574.7  39.3  6.3e-171  570.2  39.3   2.8   1   1   0   1   1   1   1 -
FBpp0072567          -          KOG0161              -           1.8e-170  568.7   7.0  3.7e-170  567.7   7.0   1.3   1   1   0   1   1   1   1 -
FBpp0079625          -          KOG0161              -             6e-170  567.0  14.7  8.8e-170  566.5  14.7   1.1   1   0   0   1   1   1   1 -
FBpp0302017          -          KOG0161              -             1e-160  536.4  13.1  8.4e-160  533.4   0.0   2.2   2   0   0   2   2   1   1 -
FBpp0082685          -          KOG0161              -           3.9e-157  524.5 143.5  5.5e-152  507.5  25.5   3.4   1   1   2   3   3   3   3 -
FBpp0352251          -          KOG0161              -           1.3e-152  509.5  17.9  1.9e-152  509.0  17.9   1.2   1   0   0   1   1   1   1 -
FBpp0306894          -          KOG0161              -           3.3e-142  475.0   0.3  3.3e-142  475.0   0.3   4.4   2   1   0   3   3   2   1 -
FBpp0099956          -          KOG0161              -           1.5e-112  376.7   7.9   6.4e-88  295.0   5.6   2.3   2   1   0   2   2   2   2 -
FBpp0292925          -          KOG0161              -            2.7e-74  249.8   0.0   1.8e-40  137.7   0.0   2.1   2   0   0   2   2   2   2 -
FBpp0076321          -          KOG0161              -            2.4e-72  243.4 135.5   3.1e-72  243.0 135.5   1.1   1   0   0   1   1   1   1 -
FBpp0079064          -          KOG0161              -            1.6e-65  220.7  12.0   2.4e-65  220.2  12.0   1.1   1   0   0   1   1   1   1 -
FBpp0078892          -          KOG0161              -            7.1e-14   49.5  68.4   7.1e-14   49.5  68.4   3.0   2   1   0   2   2   2   1 -
FBpp0077663          -          KOG0161              -            0.00042   17.1   3.7   0.00066   16.5   3.7   1.2   1   0   0   1   1   1   1 -
FBpp0072104          -          KOG0161              -             0.0021   14.8   9.6     0.003   14.3   9.6   1.2   1   0   0   1   1   1   1 -
FBpp0291785          -          KOG0161              -             0.0065   13.2   7.5    0.0094   12.7   7.5   1.1   1   0   0   1   1   1   1 -
FBpp0080997          -          KOG0161              -             0.0066   13.2   0.1    0.0066   13.2   0.1   1.7   3   0   0   3   3   2   1 -
FBpp0084528          -          KOG0161              -              0.015   12.0   2.8     0.019   11.7   2.8   1.0   1   0   0   1   1   1   0 -
FBpp0070667          -          KOG0161              -              0.031   11.0   0.0     0.037   10.7   0.0   1.1   1   0   0   1   1   1   0 -
FBpp0079070          -          KOG0161              -              0.031   10.9   3.7     0.037   10.7   3.7   1.0   1   0   0   1   1   1   0 -
FBpp0112019          -          KOG0161              -               0.05   10.3  13.7     0.069    9.8  13.7   1.0   1   0   0   1   1   1   0 -
FBpp0083931          -          KOG0161              -              0.066    9.9  28.5       0.1    9.2  28.5   1.4   1   0   0   1   1   1   0 -
FBpp0305621          -          KOG0161              -              0.067    9.8  60.8     0.094    9.3  60.8   1.1   1   0   0   1   1   1   0 -
FBpp0298329          -          KOG0161              -              0.071    9.7   2.3       0.1    9.2   2.3   1.1   1   0   0   1   1   1   0 -
FBpp0290948          -          KOG0161              -              0.091    9.4   5.6       0.1    9.3   5.6   1.0   1   0   0   1   1   1   0 -
FBpp0088260          -          KOG0161              -              0.094    9.3   6.7      0.13    8.9   6.7   1.1   1   0   0   1   1   1   0 -
FBpp0075137          -          KOG0161              -              0.098    9.3  13.0      0.12    9.0  13.0   1.0   1   0   0   1   1   1   0 -
FBpp0074051          -          KOG0161              -               0.11    9.2  25.6      0.18    8.4  25.6   1.3   1   0   0   1   1   1   0 -
FBpp0072340          -          KOG0161              -               0.12    9.0  24.4      0.16    8.5  24.4   1.0   1   0   0   1   1   1   0 -
FBpp0309148          -          KOG0161              -               0.16    8.6   9.7      0.23    8.1   9.7   1.1   1   0   0   1   1   1   0 -
FBpp0085763          -          KOG0161              -               0.17    8.5   6.2      0.23    8.1   6.2   1.0   1   0   0   1   1   1   0 -
FBpp0074964          -          KOG0161              -               0.17    8.5  10.3      0.21    8.2  10.3   1.1   1   0   0   1   1   1   0 -
FBpp0084900          -          KOG0161              -               0.18    8.4  18.0      0.32    7.6  18.0   1.3   1   0   0   1   1   1   0 -
FBpp0082199          -          KOG0161              -               0.18    8.4   0.9      0.19    8.3   0.9   1.0   1   0   0   1   1   1   0 -
FBpp0082550          -          KOG0161              -                0.2    8.3   0.1      0.23    8.1   0.1   1.1   1   0   0   1   1   1   0 -
FBpp0079052          -          KOG0161              -               0.21    8.2  30.5      0.29    7.7  30.5   1.1   1   0   0   1   1   1   0 -
FBpp0305857          -          KOG0161              -               0.22    8.1  13.9      0.24    8.0  13.9   1.1   1   0   0   1   1   1   0 -
FBpp0112072          -          KOG0161              -               0.26    7.9  16.4      0.34    7.5  16.4   1.1   1   0   0   1   1   1   0 -
FBpp0308241          -          KOG0161              -               0.27    7.8   4.1      0.33    7.5   4.1   1.0   1   0   0   1   1   1   0 -
FBpp0112066          -          KOG0161              -               0.32    7.6  21.6      0.51    6.9  21.6   1.2   1   0   0   1   1   1   0 -
FBpp0074991          -          KOG0161              -               0.33    7.5   6.8      0.33    7.6   6.8   1.1   1   0   0   1   1   1   0 -
FBpp0072788          -          KOG0161              -               0.36    7.4   8.5       0.5    6.9   8.5   1.1   1   0   0   1   1   1   0 -
FBpp0289374          -          KOG0161              -               0.37    7.4   4.8      0.39    7.3   4.8   1.0   1   0   0   1   1   1   0 -
FBpp0290326          -          KOG0161              -               0.37    7.4   2.6      0.43    7.1   2.6   1.1   1   0   0   1   1   1   0 -
FBpp0074479          -          KOG0161              -               0.38    7.4   0.8      0.43    7.2   0.8   1.0   1   0   0   1   1   1   0 -
FBpp0082536          -          KOG0161              -               0.39    7.3  56.9      0.57    6.7  56.9   1.2   1   0   0   1   1   1   0 -
FBpp0075932          -          KOG0161              -                0.4    7.3   2.2      0.47    7.0   2.2   1.0   1   0   0   1   1   1   0 -
FBpp0080783          -          KOG0161              -               0.41    7.2  14.2      0.52    6.9  14.2   1.0   1   0   0   1   1   1   0 -
FBpp0312072          -          KOG0161              -               0.41    7.2  34.9      0.51    6.9  34.9   1.0   1   0   0   1   1   1   0 -
FBpp0300410          -          KOG0161              -               0.42    7.2   1.4      0.49    7.0   1.4   1.1   1   0   0   1   1   1   0 -
FBpp0083914          -          KOG0161              -               0.45    7.1  46.4      0.56    6.8  26.4   2.0   2   0   0   2   2   2   0 -
