#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSPTRP00000090282   -          KOG3614              -                  0 2302.2   0.0         0 2301.9   0.0   1.0   1   0   0   1   1   1   1 -
ENSPTRP00000065010   -          KOG3614              -                  0 2277.0   0.3         0 2276.7   0.3   1.0   1   0   0   1   1   1   1 -
ENSPTRP00000012085   -          KOG3614              -                  0 2262.3   1.7         0 2262.1   1.7   1.0   1   0   0   1   1   1   1 -
ENSPTRP00000088270   -          KOG3614              -                  0 2225.6   0.5         0 2222.9   0.5   1.8   1   1   0   1   1   1   1 -
ENSPTRP00000019370   -          KOG3614              -           2.2e-212  708.3   0.0  1.9e-110  370.6   0.0   2.0   2   0   0   2   2   2   2 -
ENSPTRP00000067793   -          KOG3614              -           9.2e-207  689.6   5.7  1.9e-133  446.7   0.0   3.1   2   1   1   3   3   3   3 -
ENSPTRP00000042955   -          KOG3614              -           2.9e-195  651.5   0.0  1.6e-112  377.4   0.1   2.0   2   0   0   2   2   2   2 -
ENSPTRP00000062116   -          KOG3614              -           3.7e-193  644.6   0.0  1.7e-110  370.7   0.0   2.0   2   0   0   2   2   2   2 -
ENSPTRP00000075068   -          KOG3614              -           4.1e-193  644.4  29.3  1.7e-106  357.5   0.6   3.0   1   1   2   3   3   3   3 -
ENSPTRP00000070498   -          KOG3614              -           4.5e-189  631.0  33.9  2.3e-106  357.0   0.5   3.0   1   1   2   3   3   3   3 -
ENSPTRP00000038200   -          KOG3614              -            6.7e-20   70.5  16.3   8.6e-17   60.2  11.3   2.4   1   1   1   2   2   2   2 -
ENSPTRP00000045620   -          KOG3614              -            1.5e-18   66.1  25.7   1.3e-16   59.6  12.9   2.8   2   1   1   3   3   3   2 -
ENSPTRP00000029531   -          KOG3614              -            3.6e-14   51.5  16.9   3.8e-11   41.5   8.0   2.7   3   0   0   3   3   3   2 -
ENSPTRP00000083420   -          KOG3614              -            4.9e-13   47.8  15.3   1.2e-08   33.2  11.9   2.8   2   1   0   2   2   2   2 -
ENSPTRP00000007239   -          KOG3614              -            1.1e-12   46.6   7.9   1.1e-11   43.3   4.4   3.3   4   0   0   4   4   4   2 -
ENSPTRP00000053317   -          KOG3614              -            4.7e-12   44.5   4.8   4.7e-12   44.5   4.8   3.3   4   0   0   4   4   4   2 -
ENSPTRP00000014621   -          KOG3614              -            6.9e-06   24.1  10.5     1e-05   23.5  10.5   1.2   1   0   0   1   1   1   1 -
