#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSGALP00000058491   -          KOG1216              -                  0 1477.1 171.2         0 1477.1 171.2  11.0   1   1   6   8   8   3   1 -
ENSGALP00000010852   -          KOG1216              -                  0 1385.9 243.2         0 1249.7 137.6   5.1   1   1   4   5   5   4   4 -
ENSGALP00000036463   -          KOG1216              -                  0 1311.7 183.8         0 1182.3 122.7   7.7   1   1   3   5   5   3   2 -
ENSGALP00000017072   -          KOG1216              -                  0 1227.2 144.8         0 1098.0  95.7   6.0   1   1   4   6   6   4   4 -
ENSGALP00000050462   -          KOG1216              -                  0 1155.5 118.0         0 1042.5 117.6   2.0   1   1   1   2   2   2   2 -
ENSGALP00000048279   -          KOG1216              -                  0 1136.7 192.1  2.1e-123  413.0  67.6   7.3   1   1   2   4   4   4   4 -
ENSGALP00000048404   -          KOG1216              -           7.5e-276  917.8 162.0  1.1e-111  374.1  56.3   6.2   2   2   2   4   4   4   4 -
ENSGALP00000072221   -          KOG1216              -           1.5e-210  701.5 142.6   1.8e-98  330.4  62.6   5.9   1   1   3   4   4   4   4 -
ENSGALP00000045159   -          KOG1216              -            1.4e-97  327.5  40.9   1.5e-97  327.3  40.9   1.0   1   0   0   1   1   1   1 -
ENSGALP00000051785   -          KOG1216              -            9.6e-93  311.4  26.5   1.2e-92  311.2  26.5   1.0   1   0   0   1   1   1   1 -
ENSGALP00000058511   -          KOG1216              -            2.9e-60  203.8  45.5   2.9e-60  203.8  45.5   2.9   2   1   0   2   2   1   1 -
ENSGALP00000050851   -          KOG1216              -            4.1e-53  180.2 118.4   2.5e-45  154.4  54.1   5.1   1   1   2   3   3   2   1 -
ENSGALP00000074306   -          KOG1216              -            1.4e-22   79.1   0.1   3.9e-12   44.5   0.9   2.0   1   1   1   2   2   2   2 -
ENSGALP00000066784   -          KOG1216              -            1.1e-14   52.9   1.5   1.8e-14   52.2   1.5   1.3   1   1   0   1   1   1   1 -
ENSGALP00000044130   -          KOG1216              -            1.7e-12   45.7   5.5   1.7e-12   45.7   5.5   2.6   2   1   0   2   2   1   1 -
ENSGALP00000068631   -          KOG1216              -            5.4e-11   40.7   0.1   8.6e-11   40.0   0.1   1.2   1   0   0   1   1   1   1 -
ENSGALP00000002888   -          KOG1216              -            6.8e-10   37.1   0.0   6.8e-10   37.1   0.0   2.6   2   1   1   3   3   3   1 -
ENSGALP00000053941   -          KOG1216              -            2.1e-09   35.5   0.0   2.1e-09   35.5   0.0   2.0   2   0   0   2   2   1   1 -
ENSGALP00000069705   -          KOG1216              -            6.4e-09   33.8  11.5   6.4e-09   33.8  11.5   3.2   1   1   1   3   3   2   1 -
ENSGALP00000009342   -          KOG1216              -            3.5e-06   24.7   7.0   9.9e-06   23.3   4.4   2.8   2   1   1   3   3   2   2 -
ENSGALP00000065034   -          KOG1216              -            4.8e-06   24.3   0.0   4.8e-06   24.3   0.0   2.6   2   1   1   3   3   1   1 -
ENSGALP00000020189   -          KOG1216              -            1.7e-05   22.5   0.1   1.7e-05   22.5   0.1   3.6   3   1   0   3   3   1   1 -
ENSGALP00000024100   -          KOG1216              -            5.1e-05   20.9   9.0   5.1e-05   20.9   9.0   1.8   2   0   0   2   2   1   1 -
ENSGALP00000026363   -          KOG1216              -             0.0001   19.9   0.1    0.0001   19.9   0.1   1.1   1   0   0   1   1   1   1 -
ENSGALP00000072144   -          KOG1216              -             0.0001   19.9   0.0    0.0001   19.9   0.0  19.7   2   1   9  17  17   1   1 -
ENSGALP00000072588   -          KOG1216              -             0.0063   14.0  17.0    0.0096   13.4  17.0   1.3   1   0   0   1   1   1   1 -
ENSGALP00000065435   -          KOG1216              -              0.026   11.9   6.5     0.033   11.6   6.5   1.1   1   0   0   1   1   1   0 -
ENSGALP00000026245   -          KOG1216              -              0.093   10.1  21.6      0.14    9.5  21.6   1.2   1   0   0   1   1   1   0 -
ENSGALP00000051057   -          KOG1216              -                0.2    9.0   1.2      0.28    8.5   1.2   1.1   1   0   0   1   1   1   0 -
ENSGALP00000040972   -          KOG1216              -               0.34    8.2   5.1      0.38    8.1   5.1   1.0   1   0   0   1   1   1   0 -
ENSGALP00000056768   -          KOG1216              -               0.35    8.2   0.0       5.3    4.3   0.0   2.9   2   1   0   2   2   2   0 -
ENSGALP00000042756   -          KOG1216              -               0.38    8.1   7.7      0.38    8.1   7.7   1.2   1   0   0   1   1   1   0 -
ENSGALP00000071542   -          KOG1216              -               0.41    8.0   4.6      0.59    7.4   4.6   1.1   1   0   0   1   1   1   0 -
ENSGALP00000002913   -          KOG1216              -               0.51    7.7  22.0      0.62    7.4  22.0   1.0   1   0   0   1   1   1   0 -
ENSGALP00000043009   -          KOG1216              -               0.54    7.6   1.8      0.92    6.8   1.8   1.3   1   0   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SEARCH
# Query file:      ../../profiles/RefOG023.strict.hmm
# Target file:     Gallus_gallus.GRCg6a.pep.all.fa
# Option settings: hmmsearch -o /dev/null --tblout ../../hmmer_results/Ref023.Gallus_gallus.GRCg6a.pep.all.fa.txt --noali -E 1 --max --cpu 1 ../../profiles/RefOG023.strict.hmm Gallus_gallus.GRCg6a.pep.all.fa 
# Current dir:     /data/orig/projects/OrthoFinder/benchmarks/Orthobench/v2/proteomes/primary_transcripts
# Date:            Wed Mar 11 18:54:09 2020
# [ok]
