#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSDARP00000005919   -          KOG4475              -                  0 7924.9   0.0         0 4111.6  14.0   6.0   2   1   4   6   6   6   6 -
ENSDARP00000102597   -          KOG4475              -                  0 4512.7  85.7         0 1911.2   0.1   6.1   3   2   3   6   6   6   6 -
ENSDARP00000107866   -          KOG4475              -                  0 3420.0 158.0   1.6e-86  290.5  21.3  62.2  48  11   9  59  59  59  59 -
ENSDARP00000099532   -          KOG4475              -                  0 3031.8   0.0   5.3e-81  272.1  14.1  64.6  48  12   9  62  62  62  61 -
ENSDARP00000127442   -          KOG4475              -                  0 1373.7 1884.7   4.2e-25   86.6  50.9  39.9   4   3  38  44  44  43  43 -
ENSDARP00000109565   -          KOG4475              -           7.7e-285  948.7   0.0  8.7e-285  948.6   0.0   1.0   1   0   0   1   1   1   1 -
ENSDARP00000120503   -          KOG4475              -           3.1e-259  863.7  45.0   2.9e-71  239.8   6.9   8.1   2   2   5   8   8   8   8 -
ENSDARP00000134527   -          KOG4475              -           6.5e-222  739.9 745.1   3.2e-29  100.2  46.5  18.0   1   1  15  18  18  18  18 -
ENSDARP00000068094   -          KOG4475              -           2.2e-221  738.1 636.1   1.5e-29  101.4  53.8  17.8   2   1  15  17  17  17  17 -
ENSDARP00000141317   -          KOG4475              -           5.7e-205  683.6  32.2   1.9e-78  263.6   5.3   6.0   3   1   2   6   6   5   4 -
ENSDARP00000129272   -          KOG4475              -           4.7e-188  627.5   1.0   1.5e-77  260.7   0.0   4.4   2   1   2   4   4   4   4 -
ENSDARP00000097966   -          KOG4475              -           4.3e-179  597.7   8.1   9.7e-67  224.8   0.2   4.0   2   1   2   4   4   4   4 -
ENSDARP00000098706   -          KOG4475              -             7e-178  593.7   0.5   3.2e-51  173.3   0.0   5.0   2   1   3   5   5   5   5 -
ENSDARP00000155557   -          KOG4475              -           1.3e-174  582.8  12.8   4.6e-71  239.1   2.2   4.2   2   1   2   4   4   4   4 -
ENSDARP00000122095   -          KOG4475              -           2.8e-161  538.6  27.8   1.5e-51  174.3   5.7   5.0   2   2   3   5   5   5   5 -
ENSDARP00000108281   -          KOG4475              -           1.3e-146  490.0 522.0   9.7e-27   92.0  52.1  10.6   1   1  10  11  11  11  11 -
ENSDARP00000142063   -          KOG4475              -           4.2e-137  458.3  63.0   1.6e-40  137.8   9.2   5.9   1   1   2   4   4   4   4 -
ENSDARP00000088811   -          KOG4475              -           7.3e-126  421.0   5.5   5.9e-74  248.7   0.1   3.4   2   1   1   3   3   3   3 -
ENSDARP00000153729   -          KOG4475              -           7.2e-115  384.5   4.5   1.7e-58  197.4   0.2   4.4   2   1   2   4   4   4   4 -
ENSDARP00000147995   -          KOG4475              -           8.9e-111  371.0   0.1     5e-59  199.2   0.0   2.0   1   1   1   2   2   2   2 -
ENSDARP00000149940   -          KOG4475              -           1.8e-110  369.9   0.1   7.2e-59  198.7   0.0   2.0   1   1   1   2   2   2   2 -
ENSDARP00000087907   -          KOG4475              -           7.7e-109  364.5   0.2   7.7e-58  195.2   0.0   2.2   1   1   1   2   2   2   2 -
ENSDARP00000157596   -          KOG4475              -           1.7e-106  356.8   0.1   1.9e-48  164.0   0.0   2.8   1   1   2   3   3   3   3 -
ENSDARP00000134892   -          KOG4475              -           3.9e-104  348.9 280.4   1.5e-19   68.2  37.1   9.2   3   1   6   9   9   9   9 -
ENSDARP00000089232   -          KOG4475              -           1.2e-102  344.0   0.4   3.9e-79  265.9   0.0   2.3   1   1   1   2   2   2   2 -
ENSDARP00000112989   -          KOG4475              -            2.1e-96  323.2   1.8   2.7e-34  117.1   0.0   5.0   4   1   0   5   5   5   5 -
ENSDARP00000060265   -          KOG4475              -              1e-90  304.4  20.7   1.1e-35  121.7   1.7   3.1   1   1   2   3   3   3   3 -
ENSDARP00000128123   -          KOG4475              -            3.9e-89  299.1   0.0   8.9e-51  171.8   0.0   2.8   1   1   2   3   3   3   3 -
ENSDARP00000142075   -          KOG4475              -              9e-88  294.6  35.6   4.2e-61  206.1  18.3   3.0   1   1   1   2   2   2   2 -
ENSDARP00000145401   -          KOG4475              -            6.1e-86  288.5  12.3   8.2e-69  231.7   8.8   2.1   1   1   1   2   2   2   2 -
ENSDARP00000139505   -          KOG4475              -            2.3e-84  283.3   5.5   2.8e-23   80.5   0.4   5.0   4   1   1   5   5   5   5 -
ENSDARP00000114723   -          KOG4475              -            3.3e-84  282.8   5.7   2.8e-23   80.5   0.4   5.0   4   1   1   5   5   5   5 -
ENSDARP00000099934   -          KOG4475              -            1.4e-83  280.7   0.3   2.3e-83  280.0   0.3   1.2   1   0   0   1   1   1   1 -
ENSDARP00000109567   -          KOG4475              -            1.9e-81  273.6   0.3     2e-81  273.5   0.3   1.1   1   0   0   1   1   1   1 -
ENSDARP00000149081   -          KOG4475              -            3.5e-81  272.7   0.2   3.7e-81  272.6   0.2   1.1   1   0   0   1   1   1   1 -
ENSDARP00000117164   -          KOG4475              -            5.8e-81  272.0   0.0   1.6e-58  197.5   0.0   1.8   1   1   1   2   2   2   2 -
ENSDARP00000057094   -          KOG4475              -            6.4e-81  271.9  35.1   1.2e-37  128.2   9.1   2.8   1   1   2   3   3   3   3 -
ENSDARP00000089412   -          KOG4475              -            1.9e-80  270.3   0.0     1e-79  267.8   0.0   1.8   1   1   0   1   1   1   1 -
ENSDARP00000131814   -          KOG4475              -            2.2e-80  270.1   1.2   3.2e-60  203.1   0.4   1.5   1   1   0   1   1   1   1 -
ENSDARP00000103902   -          KOG4475              -            4.8e-80  269.0   0.1   3.4e-61  206.4   0.0   2.0   2   0   0   2   2   2   2 -
ENSDARP00000134774   -          KOG4475              -            1.1e-78  264.4   0.1   5.5e-57  192.4   0.1   2.8   1   1   1   3   3   3   2 -
ENSDARP00000117666   -          KOG4475              -            8.3e-78  261.5   0.5   1.1e-77  261.1   0.5   1.1   1   0   0   1   1   1   1 -
ENSDARP00000085849   -          KOG4475              -              7e-77  258.5   0.0   3.2e-57  193.2   0.0   2.0   2   0   0   2   2   2   2 -
ENSDARP00000005473   -          KOG4475              -            1.6e-76  257.3   5.0   3.4e-57  193.1   2.2   2.1   1   1   1   2   2   2   2 -
ENSDARP00000055034   -          KOG4475              -            2.1e-76  256.9   0.0   1.7e-57  194.1   0.0   2.1   2   0   0   2   2   2   2 -
ENSDARP00000155621   -          KOG4475              -            4.2e-76  255.9   5.5     3e-57  193.3   2.2   2.0   1   1   1   2   2   2   2 -
ENSDARP00000137212   -          KOG4475              -            6.9e-76  255.2   0.2   5.3e-75  252.2   0.2   2.3   1   1   0   1   1   1   1 -
ENSDARP00000100955   -          KOG4475              -            1.1e-75  254.5 152.8   4.4e-31  106.4  47.3   5.0   2   1   3   5   5   5   5 -
ENSDARP00000142414   -          KOG4475              -            4.8e-74  249.0  21.9   1.1e-39  135.0   6.9   2.0   1   1   1   2   2   2   2 -
ENSDARP00000121175   -          KOG4475              -            7.8e-73  245.0   2.7   1.1e-72  244.6   2.7   1.0   1   0   0   1   1   1   1 -
ENSDARP00000119794   -          KOG4475              -            8.3e-72  241.6   0.0   3.6e-61  206.3   0.0   2.1   2   0   0   2   2   2   2 -
ENSDARP00000116036   -          KOG4475              -            1.1e-71  241.2   1.2   6.9e-71  238.6   1.5   1.8   1   1   0   1   1   1   1 -
