#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
TriadP10137          -          COG1131              -                  0 1746.6   0.0         0 1746.6   0.0   2.1   2   1   0   2   2   1   1 -
TriadP49936          -          COG1131              -                  0 1095.8  46.9  6.7e-199  662.8  17.9   5.9   3   1   2   5   5   5   3 -
TriadP53677          -          COG1131              -           5.1e-226  752.6  29.0    4e-104  348.8   0.0   5.1   4   1   0   5   5   5   5 -
TriadP60879          -          COG1131              -           2.6e-216  720.5  20.3  1.1e-112  377.1   4.6   3.9   3   1   0   3   3   3   3 -
TriadP31511          -          COG1131              -           5.1e-214  712.9  32.5  5.8e-111  371.5   7.7   4.8   4   1   0   4   4   4   3 -
TriadP54423          -          COG1131              -            5.9e-43  146.2   0.1   5.7e-21   73.4   0.0   2.1   2   0   0   2   2   2   2 -
TriadP31533          -          COG1131              -            1.2e-23   82.2   0.0   3.6e-11   40.9   0.0   2.3   2   0   0   2   2   2   2 -
TriadP50060          -          COG1131              -            9.1e-23   79.3   0.0   1.8e-11   41.9   0.0   2.2   2   0   0   2   2   2   2 -
TriadP10225          -          COG1131              -            1.7e-22   78.4   2.8   4.7e-11   40.5   0.0   2.7   3   0   0   3   3   3   2 -
TriadP29297          -          COG1131              -              2e-22   78.2   0.0   3.1e-22   77.6   0.0   1.2   1   0   0   1   1   1   1 -
TriadP29304          -          COG1131              -            8.2e-22   76.1   0.0   1.1e-21   75.7   0.0   1.1   1   0   0   1   1   1   1 -
TriadP51152          -          COG1131              -            1.5e-21   75.3   0.2   1.3e-10   39.1   0.0   2.1   2   0   0   2   2   2   2 -
TriadP54424          -          COG1131              -            1.6e-21   75.2   0.0   2.4e-21   74.6   0.0   1.2   1   0   0   1   1   1   1 -
