#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Smp_046060           -          KOG0161              -                  0 2328.7 167.6         0 2328.4 167.6   1.0   1   0   0   1   1   1   1 -
Smp_085540           -          KOG0161              -                  0 1587.5 172.3         0 1586.8 172.3   1.2   1   0   0   1   1   1   1 -
Smp_127510           -          KOG0161              -            2.9e-93  312.4  26.3   3.2e-60  202.8   0.2   3.4   4   0   0   4   4   3   3 -
Smp_001210           -          KOG0161              -            3.1e-59  199.5  10.1   3.1e-55  186.3   4.5   3.2   3   0   0   3   3   3   3 -
Smp_021920           -          KOG0161              -            1.4e-57  194.1 125.4   7.1e-31  105.5  61.1   3.1   2   1   1   3   3   3   3 -
Smp_035210           -          KOG0161              -            1.1e-54  184.5 161.0   5.9e-30  102.5  70.4   3.0   1   1   2   3   3   3   3 -
Smp_172320           -          KOG0161              -            3.2e-36  123.3   0.1   3.9e-23   79.9   0.0   2.0   2   0   0   2   2   2   2 -
Smp_127450           -          KOG0161              -            7.1e-09   32.6   5.4   7.1e-09   32.6   5.4   3.2   1   1   1   3   3   3   1 -
Smp_171970           -          KOG0161              -              3e-06   23.9 104.3     3e-06   23.9 104.3   3.3   1   1   2   3   3   3   1 -
Smp_193120           -          KOG0161              -            5.3e-06   23.1   0.3   5.3e-06   23.1   0.3   1.0   1   0   0   1   1   1   1 -
Smp_027880           -          KOG0161              -            0.00041   16.8  11.7   0.00046   16.6  11.7   1.0   1   0   0   1   1   1   1 -
Smp_139630           -          KOG0161              -             0.0022   14.4  17.7    0.0039   13.6  17.7   1.3   1   0   0   1   1   1   1 -
Smp_180980           -          KOG0161              -             0.0031   13.9   2.3    0.0034   13.8   2.3   1.0   1   0   0   1   1   1   1 -
Smp_022170           -          KOG0161              -             0.0048   13.2  38.7    0.0058   13.0  38.7   1.0   1   0   0   1   1   1   1 -
Smp_196080           -          KOG0161              -              0.015   11.6   0.0      0.02   11.2   0.0   1.0   1   0   0   1   1   1   0 -
Smp_172570           -          KOG0161              -              0.019   11.2  10.0     0.025   10.9  10.0   1.1   1   0   0   1   1   1   0 -
Smp_124770           -          KOG0161              -              0.021   11.2  32.7     0.026   10.8  32.7   1.1   1   0   0   1   1   1   0 -
Smp_148430           -          KOG0161              -              0.021   11.1  46.1     0.038   10.3  46.1   1.4   1   0   0   1   1   1   0 -
Smp_006740           -          KOG0161              -              0.029   10.7   3.8     0.041   10.2   3.8   1.3   1   0   0   1   1   1   0 -
Smp_031770           -          KOG0161              -              0.064    9.5  54.4      0.45    6.7  44.8   1.9   1   1   1   2   2   2   0 -
Smp_079420           -          KOG0161              -              0.073    9.3   6.5     0.094    9.0   6.5   1.1   1   0   0   1   1   1   0 -
Smp_165890           -          KOG0161              -              0.074    9.3  40.4     0.048   10.0   6.3   2.8   3   0   0   3   3   3   0 -
Smp_175660           -          KOG0161              -               0.11    8.8   3.2       0.1    8.8   3.2   1.0   1   0   0   1   1   1   0 -
Smp_140680           -          KOG0161              -               0.11    8.7   4.1      0.12    8.6   4.1   1.0   1   0   0   1   1   1   0 -
Smp_159110           -          KOG0161              -               0.11    8.7  46.5      0.18    8.0  46.5   1.2   1   0   0   1   1   1   0 -
Smp_132500           -          KOG0161              -               0.14    8.4   4.2      0.16    8.2   4.2   1.0   1   0   0   1   1   1   0 -
Smp_158050           -          KOG0161              -               0.14    8.4   0.0      0.14    8.4   0.0   2.5   2   1   0   2   2   1   0 -
Smp_132620           -          KOG0161              -               0.15    8.3   5.0     0.013   11.8   0.3   1.5   2   0   0   2   2   2   0 -
Smp_174960           -          KOG0161              -               0.17    8.1   2.1      0.24    7.6   2.1   1.1   1   0   0   1   1   1   0 -
Smp_198170           -          KOG0161              -               0.19    7.9   1.6       0.2    7.9   1.6   1.0   1   0   0   1   1   1   0 -
Smp_100030           -          KOG0161              -               0.22    7.8   2.8      0.37    7.0   2.8   1.2   1   0   0   1   1   1   0 -
Smp_061480           -          KOG0161              -               0.23    7.7  26.9      0.08    9.2  15.1   2.0   1   1   1   2   2   2   0 -
Smp_197680           -          KOG0161              -               0.24    7.6   1.0      0.32    7.2   1.0   1.0   1   0   0   1   1   1   0 -
Smp_192100           -          KOG0161              -               0.25    7.6   0.5      0.26    7.5   0.5   1.0   1   0   0   1   1   1   0 -
Smp_168050           -          KOG0161              -               0.33    7.2   1.1      0.48    6.6   1.1   1.1   1   0   0   1   1   1   0 -
Smp_140520           -          KOG0161              -               0.36    7.0   1.5      0.39    6.9   0.0   1.6   2   0   0   2   2   2   0 -
Smp_057630           -          KOG0161              -               0.38    7.0   0.2      0.49    6.6   0.2   1.1   1   0   0   1   1   1   0 -
Smp_135720           -          KOG0161              -               0.38    7.0   5.5       0.4    6.9   5.5   1.0   1   0   0   1   1   1   0 -
Smp_106410           -          KOG0161              -               0.39    6.9   1.6      0.64    6.2   1.6   1.3   1   0   0   1   1   1   0 -
Smp_152490           -          KOG0161              -               0.44    6.8   2.0      0.52    6.5   2.0   1.0   1   0   0   1   1   1   0 -
Smp_056620           -          KOG0161              -                0.5    6.6   0.7      0.71    6.1   0.7   1.1   1   0   0   1   1   1   0 -
Smp_180640           -          KOG0161              -                0.5    6.6   0.2       0.5    6.6   0.2   1.0   1   0   0   1   1   1   0 -
Smp_127460           -          KOG0161              -               0.58    6.4  19.7      0.77    5.9  19.7   1.2   1   0   0   1   1   1   0 -
Smp_168770           -          KOG0161              -               0.59    6.3   0.7      0.67    6.1   0.7   1.0   1   0   0   1   1   1   0 -
Smp_183130           -          KOG0161              -               0.59    6.3   0.6       0.6    6.3   0.6   1.0   1   0   0   1   1   1   0 -
Smp_161720           -          KOG0161              -               0.61    6.3   6.5      0.66    6.2   6.5   1.1   1   0   0   1   1   1   0 -
Smp_038440           -          KOG0161              -               0.63    6.2   9.6      0.79    5.9   9.6   1.0   1   0   0   1   1   1   0 -
Smp_059810           -          KOG0161              -               0.66    6.2   7.3      0.74    6.0   7.3   1.1   1   0   0   1   1   1   0 -
Smp_144430           -          KOG0161              -               0.67    6.1  14.7       1.1    5.4  14.7   1.2   1   0   0   1   1   1   0 -
Smp_098650           -          KOG0161              -               0.74    6.0  11.5       0.9    5.7  11.5   1.1   1   0   0   1   1   1   0 -
Smp_170930           -          KOG0161              -               0.75    6.0  70.7     0.043   10.1  46.4   2.0   1   1   1   2   2   2   0 -
Smp_073300           -          KOG0161              -               0.88    5.8   0.1       1.2    5.4   0.1   1.0   1   0   0   1   1   1   0 -
Smp_017710           -          KOG0161              -                0.9    5.7   9.7       1.2    5.3   9.7   1.1   1   0   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SEARCH
# Query file:      ../../profiles/RefOG006.strict.hmm
# Target file:     Schistosoma_mansoni.ASM23792v2.pep.all.fa
# Option settings: hmmsearch -o /dev/null --tblout ../../hmmer_results/Ref006.Schistosoma_mansoni.ASM23792v2.pep.all.fa.txt --noali -E 1 --max --cpu 1 ../../profiles/RefOG006.strict.hmm Schistosoma_mansoni.ASM23792v2.pep.all.fa 
# Current dir:     /data/orig/projects/OrthoFinder/benchmarks/Orthobench/v2/proteomes/primary_transcripts
# Date:            Wed Mar 11 18:20:57 2020
# [ok]
