#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSTNIP00000017394   -          KOG1215              -           9.5e-285  945.5  22.3    2e-150  502.2   0.0   4.1   1   1   3   4   4   4   4 -
ENSTNIP00000007101   -          KOG1215              -           1.2e-219  730.6 515.0   2.9e-26   92.3  49.1  20.9   4   4  13  17  17  17  16 -
ENSTNIP00000022105   -          KOG1215              -           3.3e-187  623.5 526.4   1.2e-20   73.8  29.4  21.1   5   4  14  20  20  19  18 -
ENSTNIP00000018108   -          KOG1215              -           5.9e-169  563.3 518.1   6.8e-30  104.3  83.8  22.2   5   4  12  18  18  17  17 -
ENSTNIP00000017586   -          KOG1215              -           3.2e-162  541.1 531.2   5.6e-30  104.6  76.0  23.5   5   4  14  19  19  18  18 -
ENSTNIP00000007062   -          KOG1215              -           1.6e-113  380.4 426.6     4e-22   78.7  36.0  15.8   5   3   7  13  13  12  12 -
ENSTNIP00000003112   -          KOG1215              -            6.5e-50  170.4 128.8   3.2e-22   79.0  32.7   5.6   1   1   4   5   5   5   5 -
ENSTNIP00000014381   -          KOG1215              -              8e-49  166.8 168.4   2.2e-21   76.2  50.1   5.2   2   1   3   5   5   5   4 -
ENSTNIP00000012483   -          KOG1215              -            6.2e-47  160.6 166.9   4.8e-12   45.4  30.9   8.2   2   1   6   8   8   7   7 -
ENSTNIP00000002651   -          KOG1215              -              1e-44  153.3  94.1     1e-12   47.6  23.8   5.2   1   1   4   5   5   5   5 -
ENSTNIP00000005685   -          KOG1215              -            7.5e-43  147.1  99.3     4e-21   75.4  27.6   4.7   2   1   2   4   4   4   4 -
ENSTNIP00000010670   -          KOG1215              -            1.2e-41  143.1 104.6   6.4e-19   68.1  33.1   3.7   1   1   2   3   3   3   3 -
ENSTNIP00000021260   -          KOG1215              -            6.9e-41  140.6 120.3   1.7e-19   70.0  35.8   4.8   1   1   3   4   4   4   4 -
ENSTNIP00000007278   -          KOG1215              -            3.4e-39  135.0  84.3   2.4e-18   66.2  35.2   3.1   1   1   2   3   3   3   3 -
ENSTNIP00000011630   -          KOG1215              -            1.7e-38  132.8 102.2     2e-22   79.7  24.5   5.5   1   1   2   4   4   3   3 -
ENSTNIP00000007186   -          KOG1215              -            5.6e-38  131.0 131.3   3.4e-12   45.9  23.7   6.3   1   1   4   5   5   5   5 -
ENSTNIP00000016218   -          KOG1215              -            1.4e-37  129.7  92.9   4.9e-19   68.5  34.8   3.2   1   1   2   3   3   3   3 -
ENSTNIP00000006100   -          KOG1215              -              3e-30  105.5   0.1   3.5e-30  105.3   0.1   1.2   1   0   0   1   1   1   1 -
ENSTNIP00000015396   -          KOG1215              -            4.9e-30  104.8  39.9   1.5e-21   76.8  20.9   6.0   4   2   1   5   5   3   2 -
ENSTNIP00000019382   -          KOG1215              -            1.2e-29  103.5  84.2   1.5e-23   83.4  53.1   2.3   1   1   1   2   2   2   2 -
ENSTNIP00000002690   -          KOG1215              -            4.8e-29  101.6  42.3   1.4e-15   57.1   6.3   2.6   2   1   0   2   2   2   2 -
ENSTNIP00000016316   -          KOG1215              -            8.5e-27   94.1   0.3     1e-26   93.8   0.3   1.1   1   0   0   1   1   1   1 -
ENSTNIP00000021638   -          KOG1215              -            1.3e-25   90.2  50.6     2e-24   86.3  50.7   2.4   1   1   0   1   1   1   1 -
ENSTNIP00000007426   -          KOG1215              -            2.3e-25   89.4  18.3   3.6e-25   88.7  18.3   1.3   1   0   0   1   1   1   1 -
ENSTNIP00000001876   -          KOG1215              -            3.6e-22   78.9  56.6   4.4e-12   45.6  24.7   3.0   1   1   2   3   3   3   3 -
ENSTNIP00000003974   -          KOG1215              -            1.9e-21   76.5  34.4   9.1e-17   61.0  18.6   2.1   1   1   1   2   2   2   2 -
ENSTNIP00000013946   -          KOG1215              -            8.6e-21   74.3   0.0   4.1e-20   72.1   0.0   1.8   1   1   0   1   1   1   1 -
ENSTNIP00000016841   -          KOG1215              -            4.3e-20   72.0  27.5   1.3e-13   50.7  19.5   3.2   1   1   1   2   2   2   2 -
ENSTNIP00000005946   -          KOG1215              -            1.3e-19   70.4  35.8   2.1e-12   46.6  26.1   2.3   1   1   1   2   2   2   2 -
ENSTNIP00000018191   -          KOG1215              -            1.1e-17   64.0   0.1   1.6e-17   63.5   0.1   1.2   1   0   0   1   1   1   1 -
ENSTNIP00000017363   -          KOG1215              -            1.5e-17   63.6  12.8     4e-10   39.1   1.5   2.1   1   1   1   2   2   2   2 -
ENSTNIP00000016318   -          KOG1215              -            1.6e-17   63.5   0.2   2.1e-17   63.1   0.2   1.0   1   0   0   1   1   1   1 -
ENSTNIP00000007890   -          KOG1215              -            1.6e-14   53.6   0.1   1.8e-14   53.5   0.1   1.1   1   0   0   1   1   1   1 -
ENSTNIP00000010427   -          KOG1215              -            7.7e-14   51.4   9.3   1.9e-09   36.8   1.5   2.4   2   0   0   2   2   2   2 -
ENSTNIP00000008569   -          KOG1215              -            8.2e-14   51.3  25.7   3.4e-05   22.8   1.4   3.2   3   0   0   3   3   3   3 -
ENSTNIP00000014324   -          KOG1215              -            5.8e-13   48.5  27.8   4.2e-07   29.1  17.1   1.8   1   1   1   2   2   2   2 -
ENSTNIP00000010080   -          KOG1215              -            2.6e-11   43.0   0.0   1.5e-10   40.5   0.0   2.0   1   1   0   1   1   1   1 -
ENSTNIP00000022015   -          KOG1215              -            7.6e-11   41.5  64.2   7.7e-07   28.2  34.2   1.8   1   1   1   2   2   2   2 -
ENSTNIP00000007455   -          KOG1215              -              4e-08   32.5   5.3   5.2e-08   32.1   5.3   1.2   1   1   0   1   1   1   1 -
ENSTNIP00000012959   -          KOG1215              -            1.2e-07   30.9  45.1    0.0002   20.3   8.7   2.3   1   1   1   2   2   2   2 -
ENSTNIP00000022323   -          KOG1215              -            1.5e-07   30.6   2.3   1.6e-07   30.6   2.3   1.1   1   0   0   1   1   1   1 -
ENSTNIP00000005395   -          KOG1215              -            1.5e-07   30.6  16.5   3.2e-07   29.5  16.3   1.4   1   1   0   1   1   1   1 -
ENSTNIP00000011951   -          KOG1215              -            1.9e-07   30.3  17.6   3.2e-07   29.5  17.6   1.3   1   0   0   1   1   1   1 -
ENSTNIP00000013467   -          KOG1215              -            2.2e-07   30.1   0.0   0.00044   19.1   0.0   2.8   1   1   1   2   2   1   1 -
ENSTNIP00000006348   -          KOG1215              -            6.3e-07   28.5   0.1   7.9e-07   28.2   0.1   1.2   1   0   0   1   1   1   1 -
ENSTNIP00000016441   -          KOG1215              -              7e-07   28.4   7.9     7e-07   28.4   7.9   1.6   2   0   0   2   2   1   1 -
ENSTNIP00000007704   -          KOG1215              -              8e-07   28.2   6.9   4.8e-05   22.3   1.7   2.2   2   0   0   2   2   2   2 -
ENSTNIP00000010691   -          KOG1215              -            1.5e-06   27.3   9.4   2.8e-06   26.4   9.4   1.4   1   0   0   1   1   1   1 -
ENSTNIP00000014849   -          KOG1215              -            5.3e-06   25.5   1.0   5.6e-06   25.4   1.0   1.3   1   0   0   1   1   1   1 -
ENSTNIP00000021117   -          KOG1215              -            1.9e-05   23.6   0.3   1.9e-05   23.6   0.3   1.1   1   0   0   1   1   1   1 -
ENSTNIP00000016217   -          KOG1215              -              2e-05   23.6   3.0     2e-05   23.6   3.0   1.1   1   0   0   1   1   1   1 -
ENSTNIP00000022089   -          KOG1215              -              2e-05   23.6   0.0     2e-05   23.6   0.0   3.2   1   1   0   2   2   1   1 -
ENSTNIP00000000537   -          KOG1215              -              2e-05   23.6  16.4   2.2e-05   23.5  16.4   1.1   1   0   0   1   1   1   1 -
ENSTNIP00000007700   -          KOG1215              -            2.1e-05   23.5  10.9   4.6e-05   22.4  10.3   1.8   1   1   0   1   1   1   1 -
