#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ML02274a-PA          -          KOG1215              -            3.9e-68  230.3 352.2   6.9e-19   67.7  31.8  11.1   4   2   4   9   9   7   7 -
ML082718a-PA         -          KOG1215              -              7e-55  186.5 209.1   2.4e-23   82.4  51.5   8.0   4   2   3   7   7   6   5 -
ML005015a-PA         -          KOG1215              -            2.8e-53  181.2 184.4   5.6e-18   64.7  36.2  12.0   1   1   6   7   7   6   6 -
ML048620a-PA         -          KOG1215              -            5.9e-38  130.7 126.1   6.1e-07   28.3   4.0   9.2   6   1   0   9   9   9   9 -
ML150418a-PA         -          KOG1215              -              2e-36  125.6  74.0   1.1e-20   73.7  29.8   2.1   1   1   1   2   2   2   2 -
ML019111a-PA         -          KOG1215              -            2.8e-36  125.1 110.8   4.2e-19   68.4  45.4   2.3   1   1   1   2   2   2   2 -
ML015611a-PA         -          KOG1215              -            2.4e-34  118.8  79.2     3e-18   65.6  35.0   4.0   1   1   3   4   4   4   4 -
ML06733a-PA          -          KOG1215              -            3.3e-34  118.3 104.8   2.3e-18   66.0  40.7   3.6   1   1   2   3   3   2   2 -
ML040718a-PA         -          KOG1215              -            1.4e-32  112.9   1.9   4.3e-17   61.8   0.0   3.8   1   1   0   2   2   2   2 -
ML149618a-PA         -          KOG1215              -            5.3e-25   87.9 169.9   8.3e-13   47.7  44.0   5.4   1   1   3   5   5   5   4 -
ML048621a-PA         -          KOG1215              -            8.6e-25   87.2  42.4   1.4e-06   27.1   1.5   4.2   3   1   0   3   3   3   3 -
ML226712a-PA         -          KOG1215              -            4.8e-24   84.8  63.6   8.4e-12   44.3  10.3   4.0   1   1   2   4   4   4   3 -
ML20264a-PA          -          KOG1215              -            2.4e-22   79.2  84.8   7.2e-13   47.9  58.0   2.7   1   1   1   2   2   2   2 -
ML077638a-PA         -          KOG1215              -            2.5e-21   75.8  76.5   1.3e-06   27.2   2.4   5.6   1   1   1   4   4   4   4 -
ML044130a-PA         -          KOG1215              -            2.4e-20   72.5   2.9     3e-20   72.2   2.9   1.1   1   0   0   1   1   1   1 -
ML223521a-PA         -          KOG1215              -            2.4e-19   69.2  59.3   1.9e-15   56.4  39.1   4.0   1   1   2   3   3   2   2 -
ML08306a-PA          -          KOG1215              -            5.3e-18   64.8  58.8   2.7e-13   49.3  35.8   3.9   1   1   2   3   3   3   3 -
ML048618a-PA         -          KOG1215              -            5.8e-18   64.7 148.7   2.8e-06   26.1   7.9   7.1   5   3   0   5   5   5   4 -
ML050815a-PA         -          KOG1215              -            7.2e-18   64.4  53.0   2.4e-09   36.2   3.9   3.4   2   1   1   3   3   3   3 -
ML03238a-PA          -          KOG1215              -              2e-17   62.9  85.9   2.2e-07   29.8  12.3   4.3   1   1   1   3   3   3   3 -
ML006934a-PA         -          KOG1215              -            1.1e-16   60.5  70.6   3.7e-08   32.3   6.9   3.3   2   1   1   3   3   3   3 -
ML004439a-PA         -          KOG1215              -            2.4e-16   59.4  60.0   4.9e-08   31.9  34.3   3.8   2   2   0   2   2   2   2 -
ML003216a-PA         -          KOG1215              -            6.4e-16   57.9 275.9   5.2e-06   25.2  20.5   9.6   1   1   7   9   9   9   5 -
ML019110a-PA         -          KOG1215              -              7e-16   57.8  51.4     2e-11   43.1   5.4   3.5   1   1   0   2   2   2   2 -
ML084410a-PA         -          KOG1215              -            1.2e-15   57.1  64.6     1e-09   37.5   7.6   4.0   2   1   0   2   2   2   2 -
ML00643a-PA          -          KOG1215              -            3.7e-15   55.4  61.5   6.6e-07   28.2  14.3   3.9   1   1   1   3   3   3   3 -
ML215423a-PA         -          KOG1215              -            4.5e-15   55.1  77.0   1.2e-10   40.6  35.6   2.9   2   1   1   3   3   2   2 -
ML03596a-PA          -          KOG1215              -            1.2e-14   53.7  46.7   2.2e-07   29.8  15.2   4.3   1   1   1   2   2   2   2 -
ML214326a-PA         -          KOG1215              -            1.8e-14   53.1  85.2   9.3e-09   34.3  37.0   2.0   1   1   1   2   2   2   2 -
ML08323a-PA          -          KOG1215              -            2.5e-14   52.7  53.2   6.3e-14   51.4  51.7   1.8   1   1   0   1   1   1   1 -
ML04078a-PA          -          KOG1215              -            4.2e-14   51.9  70.3   1.5e-07   30.3  11.7   3.8   2   1   0   2   2   2   2 -
ML004610a-PA         -          KOG1215              -            8.6e-14   50.9  75.0   1.9e-08   33.3  15.8   4.3   1   1   2   3   3   3   3 -
ML063327a-PA         -          KOG1215              -            1.2e-13   50.4  65.5   3.6e-13   48.9  64.3   2.2   1   1   0   1   1   1   1 -
ML07302a-PA          -          KOG1215              -            9.5e-13   47.5   0.6   2.6e-08   32.8   0.0   2.0   1   1   1   2   2   2   2 -
ML148518a-PA         -          KOG1215              -            2.9e-12   45.9  60.9   8.5e-07   27.8  10.1   3.3   2   1   0   3   3   3   3 -
ML02332a-PA          -          KOG1215              -            3.7e-12   45.5  61.9   6.7e-09   34.8   9.8   3.5   2   1   0   2   2   2   2 -
ML160312a-PA         -          KOG1215              -            4.9e-12   45.1  52.8   3.5e-05   22.5  13.5   3.7   1   1   1   2   2   2   2 -
ML20834a-PA          -          KOG1215              -            5.2e-12   45.0 103.6   1.9e-05   23.4   7.8   5.8   4   1   1   5   5   4   3 -
ML36936a-PA          -          KOG1215              -            5.5e-12   45.0  74.2    0.0001   21.0  48.3   4.0   1   1   1   2   2   2   2 -
ML150410a-PA         -          KOG1215              -            5.7e-12   44.9  70.3   3.3e-07   29.2  15.4   3.9   1   1   1   2   2   2   2 -
ML08213a-PA          -          KOG1215              -            6.3e-12   44.7  67.2   1.7e-07   30.2  15.7   3.6   1   1   0   2   2   2   2 -
ML20562a-PA          -          KOG1215              -            7.4e-12   44.5  71.5     5e-07   28.6  12.5   3.4   1   1   0   2   2   2   2 -
ML078921a-PA         -          KOG1215              -            8.1e-12   44.4  84.7   3.6e-07   29.0  30.7   3.5   2   1   1   3   3   3   3 -
ML17014a-PA          -          KOG1215              -            8.4e-12   44.4  68.9   1.6e-05   23.6  16.7   4.0   2   1   2   4   4   4   3 -
ML016714a-PA         -          KOG1215              -            9.1e-12   44.2 107.8   2.5e-06   26.3  24.2   5.1   1   1   2   4   4   4   3 -
ML114621a-PA         -          KOG1215              -            9.1e-12   44.2  68.7   7.3e-05   21.4  15.8   3.7   1   1   1   3   3   3   3 -
ML097511a-PA         -          KOG1215              -            2.6e-11   42.7  52.0   7.7e-08   31.3  18.6   3.2   1   1   0   2   2   2   2 -
ML16705a-PA          -          KOG1215              -            2.7e-11   42.7  37.9   3.3e-06   25.9  16.4   2.9   2   1   0   2   2   2   2 -
ML45532a-PA          -          KOG1215              -            2.9e-11   42.6  36.3   3.3e-06   25.9  15.8   3.2   1   1   0   2   2   2   2 -
ML074212a-PA         -          KOG1215              -              3e-11   42.5  32.0   2.3e-10   39.6  32.1   2.0   1   1   0   1   1   1   1 -
ML097516a-PA         -          KOG1215              -            3.8e-11   42.2  60.6   1.1e-06   27.5  10.5   3.8   1   1   1   3   3   3   2 -
ML120737b-PA         -          KOG1215              -            4.3e-11   42.0  95.2   3.5e-07   29.1  15.1   4.3   1   1   1   4   4   4   2 -
ML451314a-PA         -          KOG1215              -            4.5e-11   41.9  30.9   2.7e-07   29.5  13.5   2.7   1   1   0   2   2   2   2 -
ML01544a-PA          -          KOG1215              -            4.6e-11   41.9  83.3   5.2e-05   21.9  29.5   3.3   1   1   1   2   2   2   2 -
ML154119a-PA         -          KOG1215              -            5.8e-11   41.6   3.4   5.8e-11   41.6   3.4   4.3   1   1   1   2   2   1   1 -
ML065713a-PA         -          KOG1215              -            6.5e-11   41.4  43.6   5.9e-07   28.4  10.8   2.6   2   1   0   2   2   2   2 -
ML202618a-PA         -          KOG1215              -            6.6e-11   41.4  76.6   1.3e-06   27.2  15.4   4.2   1   1   0   2   2   2   2 -
ML351725a-PA         -          KOG1215              -            6.6e-11   41.4  56.6   1.3e-08   33.8  13.0   3.3   2   1   0   2   2   2   2 -
ML07086a-PA          -          KOG1215              -            9.7e-11   40.8  40.3   5.7e-08   31.7  11.0   3.2   1   1   1   3   3   3   2 -
ML01193a-PA          -          KOG1215              -            1.2e-10   40.6  76.5     1e-05   24.2  19.0   4.1   2   1   1   3   3   2   1 -
ML00918a-PA          -          KOG1215              -            1.9e-10   39.9  49.8    0.0002   20.0  12.2   4.7   1   1   1   4   4   4   3 -
ML09082a-PA          -          KOG1215              -              2e-10   39.8  47.7     2e-07   29.9  17.5   4.0   1   1   2   3   3   2   2 -
ML038833a-PA         -          KOG1215              -            2.3e-10   39.6  83.6   7.1e-08   31.4  13.9   4.1   2   1   1   3   3   3   2 -
ML064932a-PA         -          KOG1215              -              3e-10   39.2  54.1   1.5e-07   30.3  11.7   3.9   2   1   1   3   3   3   1 -
ML32953a-PA          -          KOG1215              -            3.2e-10   39.1  84.6   6.9e-08   31.4  24.7   4.3   1   1   2   4   4   3   2 -
ML08108a-PA          -          KOG1215              -            3.3e-10   39.1  20.9   2.1e-06   26.5   3.1   2.3   2   0   0   2   2   2   2 -
ML00858a-PA          -          KOG1215              -            3.4e-10   39.0  75.5   2.5e-09   36.2  53.8   2.4   1   1   1   2   2   2   1 -
ML214311a-PA         -          KOG1215              -            3.8e-10   38.9  68.2   7.1e-08   31.4  13.5   3.6   1   1   2   3   3   3   2 -
ML00639a-PA          -          KOG1215              -            3.8e-10   38.9  47.9   8.9e-07   27.8  19.4   3.1   2   2   0   2   2   2   2 -
ML205714a-PA         -          KOG1215              -              4e-10   38.8  54.3   4.7e-07   28.7  11.1   3.2   3   0   0   3   3   3   2 -
ML06273a-PA          -          KOG1215              -            4.2e-10   38.7  32.2   8.9e-07   27.8  16.4   2.4   1   1   0   2   2   2   2 -
ML003255a-PA         -          KOG1215              -            4.3e-10   38.7  68.1     8e-06   24.6  16.0   3.4   2   1   0   3   3   3   3 -
ML40984a-PA          -          KOG1215              -            5.8e-10   38.3  60.8   0.00012   20.7  15.5   3.9   1   1   0   2   2   2   2 -
ML14764a-PA          -          KOG1215              -            5.9e-10   38.3  42.8   1.6e-06   26.9  10.4   3.2   1   1   2   3   3   3   2 -
ML040511a-PA         -          KOG1215              -            6.1e-10   38.2  55.3   1.7e-06   26.8  13.9   3.7   2   1   1   3   3   2   2 -
ML15156a-PA          -          KOG1215              -            6.2e-10   38.2  70.0   2.2e-05   23.1  14.2   3.8   1   1   2   3   3   3   2 -
ML00541a-PA          -          KOG1215              -            1.3e-09   37.1   7.4   1.3e-09   37.1   7.4   1.7   1   1   1   2   2   1   1 -
ML07454a-PA          -          KOG1215              -            1.4e-09   37.0  66.4   0.00057   18.5  17.3   3.4   1   1   0   2   2   2   2 -
ML12424a-PA          -          KOG1215              -            1.7e-09   36.7  62.9   4.8e-05   22.0  10.4   2.8   1   1   0   2   2   2   2 -
