#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ML00121a-PA          -          COG5022              -                  0 1406.1  47.6  8.2e-222  739.1  40.3   3.0   1   1   2   3   3   3   3 -
ML022011a-PA         -          COG5022              -           9.4e-199  662.7  89.3  9.4e-199  662.7  89.3   4.9   1   1   2   3   3   2   1 -
ML02275a-PA          -          COG5022              -           2.5e-198  661.3   5.6  4.4e-164  547.8   0.4   6.1   2   1   4   6   6   2   2 -
ML16038a-PA          -          COG5022              -           2.2e-187  625.0  29.8    1e-177  593.0   5.7   3.2   2   1   1   3   3   3   2 -
ML12625a-PA          -          COG5022              -           6.9e-155  517.4  13.9   2.2e-79  267.2   5.0   3.0   2   1   0   2   2   2   2 -
ML305521a-PA         -          COG5022              -           8.9e-149  497.1   8.3   1.1e-74  251.7   1.3   7.0   4   1   3   7   7   5   5 -
ML00266a-PA          -          COG5022              -            8.5e-96  321.6   4.3   8.5e-96  321.6   4.3   1.5   2   0   0   2   2   2   1 -
ML451316a-PA         -          COG5022              -            5.2e-79  266.0   2.0     1e-47  162.3   0.1   2.5   2   1   0   2   2   2   2 -
ML02153a-PA          -          COG5022              -            9.5e-74  248.5   0.0   9.5e-74  248.5   0.0   4.8   1   1   3   4   4   2   1 -
ML071156a-PA         -          COG5022              -            2.4e-55  187.5 127.4   5.1e-14   50.6  13.5   7.2   1   1   6   7   7   7   7 -
ML015752a-PA         -          COG5022              -            3.9e-41  140.4   1.6   4.4e-41  140.3   1.6   1.0   1   0   0   1   1   1   1 -
ML08971a-PA          -          COG5022              -            1.8e-05   22.3  14.9   2.7e-05   21.7  14.9   1.2   1   0   0   1   1   1   1 -
ML013115a-PA         -          COG5022              -            3.6e-05   21.3   0.6    0.0001   19.8   0.6   1.5   1   1   0   1   1   1   1 -
ML150421a-PA         -          COG5022              -            3.9e-05   21.2   6.8   5.8e-05   20.6   6.8   1.1   1   0   0   1   1   1   1 -
ML06979a-PA          -          COG5022              -            6.1e-05   20.5   7.2   6.1e-05   20.5   7.2   1.1   1   0   0   1   1   1   1 -
ML05236a-PA          -          COG5022              -            0.00012   19.6   5.3   0.00012   19.5   5.3   1.0   1   0   0   1   1   1   1 -
ML015719a-PA         -          COG5022              -            0.00036   18.0   8.7   0.00041   17.8   8.7   1.0   1   0   0   1   1   1   1 -
ML05146a-PA          -          COG5022              -            0.00041   17.8  24.4   0.00054   17.4  24.4   1.1   1   0   0   1   1   1   1 -
ML204440a-PA         -          COG5022              -            0.00059   17.3   8.2   0.00078   16.9   8.2   1.0   1   0   0   1   1   1   1 -
ML005360a-PA         -          COG5022              -            0.00078   16.9   4.0   0.00091   16.6   4.0   1.1   1   0   0   1   1   1   1 -
ML044133a-PA         -          COG5022              -             0.0013   16.1  17.8    0.0021   15.5  17.8   1.2   1   0   0   1   1   1   1 -
ML01987a-PA          -          COG5022              -             0.0015   15.9  90.9     0.042   11.1  37.3   3.2   1   1   2   3   3   3   2 -
ML017912a-PA         -          COG5022              -             0.0015   15.9  31.0    0.0018   15.6  31.0   1.0   1   0   0   1   1   1   1 -
ML131118a-PA         -          COG5022              -             0.0016   15.8   0.0    0.0018   15.6   0.0   1.1   1   0   0   1   1   1   1 -
ML021110a-PA         -          COG5022              -             0.0025   15.2  17.3    0.0033   14.8  17.3   1.0   1   0   0   1   1   1   1 -
ML05502a-PA          -          COG5022              -             0.0029   15.0   2.5    0.0045   14.3   2.5   1.2   1   0   0   1   1   1   1 -
ML13642a-PA          -          COG5022              -             0.0033   14.8   9.1     0.004   14.5   9.1   1.0   1   0   0   1   1   1   1 -
ML34636a-PA          -          COG5022              -             0.0036   14.7   8.8    0.0042   14.5   8.8   1.1   1   0   0   1   1   1   1 -
ML210032a-PA         -          COG5022              -             0.0038   14.6  14.5    0.0053   14.1  14.5   1.1   1   0   0   1   1   1   1 -
ML10551a-PA          -          COG5022              -             0.0052   14.1  32.8    0.0064   13.8  32.8   1.2   1   0   0   1   1   1   1 -
ML000123a-PA         -          COG5022              -             0.0053   14.1   6.6    0.0061   13.9   6.6   1.1   1   0   0   1   1   1   1 -
ML04766a-PA          -          COG5022              -              0.006   13.9  24.4    0.0082   13.5  24.4   1.2   1   0   0   1   1   1   1 -
ML203912a-PA         -          COG5022              -             0.0066   13.8  12.1    0.0085   13.4  12.1   1.3   1   0   0   1   1   1   1 -
ML26669a-PA          -          COG5022              -             0.0068   13.8  46.0   0.00085   16.7  35.4   2.1   2   0   0   2   2   2   1 -
ML07283a-PA          -          COG5022              -             0.0074   13.6   6.9      0.01   13.2   6.9   1.1   1   0   0   1   1   1   1 -
ML035812a-PA         -          COG5022              -             0.0076   13.6   9.1    0.0078   13.5   9.1   1.1   1   0   0   1   1   1   1 -
ML03714a-PA          -          COG5022              -             0.0085   13.4   7.2     0.011   13.1   7.2   1.1   1   0   0   1   1   1   1 -
ML006928a-PA         -          COG5022              -             0.0087   13.4   8.6      0.17    9.1   6.0   2.0   2   0   0   2   2   2   1 -
ML06172a-PA          -          COG5022              -             0.0097   13.2  41.3     0.012   12.9  41.3   1.0   1   0   0   1   1   1   1 -
ML083027a-PA         -          COG5022              -              0.011   13.1  22.2     0.014   12.8  22.2   1.0   1   0   0   1   1   1   0 -
ML09546a-PA          -          COG5022              -              0.011   13.0  15.3     0.015   12.6  15.3   1.0   1   0   0   1   1   1   0 -
ML04345a-PA          -          COG5022              -              0.012   13.0   4.2     0.013   12.8   4.2   1.1   1   0   0   1   1   1   0 -
ML017950a-PA         -          COG5022              -              0.012   13.0   0.0     0.055   10.8   0.0   1.3   1   1   0   1   1   1   0 -
ML102911a-PA         -          COG5022              -              0.012   12.9  11.6     0.017   12.5  11.6   1.2   1   0   0   1   1   1   0 -
ML18359a-PA          -          COG5022              -              0.013   12.8   0.6     0.025   11.9   0.0   1.6   2   0   0   2   2   2   0 -
ML47555a-PA          -          COG5022              -              0.014   12.7   4.7     0.014   12.7   4.7   1.0   1   0   0   1   1   1   0 -
ML063325a-PA         -          COG5022              -              0.015   12.6   4.3     0.018   12.3   4.3   1.0   1   0   0   1   1   1   0 -
ML04961a-PA          -          COG5022              -              0.015   12.6  18.6     0.015   12.6  18.6   1.0   1   0   0   1   1   1   0 -
ML062233a-PA         -          COG5022              -              0.016   12.5  31.6     0.022   12.1  31.6   1.1   1   0   0   1   1   1   0 -
ML21722a-PA          -          COG5022              -              0.017   12.4  13.9    0.0066   13.8   0.4   2.0   1   1   1   2   2   2   0 -
ML24142a-PA          -          COG5022              -              0.017   12.4  10.8     0.021   12.2  10.8   1.0   1   0   0   1   1   1   0 -
ML259913a-PA         -          COG5022              -              0.018   12.4  26.1     0.021   12.1  26.1   1.0   1   0   0   1   1   1   0 -
ML056910a-PA         -          COG5022              -              0.018   12.4   5.7     0.024   11.9   5.7   1.2   1   0   0   1   1   1   0 -
ML00736a-PA          -          COG5022              -              0.018   12.3   3.1     0.023   12.0   3.1   1.1   1   0   0   1   1   1   0 -
ML06361a-PA          -          COG5022              -              0.019   12.3   8.4     0.021   12.1   8.4   1.0   1   0   0   1   1   1   0 -
ML061514a-PA         -          COG5022              -              0.021   12.2   7.9     0.024   11.9   7.9   1.2   1   0   0   1   1   1   0 -
ML234548a-PA         -          COG5022              -              0.022   12.1  14.4     0.028   11.7  14.4   1.1   1   0   0   1   1   1   0 -
ML071323a-PA         -          COG5022              -              0.023   12.0  25.8     0.027   11.8  25.8   1.0   1   0   0   1   1   1   0 -
ML07885a-PA          -          COG5022              -              0.024   12.0   8.5     0.028   11.7   8.5   1.0   1   0   0   1   1   1   0 -
ML034322a-PA         -          COG5022              -              0.025   11.9   6.7      0.03   11.6   6.7   1.1   1   0   0   1   1   1   0 -
ML077224a-PA         -          COG5022              -              0.028   11.7  48.9     0.036   11.3  48.9   1.0   1   0   0   1   1   1   0 -
ML18541a-PA          -          COG5022              -              0.028   11.7  24.8     0.053   10.8  24.8   1.5   1   0   0   1   1   1   0 -
ML04388a-PA          -          COG5022              -              0.029   11.6   6.5     0.039   11.2   6.5   1.1   1   0   0   1   1   1   0 -
ML189341a-PA         -          COG5022              -              0.031   11.6   6.4     0.037   11.3   6.4   1.0   1   0   0   1   1   1   0 -
ML004944a-PA         -          COG5022              -              0.035   11.4   1.2     0.032   11.5   1.2   1.0   1   0   0   1   1   1   0 -
ML44903a-PA          -          COG5022              -              0.035   11.4  13.1     0.041   11.2  13.1   1.0   1   0   0   1   1   1   0 -
ML08647a-PA          -          COG5022              -              0.039   11.2  11.3     0.052   10.8  11.3   1.1   1   0   0   1   1   1   0 -
ML32996a-PA          -          COG5022              -              0.044   11.1   5.6     0.051   10.9   5.6   1.1   1   0   0   1   1   1   0 -
ML128228a-PA         -          COG5022              -              0.047   11.0  12.2     0.056   10.7  12.2   1.0   1   0   0   1   1   1   0 -
ML14253a-PA          -          COG5022              -              0.048   10.9  35.3     0.062   10.6  35.3   1.1   1   0   0   1   1   1   0 -
ML047316a-PA         -          COG5022              -              0.049   10.9  28.4     0.065   10.5  28.4   1.1   1   0   0   1   1   1   0 -
ML05088a-PA          -          COG5022              -              0.055   10.7  11.2     0.062   10.6  11.2   1.1   1   0   0   1   1   1   0 -
ML131137a-PA         -          COG5022              -              0.055   10.7   3.8     0.062   10.6   3.8   1.1   1   0   0   1   1   1   0 -
ML034631a-PA         -          COG5022              -              0.056   10.7  19.3     0.062   10.6  19.3   1.2   1   0   0   1   1   1   0 -
ML009111a-PA         -          COG5022              -              0.056   10.7   8.8     0.059   10.6   8.8   1.1   1   0   0   1   1   1   0 -
ML017712a-PA         -          COG5022              -              0.058   10.7   1.1     0.057   10.7   1.1   1.0   1   0   0   1   1   1   0 -
ML09514a-PA          -          COG5022              -              0.061   10.6   1.3     0.076   10.3   1.3   1.2   1   0   0   1   1   1   0 -
ML06154a-PA          -          COG5022              -              0.064   10.5   7.9     0.073   10.3   7.9   1.1   1   0   0   1   1   1   0 -
ML24841a-PA          -          COG5022              -              0.064   10.5  18.8     0.072   10.4  18.8   1.1   1   0   0   1   1   1   0 -
ML351714a-PA         -          COG5022              -              0.066   10.5   5.2     0.068   10.4   5.2   1.0   1   0   0   1   1   1   0 -
ML086615a-PA         -          COG5022              -              0.067   10.4   7.9     0.062   10.6   7.9   1.1   1   0   0   1   1   1   0 -
ML037013a-PA         -          COG5022              -              0.068   10.4  13.3     0.082   10.2  13.3   1.0   1   0   0   1   1   1   0 -
ML21764a-PA          -          COG5022              -              0.069   10.4   6.7     0.076   10.3   6.7   1.0   1   0   0   1   1   1   0 -
ML205627a-PA         -          COG5022              -              0.071   10.4  13.8      0.11    9.8  13.8   1.3   1   0   0   1   1   1   0 -
ML064933a-PA         -          COG5022              -              0.071   10.4  17.0     0.097    9.9  17.0   1.1   1   0   0   1   1   1   0 -
ML004916a-PA         -          COG5022              -              0.071   10.4  13.1     0.085   10.1  13.1   1.1   1   0   0   1   1   1   0 -
ML09179a-PA          -          COG5022              -              0.072   10.3   0.0     0.068   10.4   0.0   1.1   1   0   0   1   1   1   0 -
ML08577a-PA          -          COG5022              -              0.073   10.3   1.2     0.085   10.1   1.2   1.0   1   0   0   1   1   1   0 -
ML14272a-PA          -          COG5022              -              0.074   10.3   0.8       0.1    9.9   0.8   1.1   1   0   0   1   1   1   0 -
ML13779a-PA          -          COG5022              -              0.076   10.3   5.5     0.085   10.1   5.5   1.1   1   0   0   1   1   1   0 -
ML03663a-PA          -          COG5022              -              0.081   10.2   7.8     0.086   10.1   7.8   1.0   1   0   0   1   1   1   0 -
ML16082a-PA          -          COG5022              -              0.084   10.1   6.5     0.098    9.9   6.5   1.0   1   0   0   1   1   1   0 -
ML19135a-PA          -          COG5022              -              0.087   10.1   8.1       0.1    9.9   8.1   1.0   1   0   0   1   1   1   0 -
ML104323a-PA         -          COG5022              -              0.091   10.0   0.2     0.084   10.1   0.2   1.1   1   0   0   1   1   1   0 -
ML1541120a-PA        -          COG5022              -              0.092   10.0   0.2     0.078   10.2   0.2   1.0   1   0   0   1   1   1   0 -
ML159715a-PA         -          COG5022              -              0.092   10.0  19.7      0.13    9.5  19.7   1.2   1   0   0   1   1   1   0 -
ML10265a-PA          -          COG5022              -              0.092   10.0   4.4     0.096    9.9   4.4   1.2   1   0   0   1   1   1   0 -
ML137714a-PA         -          COG5022              -              0.094   10.0  20.7       0.1    9.8  20.7   1.3   1   0   0   1   1   1   0 -
ML160322a-PA         -          COG5022              -              0.097    9.9  10.1      0.15    9.3  10.1   1.2   1   0   0   1   1   1   0 -
ML062235a-PA         -          COG5022              -              0.098    9.9   7.3      0.15    9.3   7.3   1.2   1   0   0   1   1   1   0 -
ML094326a-PA         -          COG5022              -                0.1    9.9  16.8      0.18    9.0  16.8   1.3   1   1   0   1   1   1   0 -
ML15462a-PA          -          COG5022              -               0.11    9.8   1.0      0.11    9.8   1.0   1.0   1   0   0   1   1   1   0 -
ML24995a-PA          -          COG5022              -               0.11    9.8   6.8      0.11    9.7   6.8   1.0   1   0   0   1   1   1   0 -
ML00514a-PA          -          COG5022              -               0.11    9.8  37.9      0.15    9.3  37.9   1.2   1   0   0   1   1   1   0 -
ML21866a-PA          -          COG5022              -               0.11    9.8  33.1     0.027   11.7  16.9   2.0   1   1   1   2   2   2   0 -
ML02614a-PA          -          COG5022              -               0.11    9.8   3.8      0.13    9.5   3.8   1.1   1   0   0   1   1   1   0 -
ML234033a-PA         -          COG5022              -               0.11    9.7   2.3      0.11    9.7   2.3   1.0   1   0   0   1   1   1   0 -
ML22522a-PA          -          COG5022              -               0.11    9.7   4.0      0.13    9.5   4.0   1.0   1   0   0   1   1   1   0 -
ML27953a-PA          -          COG5022              -               0.11    9.7  26.6      0.13    9.5  26.6   1.0   1   0   0   1   1   1   0 -
ML01545a-PA          -          COG5022              -               0.11    9.7   4.7      0.13    9.5   4.7   1.0   1   0   0   1   1   1   0 -
ML42961a-PA          -          COG5022              -               0.11    9.7   4.6      0.12    9.6   4.6   1.0   1   0   0   1   1   1   0 -
ML14632a-PA          -          COG5022              -               0.12    9.6   3.6      0.12    9.6   3.6   1.0   1   0   0   1   1   1   0 -
ML013515a-PA         -          COG5022              -               0.13    9.6   3.7      0.14    9.4   3.7   1.1   1   0   0   1   1   1   0 -
ML185516a-PA         -          COG5022              -               0.13    9.5  10.1      0.18    9.0  10.1   1.2   1   0   0   1   1   1   0 -
ML07886a-PA          -          COG5022              -               0.13    9.5   1.4      0.16    9.2   1.4   1.1   1   0   0   1   1   1   0 -
ML03782a-PA          -          COG5022              -               0.13    9.5   9.7      0.16    9.2   9.7   1.1   1   0   0   1   1   1   0 -
ML005026a-PA         -          COG5022              -               0.13    9.5   4.3      0.17    9.1   4.3   1.1   1   0   0   1   1   1   0 -
ML01493a-PA          -          COG5022              -               0.13    9.5  22.1      0.17    9.1  22.1   1.1   1   0   0   1   1   1   0 -
ML037014a-PA         -          COG5022              -               0.13    9.5  16.0      0.16    9.2  16.0   1.0   1   0   0   1   1   1   0 -
ML282010a-PA         -          COG5022              -               0.13    9.5   0.5      0.12    9.6   0.5   1.0   1   0   0   1   1   1   0 -
ML035921a-PA         -          COG5022              -               0.13    9.5   1.9      0.16    9.2   1.9   1.2   1   0   0   1   1   1   0 -
ML160314a-PA         -          COG5022              -               0.14    9.4  14.2      0.16    9.2  14.2   1.1   1   0   0   1   1   1   0 -
ML281810a-PA         -          COG5022              -               0.14    9.4   2.7      0.16    9.2   2.7   1.0   1   0   0   1   1   1   0 -
ML21543a-PA          -          COG5022              -               0.15    9.3   8.9      0.18    9.0   8.9   1.1   1   0   0   1   1   1   0 -
ML147710a-PA         -          COG5022              -               0.15    9.3  40.2      0.21    8.8  40.2   1.1   1   0   0   1   1   1   0 -
ML102213a-PA         -          COG5022              -               0.16    9.2   0.6      0.16    9.2   0.6   1.0   1   0   0   1   1   1   0 -
ML310313a-PA         -          COG5022              -               0.16    9.2   7.8      0.19    8.9   7.8   1.1   1   0   0   1   1   1   0 -
ML116913a-PA         -          COG5022              -               0.16    9.2   4.9      0.22    8.8   4.9   1.3   1   0   0   1   1   1   0 -
ML006121a-PA         -          COG5022              -               0.16    9.2   6.8       0.2    8.9   6.8   1.1   1   0   0   1   1   1   0 -
ML012029a-PA         -          COG5022              -               0.16    9.2  13.0      0.21    8.8  13.0   1.2   1   0   0   1   1   1   0 -
ML13001a-PA          -          COG5022              -               0.18    9.1   4.8       0.2    8.9   4.8   1.0   1   0   0   1   1   1   0 -
ML01244a-PA          -          COG5022              -               0.18    9.0  13.9     0.022   12.1   5.7   2.3   1   1   1   2   2   2   0 -
ML051326a-PA         -          COG5022              -               0.19    9.0   2.7      0.18    9.1   2.7   1.0   1   0   0   1   1   1   0 -
ML13144a-PA          -          COG5022              -               0.19    9.0   0.7      0.25    8.6   0.7   1.1   1   0   0   1   1   1   0 -
ML182032a-PA         -          COG5022              -               0.19    8.9   0.0      0.16    9.2   0.0   1.0   1   0   0   1   1   1   0 -
ML026411a-PA         -          COG5022              -                0.2    8.9  22.4      0.27    8.5  22.4   1.1   1   0   0   1   1   1   0 -
ML127019a-PA         -          COG5022              -                0.2    8.9   0.1      0.21    8.8   0.1   1.0   1   0   0   1   1   1   0 -
ML015722a-PA         -          COG5022              -               0.22    8.7   0.2      0.24    8.6   0.2   1.1   1   0   0   1   1   1   0 -
ML00031a-PA          -          COG5022              -               0.22    8.7   5.3      0.39    7.9   5.0   1.3   1   1   0   1   1   1   0 -
ML054411a-PA         -          COG5022              -               0.23    8.7  24.6      0.29    8.4  24.6   1.0   1   0   0   1   1   1   0 -
ML32098a-PA          -          COG5022              -               0.23    8.7   9.1      0.39    7.9   9.1   1.2   1   0   0   1   1   1   0 -
ML12364a-PA          -          COG5022              -               0.24    8.6   4.5       0.3    8.3   4.5   1.0   1   0   0   1   1   1   0 -
ML009819a-PA         -          COG5022              -               0.25    8.6   2.0      0.26    8.5   2.0   1.0   1   0   0   1   1   1   0 -
ML270512a-PA         -          COG5022              -               0.26    8.5  13.4      0.29    8.3  13.4   1.1   1   0   0   1   1   1   0 -
ML070273a-PA         -          COG5022              -               0.26    8.5   3.9      0.26    8.5   3.9   1.0   1   0   0   1   1   1   0 -
ML10295a-PA          -          COG5022              -               0.26    8.5  11.2      0.35    8.1  11.2   1.2   1   0   0   1   1   1   0 -
ML077641a-PA         -          COG5022              -               0.26    8.5   1.4      0.23    8.7   1.4   1.2   1   0   0   1   1   1   0 -
ML020044a-PA         -          COG5022              -               0.26    8.5   3.0      0.31    8.3   3.0   1.1   1   0   0   1   1   1   0 -
ML124232a-PA         -          COG5022              -               0.26    8.5  22.9      0.31    8.2  22.9   1.0   1   0   0   1   1   1   0 -
ML33075a-PA          -          COG5022              -               0.27    8.5   1.0      0.36    8.1   1.0   1.1   1   0   0   1   1   1   0 -
ML36896a-PA          -          COG5022              -               0.27    8.5  27.8      0.39    7.9  27.8   1.3   1   0   0   1   1   1   0 -
ML451323a-PA         -          COG5022              -               0.27    8.4   6.1       0.3    8.3   6.1   1.0   1   0   0   1   1   1   0 -
ML02764a-PA          -          COG5022              -               0.28    8.4   0.7      0.34    8.1   0.7   1.1   1   0   0   1   1   1   0 -
ML46351a-PA          -          COG5022              -               0.28    8.4   5.1       0.3    8.3   5.1   1.0   1   0   0   1   1   1   0 -
ML01912a-PA          -          COG5022              -               0.28    8.4   1.9      0.31    8.2   1.9   1.0   1   0   0   1   1   1   0 -
ML01435a-PA          -          COG5022              -               0.29    8.4   0.6      0.34    8.1   0.6   1.1   1   0   0   1   1   1   0 -
ML054424a-PA         -          COG5022              -               0.29    8.3  28.7      0.31    8.3  28.7   1.0   1   0   0   1   1   1   0 -
ML327433a-PA         -          COG5022              -                0.3    8.3   4.6      0.31    8.3   4.6   1.0   1   0   0   1   1   1   0 -
ML05197a-PA          -          COG5022              -                0.3    8.3  15.7      0.38    7.9  15.7   1.1   1   0   0   1   1   1   0 -
ML068310a-PA         -          COG5022              -               0.31    8.3  27.6      0.41    7.8  27.6   1.2   1   0   0   1   1   1   0 -
ML02282a-PA          -          COG5022              -               0.31    8.3  22.7      0.38    8.0  22.7   1.1   1   0   0   1   1   1   0 -
ML19121a-PA          -          COG5022              -               0.31    8.3   6.8      0.38    8.0   6.8   1.0   1   0   0   1   1   1   0 -
ML14423a-PA          -          COG5022              -               0.31    8.3   0.7      0.34    8.1   0.7   1.1   1   0   0   1   1   1   0 -
ML00461a-PA          -          COG5022              -               0.32    8.2   3.6      0.33    8.2   3.6   1.1   1   0   0   1   1   1   0 -
ML223535a-PA         -          COG5022              -               0.32    8.2   1.8      0.38    8.0   1.8   1.0   1   0   0   1   1   1   0 -
ML233112a-PA         -          COG5022              -               0.32    8.2   2.6      0.33    8.2   2.6   1.0   1   0   0   1   1   1   0 -
ML094317a-PA         -          COG5022              -               0.32    8.2  13.3      0.85    6.8  13.1   1.6   1   1   0   1   1   1   0 -
ML01645a-PA          -          COG5022              -               0.33    8.2  11.6      0.38    8.0  11.6   1.1   1   0   0   1   1   1   0 -
ML015717a-PA         -          COG5022              -               0.33    8.2  25.9       0.4    7.9  25.9   1.1   1   0   0   1   1   1   0 -
ML218952a-PA         -          COG5022              -               0.34    8.1   9.1      0.38    8.0   9.1   1.0   1   0   0   1   1   1   0 -
ML030216a-PA         -          COG5022              -               0.34    8.1   5.7      0.34    8.1   5.7   1.0   1   0   0   1   1   1   0 -
ML03241a-PA          -          COG5022              -               0.34    8.1   2.3      0.57    7.4   2.3   1.4   1   0   0   1   1   1   0 -
ML10954a-PA          -          COG5022              -               0.34    8.1   0.4      0.33    8.2   0.4   1.1   1   0   0   1   1   1   0 -
ML07723a-PA          -          COG5022              -               0.34    8.1  10.1      0.29    8.3   9.0   1.3   1   1   0   1   1   1   0 -
ML17731a-PA          -          COG5022              -               0.34    8.1   0.1      0.36    8.0   0.1   1.1   1   0   0   1   1   1   0 -
ML01986a-PA          -          COG5022              -               0.34    8.1   9.6      0.36    8.0   9.6   1.0   1   0   0   1   1   1   0 -
ML14421a-PA          -          COG5022              -               0.35    8.1  15.4      0.38    7.9  15.4   1.0   1   0   0   1   1   1   0 -
ML04763a-PA          -          COG5022              -               0.35    8.1   3.7       0.4    7.9   3.7   1.1   1   0   0   1   1   1   0 -
ML040411a-PA         -          COG5022              -               0.35    8.1   0.1      0.47    7.7   0.1   1.0   1   0   0   1   1   1   0 -
ML03525a-PA          -          COG5022              -               0.36    8.0  16.0      0.43    7.8  16.0   1.0   1   0   0   1   1   1   0 -
ML07145a-PA          -          COG5022              -               0.37    8.0  13.3      0.51    7.5  12.2   1.3   1   1   0   1   1   1   0 -
ML01484a-PA          -          COG5022              -               0.38    8.0   0.2      0.36    8.0   0.2   1.2   1   0   0   1   1   1   0 -
ML073266a-PA         -          COG5022              -               0.39    7.9   0.0      0.44    7.7   0.0   1.0   1   0   0   1   1   1   0 -
ML08751a-PA          -          COG5022              -               0.39    7.9   0.3      0.41    7.8   0.3   1.1   1   0   0   1   1   1   0 -
ML015738a-PA         -          COG5022              -               0.39    7.9   1.5      0.48    7.6   1.5   1.0   1   0   0   1   1   1   0 -
ML104622a-PA         -          COG5022              -                0.4    7.9  17.4      0.48    7.6  17.4   1.1   1   0   0   1   1   1   0 -
ML021118a-PA         -          COG5022              -                0.4    7.9   4.6      0.48    7.6   4.6   1.0   1   0   0   1   1   1   0 -
ML07143a-PA          -          COG5022              -                0.4    7.9   6.5      0.45    7.7   6.5   1.1   1   0   0   1   1   1   0 -
ML11822a-PA          -          COG5022              -               0.41    7.8   0.4      0.56    7.4   0.4   1.1   1   0   0   1   1   1   0 -
ML08209a-PA          -          COG5022              -               0.42    7.8   0.2      0.64    7.2   0.2   1.1   1   0   0   1   1   1   0 -
ML274436a-PA         -          COG5022              -               0.42    7.8   1.0      0.48    7.6   1.0   1.0   1   0   0   1   1   1   0 -
ML085010a-PA         -          COG5022              -               0.42    7.8  47.5      0.58    7.3  47.5   1.1   1   0   0   1   1   1   0 -
ML010615a-PA         -          COG5022              -               0.44    7.7  12.4      0.54    7.5  12.4   1.2   1   0   0   1   1   1   0 -
ML06934a-PA          -          COG5022              -               0.45    7.7  17.3      0.57    7.4  17.3   1.1   1   0   0   1   1   1   0 -
ML02541a-PA          -          COG5022              -               0.45    7.7   4.5       0.6    7.3   4.5   1.1   1   0   0   1   1   1   0 -
ML06133a-PA          -          COG5022              -               0.46    7.7   5.0      0.48    7.6   5.0   1.1   1   0   0   1   1   1   0 -
ML04817a-PA          -          COG5022              -               0.46    7.7   5.3      0.54    7.5   5.3   1.1   1   0   0   1   1   1   0 -
ML03719a-PA          -          COG5022              -               0.47    7.6   0.2      0.44    7.7   0.2   1.0   1   0   0   1   1   1   0 -
ML07428a-PA          -          COG5022              -               0.47    7.6  17.0      0.51    7.5  17.0   1.0   1   0   0   1   1   1   0 -
