#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSDARP00000129655   -          KOG1215              -           1.2e-275  916.1  58.1  1.6e-152  509.7   0.0   4.1   1   1   3   4   4   4   4 -
ENSDARP00000126913   -          KOG1215              -             3e-209  696.9 531.5     3e-27   96.3  47.1  19.3   4   4  14  18  18  18  18 -
ENSDARP00000131232   -          KOG1215              -           1.2e-208  694.9 546.4   2.5e-27   96.5  48.1  21.1   4   4  14  18  18  18  17 -
ENSDARP00000082641   -          KOG1215              -           1.5e-166  556.0 529.2   4.8e-28   98.9  72.2  23.0   5   4  11  16  16  15  15 -
ENSDARP00000133829   -          KOG1215              -           2.2e-162  542.2 510.8   1.1e-26   94.4  70.8  21.8   5   4  14  19  19  17  17 -
ENSDARP00000143854   -          KOG1215              -           1.9e-155  519.3 551.8   8.5e-27   94.8  58.7  18.4   5   3  12  17  17  15  15 -
ENSDARP00000151578   -          KOG1215              -           1.2e-117  394.6 331.4   2.3e-23   83.4  49.5  13.0   4   3   7  11  11  10  10 -
ENSDARP00000117883   -          KOG1215              -           1.1e-112  378.3 286.3   1.9e-22   80.4  45.6   9.6   2   1   6   9   9   9   8 -
ENSDARP00000121953   -          KOG1215              -            1.4e-72  245.9 264.7   3.4e-20   73.0  51.9   8.5   2   1   5   7   7   6   6 -
ENSDARP00000120558   -          KOG1215              -            9.3e-56  190.3 172.4   1.9e-23   83.7  55.4   6.1   2   1   4   6   6   6   5 -
ENSDARP00000147961   -          KOG1215              -            9.3e-56  190.3 172.4   1.9e-23   83.7  55.4   6.1   2   1   4   6   6   6   5 -
ENSDARP00000148048   -          KOG1215              -            9.3e-56  190.3 172.4   1.9e-23   83.7  55.4   6.1   2   1   4   6   6   6   5 -
ENSDARP00000111319   -          KOG1215              -            6.7e-50  171.0  94.0   2.4e-18   66.8   3.3   7.3   4   2   1   6   6   6   6 -
ENSDARP00000143584   -          KOG1215              -            3.1e-48  165.5 137.6   2.6e-18   66.7  37.3   6.7   1   1   4   5   5   5   5 -
ENSDARP00000020206   -          KOG1215              -            2.7e-47  162.4 130.1     4e-19   69.4  35.5   7.2   1   1   2   4   4   4   4 -
ENSDARP00000141317   -          KOG1215              -            1.3e-44  153.6  61.7   8.1e-21   75.0  18.7   7.6   6   1   2   8   8   4   3 -
ENSDARP00000046296   -          KOG1215              -            2.5e-44  152.6 111.4   7.8e-21   75.1  35.8   5.3   1   1   4   5   5   5   5 -
ENSDARP00000135894   -          KOG1215              -            5.6e-41  141.6 119.2     3e-18   66.5  38.2   5.8   1   1   2   3   3   3   3 -
ENSDARP00000130128   -          KOG1215              -            1.6e-36  126.8 142.4   8.3e-17   61.8  38.9   4.8   1   1   2   4   4   4   4 -
ENSDARP00000023594   -          KOG1215              -            3.8e-35  122.3  54.5   2.5e-19   70.1   5.0   3.2   2   1   1   3   3   3   3 -
ENSDARP00000126428   -          KOG1215              -            2.1e-34  119.9  95.6   2.9e-16   60.0  35.7   6.2   1   1   3   4   4   4   4 -
ENSDARP00000101400   -          KOG1215              -            1.6e-33  117.0   0.3   1.8e-33  116.8   0.3   1.1   1   0   0   1   1   1   1 -
ENSDARP00000132794   -          KOG1215              -            1.7e-29  103.7  44.7     5e-15   55.9  27.5   3.2   2   2   0   2   2   2   2 -
ENSDARP00000088544   -          KOG1215              -            1.1e-28  101.0  96.9     9e-19   68.3  41.8  17.4   2   2   8  10  10   3   3 -
ENSDARP00000101170   -          KOG1215              -            8.8e-28   98.0   0.4   1.2e-27   97.6   0.4   1.1   1   0   0   1   1   1   1 -
ENSDARP00000071206   -          KOG1215              -            2.5e-24   86.6  13.8   3.3e-18   66.4  13.1   2.9   1   1   0   1   1   1   1 -
ENSDARP00000119901   -          KOG1215              -            6.6e-24   85.2  55.6   4.2e-23   82.6  55.7   2.1   1   1   0   1   1   1   1 -
ENSDARP00000131691   -          KOG1215              -            2.6e-23   83.2   0.0   5.1e-23   82.3   0.0   1.4   1   1   0   1   1   1   1 -
ENSDARP00000025601   -          KOG1215              -            2.7e-23   83.2   0.0   5.1e-23   82.3   0.0   1.4   1   1   0   1   1   1   1 -
ENSDARP00000131984   -          KOG1215              -            1.5e-22   80.7  56.4   4.4e-20   72.6  51.7   2.9   1   1   1   2   2   2   2 -
ENSDARP00000081386   -          KOG1215              -            3.1e-22   79.7  56.8   7.4e-18   65.2  39.9   2.2   1   1   1   2   2   2   2 -
ENSDARP00000146818   -          KOG1215              -            7.8e-21   75.1  31.2   7.8e-21   75.1  31.2   1.5   1   1   0   1   1   1   1 -
ENSDARP00000097850   -          KOG1215              -            2.2e-20   73.6  21.7   2.9e-20   73.2  21.7   1.1   1   0   0   1   1   1   1 -
ENSDARP00000135077   -          KOG1215              -            2.5e-20   73.4  38.1   6.1e-13   49.0  27.3   2.3   1   1   1   2   2   2   2 -
ENSDARP00000116770   -          KOG1215              -            1.1e-19   71.3  76.8   1.8e-12   47.5  47.0   2.2   1   1   1   2   2   2   2 -
ENSDARP00000119088   -          KOG1215              -            1.2e-19   71.2   0.0   4.5e-19   69.3   0.0   1.7   1   1   0   1   1   1   1 -
ENSDARP00000137727   -          KOG1215              -            4.4e-16   59.4   0.1   6.3e-16   58.9   0.1   1.2   1   0   0   1   1   1   1 -
ENSDARP00000110855   -          KOG1215              -              2e-15   57.2  12.0   5.5e-08   32.6   2.3   2.3   1   1   0   2   2   2   2 -
ENSDARP00000100259   -          KOG1215              -            7.5e-12   45.4  10.4   2.1e-07   30.8   0.6   2.4   2   0   0   2   2   2   2 -
ENSDARP00000006108   -          KOG1215              -            1.1e-09   38.3  17.4   1.6e-09   37.7  17.4   1.2   1   1   0   1   1   1   1 -
ENSDARP00000118698   -          KOG1215              -            1.8e-07   31.0   5.7   1.8e-07   31.0   5.7   3.1   2   1   0   2   2   1   1 -
ENSDARP00000102597   -          KOG1215              -              2e-07   30.8   0.1     2e-07   30.8   0.1   2.2   1   1   0   2   2   1   1 -
ENSDARP00000039615   -          KOG1215              -            3.1e-07   30.2   2.2   3.3e-07   30.1   2.2   1.1   1   0   0   1   1   1   1 -
ENSDARP00000121687   -          KOG1215              -            3.5e-07   30.0   2.3   6.4e-07   29.1   2.3   1.4   1   0   0   1   1   1   1 -
ENSDARP00000140002   -          KOG1215              -            8.9e-07   28.7  13.9   1.6e-06   27.8  13.9   1.4   1   0   0   1   1   1   1 -
ENSDARP00000085529   -          KOG1215              -            8.9e-07   28.7   2.8   1.3e-06   28.1   2.8   1.4   1   0   0   1   1   1   1 -
ENSDARP00000149335   -          KOG1215              -            1.1e-06   28.4  15.4   1.1e-06   28.3  15.4   1.2   1   0   0   1   1   1   1 -
ENSDARP00000122978   -          KOG1215              -            2.1e-06   27.4  25.3   0.00078   19.0   7.7   2.3   1   1   0   2   2   2   2 -
ENSDARP00000151139   -          KOG1215              -            2.1e-06   27.4  41.6   0.00045   19.8  41.6   2.1   1   1   0   1   1   1   1 -
ENSDARP00000086788   -          KOG1215              -            7.7e-06   25.6   3.6     1e-05   25.2   3.6   1.1   1   0   0   1   1   1   1 -
ENSDARP00000150639   -          KOG1215              -              1e-05   25.2   0.4   1.1e-05   25.1   0.4   1.2   1   0   0   1   1   1   1 -
ENSDARP00000116804   -          KOG1215              -              2e-05   24.2   0.9     2e-05   24.2   0.9   1.1   1   0   0   1   1   1   1 -
ENSDARP00000057735   -          KOG1215              -            3.6e-05   23.4   7.6   3.6e-05   23.4   7.6   2.1   2   0   0   2   2   1   1 -
ENSDARP00000113672   -          KOG1215              -              5e-05   22.9  19.6     5e-05   22.9  19.6   2.6   2   1   0   2   2   1   1 -
ENSDARP00000114284   -          KOG1215              -            6.6e-05   22.5  10.0   6.6e-05   22.5  10.0   3.0   2   1   0   2   2   1   1 -
ENSDARP00000115921   -          KOG1215              -              7e-05   22.4   0.2   7.9e-05   22.2   0.2   1.1   1   0   0   1   1   1   1 -
ENSDARP00000153952   -          KOG1215              -            7.2e-05   22.4   2.4   8.9e-05   22.1   2.4   1.2   1   0   0   1   1   1   1 -
ENSDARP00000156736   -          KOG1215              -            7.6e-05   22.3  10.2   7.6e-05   22.3  10.2   3.0   2   1   0   2   2   1   1 -
ENSDARP00000152906   -          KOG1215              -            0.00025   20.6  21.1   0.00051   19.6  21.1   1.4   1   1   0   1   1   1   1 -
ENSDARP00000115822   -          KOG1215              -             0.0003   20.3   9.2    0.0005   19.6   9.2   1.3   1   0   0   1   1   1   1 -
ENSDARP00000063070   -          KOG1215              -            0.00036   20.1  21.7   0.00076   19.0  21.8   1.4   1   1   0   1   1   1   1 -
ENSDARP00000133383   -          KOG1215              -            0.00047   19.7   5.4   0.00071   19.1   5.4   1.1   1   0   0   1   1   1   1 -
ENSDARP00000025069   -          KOG1215              -            0.00047   19.7   6.1   0.00047   19.7   6.1   1.5   2   0   0   2   2   1   1 -
ENSDARP00000116971   -          KOG1215              -            0.00062   19.3   0.1   0.00062   19.3   0.1   1.5   1   1   0   1   1   1   1 -
ENSDARP00000121497   -          KOG1215              -            0.00063   19.3  22.5   0.00063   19.3  22.5   3.0   2   1   0   2   2   1   1 -
ENSDARP00000146149   -          KOG1215              -            0.00064   19.2  22.6   0.00064   19.2  22.6   2.9   2   1   0   2   2   1   1 -
ENSDARP00000134497   -          KOG1215              -            0.00081   18.9   0.8    0.0011   18.5   0.8   1.1   1   0   0   1   1   1   1 -
