#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSMODP00000023838   -          NOG40200             -            5.6e-60  203.9 109.4   1.2e-55  189.6  91.1   2.9   1   1   1   2   2   1   1 -
ENSMODP00000038524   -          NOG40200             -            1.3e-57  196.1  17.0   1.7e-57  195.7  17.0   1.1   1   0   0   1   1   1   1 -
ENSMODP00000023726   -          NOG40200             -              8e-30  104.3 100.5     8e-30  104.3 100.5   2.5   1   1   1   2   2   1   1 -
ENSMODP00000003527   -          NOG40200             -            2.6e-20   72.9   1.2   2.7e-20   72.9   1.2   1.0   1   0   0   1   1   1   1 -
ENSMODP00000044866   -          NOG40200             -            1.9e-18   66.8   3.9   7.6e-15   54.9   3.9   4.4   1   1   0   1   1   1   1 -
ENSMODP00000021008   -          NOG40200             -            1.4e-16   60.6   0.0   2.4e-06   26.8   0.0   4.6   1   1   0   2   2   1   1 -
ENSMODP00000021678   -          NOG40200             -            1.4e-16   60.6   0.2   1.6e-16   60.4   0.2   1.0   1   0   0   1   1   1   1 -
ENSMODP00000021730   -          NOG40200             -            7.3e-16   58.2   0.0   8.8e-16   58.0   0.0   1.2   1   0   0   1   1   1   1 -
ENSMODP00000024649   -          NOG40200             -            7.6e-16   58.2   4.3   7.7e-16   58.1   4.3   1.0   1   0   0   1   1   1   1 -
ENSMODP00000043683   -          NOG40200             -              7e-15   55.0   0.0   4.4e-14   52.4   0.0   2.0   1   1   0   1   1   1   1 -
ENSMODP00000057353   -          NOG40200             -            2.3e-14   53.3   0.0   3.3e-08   32.9   0.0   4.0   1   1   0   1   1   1   1 -
ENSMODP00000057190   -          NOG40200             -            1.4e-13   50.7   1.4   1.6e-13   50.5   1.4   1.0   1   0   0   1   1   1   1 -
ENSMODP00000026121   -          NOG40200             -            7.4e-13   48.3   0.3   1.4e-05   24.2   8.8   3.3   1   1   1   3   3   2   1 -
ENSMODP00000034118   -          NOG40200             -            9.7e-13   47.9   0.8     1e-12   47.8   0.8   1.0   1   0   0   1   1   1   1 -
ENSMODP00000035055   -          NOG40200             -            2.4e-12   46.6   0.0   9.4e-08   31.4   0.0   2.6   2   1   0   2   2   1   1 -
ENSMODP00000052940   -          NOG40200             -            3.2e-12   46.2   3.0     4e-10   39.3   3.0   2.6   1   1   0   1   1   1   1 -
ENSMODP00000043447   -          NOG40200             -            4.2e-12   45.8   0.4   4.3e-12   45.8   0.4   1.0   1   0   0   1   1   1   1 -
ENSMODP00000050088   -          NOG40200             -            4.5e-12   45.7   2.5   4.5e-12   45.7   2.5   3.4   2   2   0   2   2   1   1 -
ENSMODP00000023841   -          NOG40200             -            1.7e-11   43.8 145.5   1.4e-10   40.8 145.5   2.8   1   1   0   1   1   1   1 -
ENSMODP00000053348   -          NOG40200             -            1.8e-11   43.7   0.0   0.00033   19.7   0.0   3.7   1   1   0   2   2   2   1 -
ENSMODP00000023607   -          NOG40200             -            1.4e-10   40.8   0.0   1.7e-10   40.5   0.0   1.0   1   0   0   1   1   1   1 -
ENSMODP00000021721   -          NOG40200             -            4.6e-10   39.1   0.4   4.8e-10   39.0   0.4   1.0   1   0   0   1   1   1   1 -
ENSMODP00000019774   -          NOG40200             -              1e-09   38.0   0.0   1.6e-05   24.1   0.0   2.7   1   1   0   2   2   2   2 -
ENSMODP00000000199   -          NOG40200             -            4.7e-09   35.8   0.6   4.7e-09   35.8   0.6   2.3   2   1   0   2   2   1   1 -
ENSMODP00000048724   -          NOG40200             -            8.9e-09   34.8   4.7   1.1e-08   34.5   4.7   1.2   1   0   0   1   1   1   1 -
ENSMODP00000060402   -          NOG40200             -            1.2e-08   34.4   0.9   1.3e-08   34.3   0.9   1.0   1   0   0   1   1   1   1 -
ENSMODP00000051054   -          NOG40200             -            2.8e-08   33.2   2.7   3.2e-08   33.0   2.7   1.0   1   0   0   1   1   1   1 -
ENSMODP00000002114   -          NOG40200             -            2.9e-08   33.1  61.3   9.6e-06   24.8  24.1   3.0   2   1   0   2   2   2   2 -
ENSMODP00000047099   -          NOG40200             -            3.8e-08   32.8   1.4        31    3.3   0.0   3.9   1   1   0   2   2   1   0 -
ENSMODP00000009804   -          NOG40200             -            6.6e-08   32.0  10.5   4.8e-05   22.5  10.5   2.9   1   1   0   1   1   1   1 -
ENSMODP00000021713   -          NOG40200             -            1.3e-07   31.0   0.1   1.5e-07   30.8   0.1   1.0   1   0   0   1   1   1   1 -
