#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
TriadP26220          -          KOG1836              -           1.8e-110  369.8  76.4   3.7e-64  216.3  49.5   2.2   2   1   0   2   2   2   2 -
TriadP27868          -          KOG1836              -            3.2e-81  272.9 172.6   5.3e-64  215.8  43.6   4.6   2   2   2   4   4   4   4 -
TriadP24524          -          KOG1836              -            4.8e-79  265.6 256.5   2.9e-29  100.7  50.4   7.7   2   2   5   7   7   7   7 -
TriadP21436          -          KOG1836              -            5.1e-72  242.3 181.2   1.1e-39  135.2  38.1   6.0   2   2   4   6   6   6   6 -
TriadP57635          -          KOG1836              -            1.2e-66  224.6   8.3   5.2e-32  109.7   0.2   7.8   3   2   4   8   8   5   5 -
TriadP62266          -          KOG1836              -            2.7e-22   77.5  16.4     1e-14   52.4   0.0   6.7   3   2   3   6   6   5   4 -
TriadP51581          -          KOG1836              -            8.3e-18   62.7  27.7   1.3e-17   62.0  27.7   1.2   1   0   0   1   1   1   1 -
TriadP59976          -          KOG1836              -              5e-16   56.8   0.0   6.7e-16   56.3   0.0   1.1   1   0   0   1   1   1   1 -
TriadP55971          -          KOG1836              -            5.6e-14   50.0  31.9   5.9e-09   33.3  19.0   9.4   5   3   4   9   9   5   3 -
TriadP60571          -          KOG1836              -            6.9e-14   49.7   0.2   2.4e-10   37.9   1.3   3.9   2   2   1   3   3   2   2 -
TriadP54273          -          KOG1836              -              1e-12   45.8   0.1     1e-12   45.8   0.1   5.0   4   1   1   5   5   3   2 -
TriadP52048          -          KOG1836              -            2.1e-12   44.8  10.5   1.1e-10   39.1   0.4   3.2   3   1   0   3   3   3   2 -
TriadP53080          -          KOG1836              -              4e-11   40.5  51.9   3.8e-07   27.3  23.6   2.1   1   1   1   2   2   2   2 -
TriadP55968          -          KOG1836              -            1.8e-10   38.3   0.0   1.8e-10   38.3   0.0  33.6   6   4  31  40  40   2   1 -
TriadP58750          -          KOG1836              -            1.9e-10   38.3   0.4   9.8e-08   29.3   0.0   4.8   1   1   3   4   4   3   2 -
TriadP58624          -          KOG1836              -            2.3e-07   28.0  40.5   2.3e-07   28.0  40.5   3.0   2   1   0   2   2   1   1 -
TriadP58343          -          KOG1836              -            1.6e-06   25.3  16.6   0.00013   19.0   0.1   5.0   2   2   1   4   4   3   2 -
