#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSCINP00000016161   -          KOG1836              -                  0 1962.2  11.2         0 1961.7  11.2   1.2   1   0   0   1   1   1   1 -
ENSCINP00000010645   -          KOG1836              -           3.1e-250  833.6 373.0   5.9e-76  255.9   0.0  13.6   6   3   6  12  12  12  12 -
ENSCINP00000013062   -          KOG1836              -            5.6e-94  315.7 254.3   3.1e-26   91.1  47.9   8.8   3   2   5   8   8   8   7 -
ENSCINP00000014720   -          KOG1836              -              1e-73  248.5 251.6   2.6e-39  134.5  40.0   7.6   2   2   5   7   7   7   5 -
ENSCINP00000009921   -          KOG1836              -            1.3e-65  221.6 183.6     2e-27   95.1   0.0   6.5   2   1   5   7   7   7   7 -
ENSCINP00000010501   -          KOG1836              -            1.1e-59  202.0  19.6   1.5e-14   52.4   0.1   6.8   6   2   1   7   7   6   6 -
ENSCINP00000024218   -          KOG1836              -            7.4e-55  186.0  35.4   6.8e-18   63.5   0.0   8.3   5   1   2   8   8   5   5 -
ENSCINP00000034814   -          KOG1836              -            7.2e-51  172.8  39.8   8.2e-51  172.6  39.8   1.0   1   0   0   1   1   1   1 -
ENSCINP00000034774   -          KOG1836              -            2.5e-26   91.4   0.0   2.5e-26   91.4   0.0   5.7   1   1   4   6   6   1   1 -
ENSCINP00000017466   -          KOG1836              -            1.3e-25   89.1   0.3   2.1e-23   81.8   0.0   2.3   2   0   0   2   2   2   1 -
ENSCINP00000024997   -          KOG1836              -            2.2e-23   81.7   0.0   1.5e-12   45.8   0.0   2.3   1   1   0   2   2   2   2 -
ENSCINP00000034887   -          KOG1836              -            2.5e-19   68.3  56.9   3.3e-19   67.8  56.9   1.0   1   0   0   1   1   1   1 -
ENSCINP00000009631   -          KOG1836              -            2.2e-18   65.1  45.7   3.2e-18   64.6  45.7   1.1   1   0   0   1   1   1   1 -
ENSCINP00000011544   -          KOG1836              -            1.2e-16   59.3  77.0   5.7e-14   50.5   5.6   5.5   2   1   1   3   3   2   2 -
ENSCINP00000036135   -          KOG1836              -            3.4e-13   47.9  45.0   1.4e-12   45.8  45.0   2.4   1   1   0   1   1   1   1 -
ENSCINP00000011051   -          KOG1836              -            8.4e-13   46.6   0.0   8.4e-13   46.6   0.0   5.0   2   1   3   5   5   2   1 -
ENSCINP00000015201   -          KOG1836              -            1.4e-12   45.9  44.6   8.6e-12   43.3  44.5   1.9   1   1   0   1   1   1   1 -
ENSCINP00000026889   -          KOG1836              -            2.5e-11   41.7   0.0   3.1e-11   41.4   0.0   1.0   1   0   0   1   1   1   1 -
ENSCINP00000006010   -          KOG1836              -            1.6e-09   35.7   0.0   1.6e-09   35.7   0.0   2.3   1   1   1   2   2   1   1 -
ENSCINP00000013249   -          KOG1836              -            2.8e-08   31.6  41.7   2.8e-08   31.6  41.7   4.0   3   1   1   4   4   2   1 -
ENSCINP00000005320   -          KOG1836              -            6.7e-05   20.4   1.6   6.7e-05   20.4   1.6   1.0   1   0   0   1   1   1   1 -
ENSCINP00000031475   -          KOG1836              -            0.00056   17.4   0.0   0.00056   17.4   0.0   1.0   1   0   0   1   1   1   1 -
ENSCINP00000024840   -          KOG1836              -             0.0019   15.6   2.9    0.0023   15.3   2.9   1.1   1   0   0   1   1   1   1 -
ENSCINP00000006910   -          KOG1836              -              0.005   14.2  17.6    0.0059   14.0  17.6   1.1   1   0   0   1   1   1   1 -
