#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSP00000487490      -          KOG1216              -                  0 2361.2 353.5  2.5e-158  529.1  53.4  15.4   4   4   6  10  10  10  10 -
ENSP00000481056      -          KOG1216              -                  0 1786.7 269.2  1.8e-145  486.5  49.3  12.5   2   2   5   8   8   8   8 -
ENSP00000436812      -          KOG1216              -                  0 1710.6 378.2         0 1506.7 286.6   9.7   1   1   1   4   4   3   3 -
ENSP00000486476      -          KOG1216              -                  0 1553.6 239.8         0 1360.5 175.1   7.6   1   1   3   5   5   4   4 -
ENSP00000485659      -          KOG1216              -                  0 1529.5 344.3         0 1409.5 282.4  16.9   3   3   5   8   8   6   4 -
ENSP00000490794      -          KOG1216              -                  0 1529.5 344.3         0 1409.5 282.4  16.9   3   3   5   8   8   6   4 -
ENSP00000382323      -          KOG1216              -                  0 1345.9  79.4         0 1218.2  42.0   4.5   3   1   0   4   4   3   3 -
ENSP00000261405      -          KOG1216              -                  0 1339.1 177.5         0 1182.6  93.4   7.9   3   3   5   8   8   6   5 -
ENSP00000494473      -          KOG1216              -                  0 1330.0 458.6         0 1141.4 391.9  12.1   1   1   3   5   5   4   4 -
ENSP00000406861      -          KOG1216              -                  0 1304.0  87.7         0 1300.6  87.7   2.2   1   1   0   1   1   1   1 -
ENSP00000490759      -          KOG1216              -                  0 1304.0  87.7         0 1300.6  87.7   2.2   1   1   0   1   1   1   1 -
ENSP00000447211      -          KOG1216              -                  0 1267.3 147.7         0 1133.2 104.8   6.0   2   1   3   6   6   4   4 -
ENSP00000487059      -          KOG1216              -                  0 1242.7 131.1         0 1242.7 131.1   1.8   1   1   0   1   1   1   1 -
ENSP00000486295      -          KOG1216              -                  0 1238.0 152.4         0 1232.7 152.4   2.8   1   1   0   1   1   1   1 -
ENSP00000480750      -          KOG1216              -           3.2e-207  691.0 162.5   1.3e-97  328.0  64.7   8.5   4   2   3   7   7   6   6 -
ENSP00000376543      -          KOG1216              -           1.1e-181  606.4 148.9  1.9e-101  340.7  72.1   5.8   2   1   3   5   5   4   4 -
ENSP00000479679      -          KOG1216              -              5e-68  230.0   9.5   7.2e-59  199.7   0.0  18.9   3   3  13  18  18  15   4 -
ENSP00000497748      -          KOG1216              -            1.3e-58  198.9  26.1   1.3e-58  198.9  26.1   4.8   1   1   2   4   4   4   1 -
ENSP00000470478      -          KOG1216              -            2.4e-12   45.6   0.0   3.5e-12   45.1   0.0   1.1   1   0   0   1   1   1   1 -
ENSP00000351075      -          KOG1216              -            4.3e-11   41.5   0.6   5.5e-10   37.8   0.0   2.6   2   1   0   2   2   2   1 -
ENSP00000494061      -          KOG1216              -            2.6e-09   35.6   0.1   6.1e-09   34.4   0.1   1.6   1   1   0   1   1   1   1 -
ENSP00000275358      -          KOG1216              -            1.1e-08   33.5   0.1   1.1e-08   33.5   0.1   4.2   2   1   1   4   4   1   1 -
ENSP00000295633      -          KOG1216              -            2.4e-05   22.5   8.3   2.4e-05   22.5   8.3   1.7   2   0   0   2   2   1   1 -
ENSP00000479614      -          KOG1216              -            6.5e-05   21.0   0.0   6.5e-05   21.0   0.0   3.9   4   0   0   4   4   2   1 -
ENSP00000481715      -          KOG1216              -            6.5e-05   21.0   0.0   6.5e-05   21.0   0.0   3.9   4   0   0   4   4   2   1 -
ENSP00000485685      -          KOG1216              -            6.5e-05   21.0   0.0   6.5e-05   21.0   0.0   3.9   4   0   0   4   4   2   1 -
ENSP00000486046      -          KOG1216              -            6.5e-05   21.0   0.0   6.5e-05   21.0   0.0   3.9   4   0   0   4   4   2   1 -
ENSP00000417498      -          KOG1216              -            6.6e-05   21.0   0.0   6.6e-05   21.0   0.0   3.9   4   0   0   4   4   2   1 -
ENSP00000487383      -          KOG1216              -            9.3e-05   20.5   0.0   9.3e-05   20.5   0.0   3.7   4   0   0   4   4   1   1 -
ENSP00000486565      -          KOG1216              -            0.00014   19.9   0.0   0.00014   19.9   0.0   3.9   4   0   0   4   4   2   1 -
ENSP00000271064      -          KOG1216              -            0.00015   19.8   4.1   0.00026   19.0   4.1   1.2   1   0   0   1   1   1   1 -
ENSP00000348645      -          KOG1216              -            0.00083   17.4   0.1   0.00083   17.4   0.1   1.1   1   0   0   1   1   1   1 -
ENSP00000252804      -          KOG1216              -             0.0029   15.5   0.1     0.003   15.5   0.1   1.1   1   0   0   1   1   1   1 -
ENSP00000301067      -          KOG1216              -             0.0059   14.5   0.0      0.72    7.6   0.0   3.4   3   1   0   3   3   2   1 -
ENSP00000259782      -          KOG1216              -              0.063   11.1  24.5      0.14    9.9  24.5   1.5   1   1   0   1   1   1   0 -
ENSP00000419194      -          KOG1216              -               0.17    9.7   7.0      0.18    9.6   7.0   1.1   1   0   0   1   1   1   0 -
ENSP00000434552      -          KOG1216              -               0.19    9.5   2.1       0.2    9.5   2.1   1.2   1   0   0   1   1   1   0 -
ENSP00000363193      -          KOG1216              -               0.23    9.3   0.4      0.23    9.3   0.4   1.2   1   0   0   1   1   1   0 -
ENSP00000452126      -          KOG1216              -               0.44    8.3   0.8      0.93    7.3   0.1   1.9   2   0   0   2   2   2   0 -
ENSP00000304408      -          KOG1216              -               0.48    8.2   1.6      0.68    7.7   1.6   1.0   1   0   0   1   1   1   0 -
ENSP00000365861      -          KOG1216              -               0.63    7.8   1.7       1.2    6.9   1.7   1.4   1   0   0   1   1   1   0 -
ENSP00000344758      -          KOG1216              -                0.9    7.3   4.7       1.3    6.8   4.7   1.1   1   0   0   1   1   1   0 -
ENSP00000359890      -          KOG1216              -               0.91    7.3   0.1       1.3    6.8   0.1   1.2   1   0   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SEARCH
# Query file:      ../../profiles/RefOG023.strict.hmm
# Target file:     Homo_sapiens.GRCh38.pep.all.fa
# Option settings: hmmsearch -o /dev/null --tblout ../../hmmer_results/Ref023.Homo_sapiens.GRCh38.pep.all.fa.txt --noali -E 1 --max --cpu 1 ../../profiles/RefOG023.strict.hmm Homo_sapiens.GRCh38.pep.all.fa 
# Current dir:     /data/orig/projects/OrthoFinder/benchmarks/Orthobench/v2/proteomes/primary_transcripts
# Date:            Wed Mar 11 18:55:29 2020
# [ok]
