#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSTNIP00000001889   -          COG1131              -                  0 2311.9   0.0         0 2305.8   0.0   2.6   3   0   0   3   3   3   1 -
ENSTNIP00000009502   -          COG1131              -                  0 2226.5   0.0         0 2225.0   0.0   1.7   2   0   0   2   2   2   1 -
ENSTNIP00000014255   -          COG1131              -                  0 2175.7   0.0         0 2174.4   0.0   1.6   2   0   0   2   2   2   1 -
ENSTNIP00000017917   -          COG1131              -                  0 2171.3   0.0         0 2170.7   0.0   1.3   1   0   0   1   1   1   1 -
ENSTNIP00000009116   -          COG1131              -                  0 2045.4   0.0         0 2042.4   0.0   2.3   2   1   0   2   2   2   1 -
ENSTNIP00000011588   -          COG1131              -                  0 1665.2   0.0         0 1664.9   0.0   1.1   1   0   0   1   1   1   1 -
ENSTNIP00000004092   -          COG1131              -                  0 1571.1  14.8  1.8e-302 1006.7   2.7   3.9   3   1   0   3   3   2   2 -
ENSTNIP00000012634   -          COG1131              -                  0 1062.0   2.8  5.9e-186  620.7   3.5   3.1   3   0   0   3   3   2   2 -
ENSTNIP00000019538   -          COG1131              -           2.9e-287  956.3   3.2  2.2e-180  602.2   4.0   3.8   2   1   2   4   4   3   3 -
ENSTNIP00000014842   -          COG1131              -           7.9e-186  620.3  27.5   7.8e-95  318.8   0.0   3.9   3   1   0   4   4   4   2 -
ENSTNIP00000000891   -          COG1131              -              2e-46  158.5   0.6     1e-25   89.9   0.1   2.2   2   0   0   2   2   2   2 -
ENSTNIP00000000474   -          COG1131              -            4.3e-46  157.3   0.4   2.6e-23   81.9   0.1   2.2   2   0   0   2   2   2   2 -
ENSTNIP00000002504   -          COG1131              -            5.1e-42  143.9   0.1   1.5e-20   72.7   0.0   2.1   2   0   0   2   2   2   2 -
