#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSMODP00000046838   -          KOG3614              -                  0 2292.5   0.0         0 2292.2   0.0   1.0   1   0   0   1   1   1   1 -
ENSMODP00000060432   -          KOG3614              -                  0 2274.3   0.2         0 2274.0   0.2   1.0   1   0   0   1   1   1   1 -
ENSMODP00000002675   -          KOG3614              -                  0 2254.0   3.0         0 2253.8   3.0   1.0   1   0   0   1   1   1   1 -
ENSMODP00000056536   -          KOG3614              -                  0 2203.3   0.6         0 2128.6   1.6   2.0   1   1   0   2   2   2   2 -
ENSMODP00000003817   -          KOG3614              -           2.1e-163  545.8   3.0  6.9e-135  451.4   0.1   2.0   2   0   0   2   2   2   2 -
ENSMODP00000010005   -          KOG3614              -           2.1e-103  347.0  31.7   1.5e-58  198.4  19.7   3.0   1   1   2   3   3   3   3 -
ENSMODP00000045408   -          KOG3614              -            1.9e-50  171.6   0.2   2.2e-50  171.4   0.2   1.0   1   0   0   1   1   1   1 -
ENSMODP00000012730   -          KOG3614              -            6.1e-20   70.5  22.1   3.5e-15   54.8  18.2   2.6   2   1   0   2   2   2   2 -
ENSMODP00000018922   -          KOG3614              -            4.6e-14   51.1  17.1   1.1e-11   43.1   7.7   2.8   3   0   0   3   3   3   2 -
ENSMODP00000000645   -          KOG3614              -            1.7e-13   49.1   4.9   5.8e-13   47.4   2.5   3.2   4   0   0   4   4   4   2 -
ENSMODP00000049096   -          KOG3614              -              4e-13   47.9  13.6   2.5e-08   32.0   9.9   3.0   2   1   0   2   2   2   2 -
ENSMODP00000023614   -          KOG3614              -            6.6e-13   47.2   5.1   6.6e-13   47.2   5.1   3.4   4   0   0   4   4   4   2 -
ENSMODP00000032531   -          KOG3614              -            7.6e-13   47.0  21.6   1.2e-11   43.1  17.4   2.7   2   1   0   2   2   2   1 -
ENSMODP00000006218   -          KOG3614              -            1.1e-05   23.2   7.5    0.0053   14.4   0.1   2.1   1   1   0   2   2   2   2 -
ENSMODP00000001215   -          KOG3614              -            1.8e-05   22.6  10.9   2.8e-05   21.9  10.9   1.2   1   0   0   1   1   1   1 -
ENSMODP00000008393   -          KOG3614              -            0.00014   19.6   3.8   0.00014   19.6   3.8   3.8   3   1   0   3   3   2   1 -
ENSMODP00000056438   -          KOG3614              -            0.00019   19.2   0.8   0.00025   18.8   0.8   1.0   1   0   0   1   1   1   1 -
ENSMODP00000037982   -          KOG3614              -             0.0029   15.3   1.6    0.0029   15.2   1.6   1.1   1   0   0   1   1   1   1 -
ENSMODP00000054419   -          KOG3614              -             0.0039   14.8   0.3    0.0039   14.8   0.3   1.0   1   0   0   1   1   1   1 -
ENSMODP00000035015   -          KOG3614              -              0.016   12.8   3.7      0.02   12.5   3.7   1.0   1   0   0   1   1   1   0 -
ENSMODP00000001244   -          KOG3614              -              0.022   12.3  14.0     0.033   11.7  14.0   1.1   1   0   0   1   1   1   0 -
ENSMODP00000031345   -          KOG3614              -              0.024   12.2   1.1     0.034   11.7   1.1   1.2   1   0   0   1   1   1   0 -
ENSMODP00000038743   -          KOG3614              -              0.027   12.0  24.3       0.4    8.2  24.3   2.2   1   1   0   1   1   1   0 -
ENSMODP00000001833   -          KOG3614              -              0.044   11.4   0.5     0.046   11.3   0.5   1.0   1   0   0   1   1   1   0 -
ENSMODP00000011097   -          KOG3614              -              0.054   11.0   6.7     0.069   10.7   6.7   1.2   1   0   0   1   1   1   0 -
ENSMODP00000049757   -          KOG3614              -              0.057   11.0   1.3     0.052   11.1   1.3   1.0   1   0   0   1   1   1   0 -
ENSMODP00000040285   -          KOG3614              -              0.063   10.8   0.9     0.063   10.8   0.9   1.2   1   0   0   1   1   1   0 -
ENSMODP00000030220   -          KOG3614              -              0.079   10.5   7.7      0.11   10.1   7.7   1.3   1   1   0   1   1   1   0 -
ENSMODP00000054930   -          KOG3614              -               0.12    9.9   6.2      0.13    9.8   6.2   1.0   1   0   0   1   1   1   0 -
ENSMODP00000025924   -          KOG3614              -               0.13    9.8  15.1      0.26    8.8  15.1   1.4   1   0   0   1   1   1   0 -
ENSMODP00000040029   -          KOG3614              -               0.13    9.8  11.9      0.14    9.7  11.9   1.3   1   0   0   1   1   1   0 -
ENSMODP00000048319   -          KOG3614              -               0.15    9.6   1.0      0.34    8.4   1.0   1.6   1   1   0   1   1   1   0 -
ENSMODP00000024653   -          KOG3614              -               0.16    9.4   1.2       0.2    9.1   1.2   1.0   1   0   0   1   1   1   0 -
ENSMODP00000022851   -          KOG3614              -               0.19    9.3  15.7      0.23    9.0  15.7   1.1   1   0   0   1   1   1   0 -
ENSMODP00000025845   -          KOG3614              -               0.19    9.2   0.7      0.22    9.0   0.7   1.1   1   0   0   1   1   1   0 -
ENSMODP00000049125   -          KOG3614              -                0.2    9.1   8.8      0.27    8.7   8.8   1.1   1   0   0   1   1   1   0 -
ENSMODP00000013293   -          KOG3614              -               0.22    9.0   9.5      0.33    8.4   9.5   1.1   1   0   0   1   1   1   0 -
ENSMODP00000034816   -          KOG3614              -               0.23    9.0   0.9      0.28    8.7   0.9   1.1   1   0   0   1   1   1   0 -
ENSMODP00000018651   -          KOG3614              -               0.32    8.5  11.3       0.4    8.2  11.3   1.0   1   0   0   1   1   1   0 -
ENSMODP00000059465   -          KOG3614              -               0.32    8.5   0.1      0.44    8.0   0.1   1.1   1   0   0   1   1   1   0 -
ENSMODP00000026133   -          KOG3614              -               0.36    8.3   2.6      0.37    8.3   2.6   1.0   1   0   0   1   1   1   0 -
ENSMODP00000059557   -          KOG3614              -               0.37    8.3   0.3      0.53    7.8   0.3   1.1   1   0   0   1   1   1   0 -
ENSMODP00000011593   -          KOG3614              -               0.37    8.3  16.8      0.44    8.0  16.8   1.3   1   0   0   1   1   1   0 -
ENSMODP00000037329   -          KOG3614              -                0.4    8.2   3.2      0.44    8.0   3.2   1.2   1   0   0   1   1   1   0 -
ENSMODP00000013873   -          KOG3614              -               0.47    7.9   0.1      0.38    8.2   0.1   1.0   1   0   0   1   1   1   0 -
ENSMODP00000049430   -          KOG3614              -               0.48    7.9  21.5      0.56    7.7  21.5   1.2   1   0   0   1   1   1   0 -
ENSMODP00000031085   -          KOG3614              -               0.49    7.9   4.0      0.54    7.7   4.0   1.1   1   0   0   1   1   1   0 -
ENSMODP00000034471   -          KOG3614              -               0.53    7.8   4.0      0.55    7.7   4.0   1.0   1   0   0   1   1   1   0 -
ENSMODP00000041047   -          KOG3614              -               0.55    7.7   9.0      0.55    7.7   9.0   1.0   1   0   0   1   1   1   0 -
ENSMODP00000000417   -          KOG3614              -               0.57    7.6   3.2      0.79    7.2   3.2   1.1   1   0   0   1   1   1   0 -
