#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSMUSP00000128276   -          KOG1216              -                  0 1727.7 341.4         0 1553.5 231.1   7.8   3   1   1   4   4   3   3 -
ENSMUSP00000122353   -          KOG1216              -                  0 1599.3 348.9         0 1425.3 273.3  10.7   1   1   3   6   6   6   4 -
ENSMUSP00000114271   -          KOG1216              -                  0 1346.8 239.4  5.9e-117  392.0  55.1   9.0   1   1   4   6   6   6   6 -
ENSMUSP00000107873   -          KOG1216              -                  0 1342.0 264.8         0 1179.1  96.3   7.4   3   3   3   6   6   5   4 -
ENSMUSP00000130949   -          KOG1216              -                  0 1338.9  83.8         0 1207.0  47.0   4.4   3   1   1   4   4   3   3 -
ENSMUSP00000129467   -          KOG1216              -                  0 1267.4 144.6         0 1138.0 102.7   5.6   3   2   3   6   6   4   4 -
ENSMUSP00000140483   -          KOG1216              -                  0 1258.5 147.2         0 1254.0 147.2   2.7   1   1   0   1   1   1   1 -
ENSMUSP00000114068   -          KOG1216              -                  0 1166.4 953.4   2.3e-78  264.2  76.6  26.2   3   2  19  25  25  25  25 -
ENSMUSP00000114986   -          KOG1216              -                  0 1148.2 240.0  2.7e-137  459.4  74.9   8.2   2   1   3   5   5   5   5 -
ENSMUSP00000131401   -          KOG1216              -                  0 1147.1 672.6  1.6e-256  854.3  59.8  20.1  11   5   8  20  20  15  15 -
ENSMUSP00000040262   -          KOG1216              -           1.7e-214  715.0 175.9  5.5e-100  335.8  68.7   6.0   1   1   2   4   4   4   4 -
ENSMUSP00000158627   -          KOG1216              -           1.6e-192  642.3 110.3  2.5e-189  631.7  90.3   2.0   1   1   1   2   2   2   2 -
ENSMUSP00000099135   -          KOG1216              -            6.5e-67  226.3   9.2     1e-58  199.2   0.0  18.8   3   3  14  19  19  17   7 -
ENSMUSP00000141128   -          KOG1216              -            1.1e-61  209.0  83.3   5.5e-34  117.3  16.2   6.2   2   1   3   6   6   4   3 -
ENSMUSP00000149518   -          KOG1216              -            1.1e-61  209.0  83.3   5.5e-34  117.3  16.2   6.2   2   1   3   6   6   4   3 -
ENSMUSP00000071872   -          KOG1216              -              7e-56  189.8  80.7     2e-45  155.2  54.6   5.2   1   1   3   4   4   4   2 -
ENSMUSP00000093197   -          KOG1216              -            1.1e-11   43.4   0.9     2e-10   39.2   0.0   2.6   2   1   0   2   2   2   1 -
ENSMUSP00000145311   -          KOG1216              -            4.6e-10   38.0   0.0   4.6e-10   38.0   0.0   4.2   3   1   1   4   4   1   1 -
ENSMUSP00000093813   -          KOG1216              -            1.2e-06   26.7   0.0   1.2e-06   26.7   0.0  10.0   3   1   0   3   3   1   1 -
ENSMUSP00000023741   -          KOG1216              -            3.7e-06   25.1   0.0     0.013   13.4   0.0   4.3   3   1   0   3   3   2   1 -
ENSMUSP00000110411   -          KOG1216              -            1.3e-05   23.3   8.7   1.3e-05   23.3   8.7   1.7   2   0   0   2   2   1   1 -
ENSMUSP00000113703   -          KOG1216              -             0.0067   14.3   0.1     0.007   14.3   0.1   1.1   1   0   0   1   1   1   1 -
ENSMUSP00000034911   -          KOG1216              -               0.16    9.8  23.8      0.26    9.0  23.8   1.3   1   0   0   1   1   1   0 -
ENSMUSP00000124083   -          KOG1216              -                0.2    9.4   3.3      0.22    9.3   3.3   1.3   1   0   0   1   1   1   0 -
ENSMUSP00000103516   -          KOG1216              -               0.23    9.2   7.7      0.26    9.0   7.7   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000085192   -          KOG1216              -               0.31    8.8   2.9      0.43    8.3   2.9   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000110526   -          KOG1216              -               0.47    8.2   0.1      0.65    7.7   0.1   1.1   1   0   0   1   1   1   0 -
ENSMUSP00000085531   -          KOG1216              -               0.58    7.9   0.2      0.64    7.8   0.2   1.0   1   0   0   1   1   1   0 -
ENSMUSP00000109664   -          KOG1216              -               0.67    7.7   0.3      0.76    7.5   0.3   1.0   1   0   0   1   1   1   0 -
ENSMUSP00000091870   -          KOG1216              -                0.7    7.6   1.5         1    7.1   0.1   1.9   3   0   0   3   3   3   0 -
ENSMUSP00000068158   -          KOG1216              -               0.81    7.4   0.4      0.78    7.5   0.4   1.0   1   0   0   1   1   1   0 -
ENSMUSP00000126186   -          KOG1216              -               0.83    7.4   1.9       1.4    6.6   1.9   1.3   1   0   0   1   1   1   0 -
ENSMUSP00000083620   -          KOG1216              -               0.93    7.2   7.0       1.3    6.8   7.0   1.0   1   0   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SEARCH
# Query file:      ../../profiles/RefOG023.strict.hmm
# Target file:     Mus_musculus.GRCm38.pep.all.fa
# Option settings: hmmsearch -o /dev/null --tblout ../../hmmer_results/Ref023.Mus_musculus.GRCm38.pep.all.fa.txt --noali -E 1 --max --cpu 1 ../../profiles/RefOG023.strict.hmm Mus_musculus.GRCm38.pep.all.fa 
# Current dir:     /data/orig/projects/OrthoFinder/benchmarks/Orthobench/v2/proteomes/primary_transcripts
# Date:            Wed Mar 11 18:55:17 2020
# [ok]
