#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ENSCINP00000011521   -          COG1131              -                  0 1077.9   1.2  2.6e-191  638.2   1.5   3.4   3   1   0   4   4   4   2 -
ENSCINP00000013647   -          COG1131              -           1.1e-200  669.3  11.6  1.3e-100  337.7   0.0   3.1   3   0   0   3   3   3   3 -
ENSCINP00000032480   -          COG1131              -            2.3e-64  217.6   0.0   2.9e-64  217.3   0.0   1.1   1   0   0   1   1   1   1 -
ENSCINP00000014527   -          COG1131              -            1.3e-44  152.3   0.1     2e-21   75.4   0.0   2.1   2   0   0   2   2   2   2 -
ENSCINP00000018541   -          COG1131              -            4.6e-43  147.1   0.1   1.8e-21   75.6   0.0   2.1   2   0   0   2   2   2   2 -
ENSCINP00000018558   -          COG1131              -            3.1e-41  141.0   0.1   7.3e-21   73.5   0.0   2.1   2   0   0   2   2   2   2 -
ENSCINP00000009243   -          COG1131              -            5.9e-40  136.8   0.0   3.6e-20   71.2   0.0   2.1   2   0   0   2   2   2   2 -
ENSCINP00000015207   -          COG1131              -            4.8e-32  110.6   0.0   7.2e-18   63.6   0.0   2.1   2   0   0   2   2   2   2 -
ENSCINP00000009264   -          COG1131              -              6e-27   93.7   0.0   1.4e-18   65.9   0.1   2.1   2   0   0   2   2   2   2 -
ENSCINP00000012693   -          COG1131              -            5.3e-23   80.6   0.1   1.9e-14   52.3   0.0   2.4   2   0   0   2   2   2   2 -
ENSCINP00000032020   -          COG1131              -            8.5e-21   73.3   0.1   1.1e-20   72.9   0.1   1.1   1   0   0   1   1   1   1 -
ENSCINP00000016145   -          COG1131              -            1.3e-20   72.7   0.0   9.1e-11   40.1   0.0   3.0   2   1   0   2   2   2   2 -
ENSCINP00000003275   -          COG1131              -            2.5e-19   68.4   0.0     3e-19   68.2   0.0   1.0   1   0   0   1   1   1   1 -
ENSCINP00000031379   -          COG1131              -            2.8e-19   68.3   0.0   4.4e-19   67.6   0.0   1.2   1   0   0   1   1   1   1 -
ENSCINP00000015392   -          COG1131              -            7.9e-19   66.8   0.0   1.3e-18   66.1   0.0   1.3   1   0   0   1   1   1   1 -
ENSCINP00000009488   -          COG1131              -            2.2e-18   65.3   0.1   2.9e-18   64.9   0.1   1.2   1   0   0   1   1   1   1 -
ENSCINP00000016671   -          COG1131              -            4.6e-18   64.3   0.0   6.2e-18   63.8   0.0   1.1   1   0   0   1   1   1   1 -
ENSCINP00000013413   -          COG1131              -            6.6e-18   63.7   0.0   7.8e-09   33.7   0.0   2.1   2   0   0   2   2   2   2 -
ENSCINP00000018179   -          COG1131              -            2.7e-17   61.7   1.5   9.4e-08   30.1   0.0   2.7   3   0   0   3   3   3   2 -
ENSCINP00000034647   -          COG1131              -            1.2e-16   59.6   0.1   1.7e-16   59.1   0.1   1.1   1   0   0   1   1   1   1 -
ENSCINP00000015473   -          COG1131              -            1.5e-16   59.2   0.0   7.9e-09   33.7   0.0   2.1   2   0   0   2   2   2   2 -
ENSCINP00000002984   -          COG1131              -            9.7e-16   56.6   0.0   1.3e-15   56.1   0.0   1.1   1   0   0   1   1   1   1 -
ENSCINP00000003095   -          COG1131              -            2.3e-15   55.3   0.0   9.6e-09   33.4   0.0   3.0   3   0   0   3   3   3   3 -
ENSCINP00000008035   -          COG1131              -            4.1e-15   54.5   0.0   6.6e-15   53.8   0.0   1.2   1   0   0   1   1   1   1 -
ENSCINP00000008050   -          COG1131              -            2.9e-14   51.7   0.0   3.1e-14   51.6   0.0   1.0   1   0   0   1   1   1   1 -
ENSCINP00000036102   -          COG1131              -            7.2e-14   50.4   0.3   8.2e-14   50.2   0.3   1.0   1   0   0   1   1   1   1 -
